timestamp,data
2026-07-02T11:00:12.992191,Project Codename: ColorfulFlower v1.1
2026-07-02T11:00:13.038183,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T11:00:13.039185,"Starting DAC, TIM3, DMA"
2026-07-02T11:00:13.039185,Calibrating ADCs
2026-07-02T11:00:13.039185,"Starting ADC1/2, TIM2, DMA"
2026-07-02T11:00:13.047185,Forwarding to main loop...
2026-07-02T11:00:13.256265,"0, 5752.632,-83.654,5752.632,-83.654"
2026-07-02T11:00:13.256265,"1, 3831.461,-78.21,3831.461,-78.21"
2026-07-02T11:00:13.264781,"2, 3013.278,-74.227,3013.278,-74.227"
2026-07-02T11:00:13.264781,"3, 2473.557,-71.132,2473.557,-71.132"
2026-07-02T11:00:13.267781,"4, 2104.811,-67.426,2104.811,-67.426"
2026-07-02T11:00:13.267781,"5, 1857.334,-64.125,1857.334,-64.125"
2026-07-02T11:00:13.322780,"6, 1687.470,-60.709,1687.470,-60.709"
2026-07-02T11:00:13.322780,"7, 1533.879,-58.173,1533.879,-58.173"
2026-07-02T11:00:13.322780,"8, 1424.249,-55.484,1424.249,-55.484"
2026-07-02T11:00:13.376234,"9, 1317.93,-53.207,1317.93,-53.207"
2026-07-02T11:00:13.376234,"10, 1208.516,-48.773,1208.516,-48.773"
2026-07-02T11:00:13.376234,"11, 1169.217,-46.112,1169.217,-46.112"
2026-07-02T11:00:13.376234,"12, 1092.317,-42.462,1092.317,-42.462"
2026-07-02T11:00:13.376234,"13, 1036.785,-38.889,1036.785,-38.889"
2026-07-02T11:00:13.376234,"14, 980.902,-35.477,980.902,-35.477"
2026-07-02T11:00:13.589941,"0, 5865.883,-83.180,5752.746,-83.653"
2026-07-02T11:00:13.592938,"1, 3891.522,-79.953,3831.521,-78.23"
2026-07-02T11:00:13.651960,"2, 3052.306,-75.713,3013.317,-74.229"
2026-07-02T11:00:13.651960,"3, 2488.66,-72.494,2473.571,-71.133"
2026-07-02T11:00:13.652962,"4, 2097.894,-68.304,2104.804,-67.427"
2026-07-02T11:00:13.652962,"5, 1860.260,-66.213,1857.337,-64.127"
2026-07-02T11:00:13.652962,"6, 1681.733,-62.731,1687.465,-60.711"
