timestamp,data
2026-07-02T12:35:16.814283,Project Codename: ColorfulFlower v1.1
2026-07-02T12:35:16.814283,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T12:35:16.823276,"Starting DAC, TIM3, DMA"
2026-07-02T12:35:16.823276,Calibrating ADCs
2026-07-02T12:35:16.823276,"Starting ADC1/2, TIM2, DMA"
2026-07-02T12:35:16.823276,Forwarding to main loop...
2026-07-02T12:35:17.144944,"0, 3094.784,-9.519,3094.784,-9.519"
2026-07-02T12:35:17.144944,"1, 2983.724,-15.50,2983.724,-15.50"
2026-07-02T12:35:17.144944,"2, 2945.841,-17.37,2945.841,-17.37"
2026-07-02T12:35:17.153946,"3, 2855.484,-22.133,2855.484,-22.133"
2026-07-02T12:35:17.153946,"4, 2741.197,-27.414,2741.197,-27.414"
2026-07-02T12:35:17.153946,"5, 2675.933,-29.223,2675.933,-29.223"
2026-07-02T12:35:17.154946,"6, 2598.53,-33.294,2598.53,-33.294"
2026-07-02T12:35:17.154946,"7, 2462.424,-37.26,2462.424,-37.26"
2026-07-02T12:35:17.205990,"8, 2356.468,-39.417,2356.468,-39.417"
2026-07-02T12:35:17.206990,"9, 2225.789,-41.920,2225.789,-41.920"
2026-07-02T12:35:17.248543,"10, 2070.571,-46.467,2070.571,-46.467"
2026-07-02T12:35:17.248543,"11, 2003.249,-48.549,2003.249,-48.549"
2026-07-02T12:35:17.248543,"12, 1861.834,-52.513,1861.834,-52.513"
2026-07-02T12:35:17.256546,"13, 1714.625,-55.22,1714.625,-55.22"
2026-07-02T12:35:17.256546,"14, 1549.322,-57.503,1549.322,-57.503"
2026-07-02T12:35:17.472937,"0, 3189.961,-9.746,3094.879,-9.519"
2026-07-02T12:35:17.474950,"1, 3158.583,-18.749,2983.899,-15.53"
2026-07-02T12:35:17.474950,"2, 3178.481,-23.368,2946.73,-17.43"
2026-07-02T12:35:17.485943,"3, 2859.441,-26.688,2855.488,-22.138"
2026-07-02T12:35:17.485943,"4, 2812.550,-33.608,2741.268,-27.420"
2026-07-02T12:35:17.486943,"5, 2948.801,-39.881,2676.206,-29.233"
2026-07-02T12:35:17.486943,"6, 3125.811,-51.895,2598.581,-33.313"
2026-07-02T12:35:17.486943,"7, 2270.199,-48.423,2462.232,-37.37"
2026-07-02T12:35:17.487946,"8, 2740.176,-48.814,2356.852,-39.426"
2026-07-02T12:35:17.487946,"9, 2338.948,-50.595,2225.902,-41.929"
2026-07-02T12:35:17.538459,"10, 2212.957,-73.701,2070.713,-46.495"
2026-07-02T12:35:17.591980,"11, 2230.852,-81.34,2003.476,-48.581"
2026-07-02T12:35:17.591980,"12, 1740.630,-75.233,1861.712,-52.536"
2026-07-02T12:35:17.592980,"13, 1851.97,-84.765,1714.761,-55.51"
