timestamp,data
2026-07-02T12:00:50.935391,Project Codename: ColorfulFlower v1.1
2026-07-02T12:00:51.000910,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T12:00:51.000910,"Starting DAC, TIM3, DMA"
2026-07-02T12:00:51.001910,Calibrating ADCs
2026-07-02T12:00:51.046909,"Starting ADC1/2, TIM2, DMA"
2026-07-02T12:00:51.046909,Forwarding to main loop...
2026-07-02T12:00:51.267536,"0, 2462.594,-8.663,2462.594,-8.663"
2026-07-02T12:00:51.268534,"1, 2413.270,-12.531,2413.270,-12.531"
2026-07-02T12:00:51.268534,"2, 2405.35,-14.82,2405.35,-14.82"
2026-07-02T12:00:51.338573,"3, 2313.322,-18.540,2313.322,-18.540"
2026-07-02T12:00:51.339573,"4, 2270.817,-23.870,2270.817,-23.870"
2026-07-02T12:00:51.339573,"5, 2217.152,-25.26,2217.152,-25.26"
2026-07-02T12:00:51.340573,"6, 2168.264,-28.450,2168.264,-28.450"
2026-07-02T12:00:51.448095,"7, 2077.435,-32.462,2077.435,-32.462"
2026-07-02T12:00:51.448095,"8, 1997.225,-34.542,1997.225,-34.542"
2026-07-02T12:00:51.448095,"9, 1896.41,-37.473,1896.41,-37.473"
2026-07-02T12:00:51.449093,"10, 1803.7,-41.338,1803.7,-41.338"
2026-07-02T12:00:51.449093,"11, 1738.617,-43.167,1738.617,-43.167"
2026-07-02T12:00:51.563619,"12, 1653.411,-47.698,1653.411,-47.698"
2026-07-02T12:00:51.563619,"13, 1527.540,-49.897,1527.540,-49.897"
2026-07-02T12:00:51.563619,"14, 1385.818,-52.285,1385.818,-52.285"
2026-07-02T12:00:51.669708,"0, 2473.698,-8.677,2462.605,-8.663"
2026-07-02T12:00:51.671708,"1, 2411.470,-13.28,2413.268,-12.532"
2026-07-02T12:00:51.671708,"2, 2388.121,-14.703,2405.19,-14.83"
2026-07-02T12:00:51.793748,"3, 2278.683,-19.490,2313.287,-18.541"
2026-07-02T12:00:51.793748,"4, 2241.811,-24.121,2270.788,-23.870"
2026-07-02T12:00:51.793748,"5, 2187.660,-25.734,2217.123,-25.26"
2026-07-02T12:00:51.793748,"6, 2138.752,-29.612,2168.234,-28.451"
2026-07-02T12:00:51.793748,"7, 2069.796,-33.511,2077.427,-32.463"
2026-07-02T12:00:51.794748,"8, 1976.421,-35.910,1997.205,-34.543"
