timestamp,data
2026-07-02T10:16:48.340025,Project Codename: ColorfulFlower v1.1
2026-07-02T10:16:48.340025,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T10:16:48.394542,"Starting DAC, TIM3, DMA"
2026-07-02T10:16:48.394542,Calibrating ADCs
2026-07-02T10:16:48.394542,"Starting ADC1/2, TIM2, DMA"
2026-07-02T10:16:48.394542,Forwarding to main loop...
2026-07-02T10:16:48.552570,"0, 2356.293,-55.338,2356.293,-55.338"
2026-07-02T10:16:48.555309,"1, 1855.822,-43.383,1855.822,-43.383"
2026-07-02T10:16:48.558378,"2, 1663.384,-35.74,1663.384,-35.74"
2026-07-02T10:16:48.613384,"3, 1564.290,-29.823,1564.290,-29.823"
2026-07-02T10:16:48.656898,"4, 1502.647,-25.936,1502.647,-25.936"
2026-07-02T10:16:48.656898,"5, 1463.196,-21.961,1463.196,-21.961"
2026-07-02T10:16:48.656898,"6, 1450.351,-19.736,1450.351,-19.736"
2026-07-02T10:16:48.657902,"7, 1424.773,-18.39,1424.773,-18.39"
2026-07-02T10:16:48.657902,"8, 1403.589,-15.869,1403.589,-15.869"
2026-07-02T10:16:48.657902,"9, 1382.129,-14.684,1382.129,-14.684"
2026-07-02T10:16:48.666900,"10, 1387.73,-12.968,1387.73,-12.968"
2026-07-02T10:16:48.666900,"11, 1382.923,-11.824,1382.923,-11.824"
2026-07-02T10:16:48.666900,"12, 1372.305,-10.136,1372.305,-10.136"
2026-07-02T10:16:48.667903,"13, 1369.659,-8.577,1369.659,-8.577"
2026-07-02T10:16:48.668898,"14, 1356.882,-7.605,1356.882,-7.605"
2026-07-02T10:16:48.890587,"0, 2362.500,-54.998,2356.300,-55.338"
2026-07-02T10:16:48.999119,"1, 1900.637,-43.293,1855.867,-43.383"
2026-07-02T10:16:48.999119,"2, 1663.859,-35.305,1663.384,-35.75"
2026-07-02T10:16:48.999119,"3, 1563.698,-30.72,1564.289,-29.824"
2026-07-02T10:16:49.000121,"4, 1497.318,-26.118,1502.642,-25.936"
2026-07-02T10:16:49.000121,"5, 1466.19,-22.841,1463.199,-21.962"
2026-07-02T10:16:49.000121,"6, 1456.131,-20.294,1450.357,-19.737"
2026-07-02T10:16:49.000121,"7, 1423.902,-18.440,1424.772,-18.39"
2026-07-02T10:16:49.000121,"8, 1403.358,-16.201,1403.589,-15.869"
2026-07-02T10:16:49.001120,"9, 1383.799,-15.75,1382.130,-14.685"
2026-07-02T10:16:49.001120,"10, 1386.642,-13.261,1387.73,-12.968"
2026-07-02T10:16:49.001120,"11, 1372.574,-12.407,1382.913,-11.825"
2026-07-02T10:16:49.001120,"12, 1372.355,-10.714,1372.305,-10.136"
2026-07-02T10:16:49.056669,"13, 1366.947,-9.442,1369.656,-8.578"
2026-07-02T10:16:49.057672,"14, 1356.875,-8.906,1356.882,-7.606"
2026-07-02T10:16:49.410674,"0, 2359.663,-54.743,2356.303,-55.337"
2026-07-02T10:16:49.411668,"1, 1881.955,-43.92,1855.893,-43.382"
2026-07-02T10:16:49.411668,"2, 1665.415,-35.243,1663.386,-35.75"
2026-07-02T10:16:49.519010,"3, 1566.100,-29.523,1564.291,-29.823"
2026-07-02T10:16:49.519010,"4, 1500.141,-26.301,1502.640,-25.937"
2026-07-02T10:16:49.520006,"5, 1465.366,-22.469,1463.201,-21.962"
2026-07-02T10:16:49.520006,"6, 1451.776,-20.198,1450.358,-19.737"
2026-07-02T10:16:49.520006,"7, 1416.131,-18.468,1424.764,-18.40"
2026-07-02T10:16:49.521006,"8, 1408.564,-16.455,1403.594,-15.870"
2026-07-02T10:16:49.521006,"9, 1378.748,-15.123,1382.127,-14.685"
2026-07-02T10:16:49.521006,"10, 1386.253,-13.429,1387.72,-12.969"
2026-07-02T10:16:49.522004,"11, 1380.797,-12.402,1382.911,-11.825"
2026-07-02T10:16:49.522004,"12, 1369.608,-10.800,1372.302,-10.137"
2026-07-02T10:16:49.522004,"13, 1368.288,-9.335,1369.655,-8.579"
2026-07-02T10:16:49.612274,"14, 1356.990,-8.458,1356.882,-7.607"
2026-07-02T10:16:49.718870,"0, 2393.620,-54.535,2356.341,-55.337"
2026-07-02T10:16:49.718870,"1, 1864.631,-41.988,1855.902,-43.381"
2026-07-02T10:16:49.718870,"2, 1662.696,-33.656,1663.386,-35.73"
2026-07-02T10:16:49.719866,"3, 1540.892,-27.984,1564.268,-29.822"
2026-07-02T10:16:49.719866,"4, 1457.464,-23.393,1502.594,-25.934"
2026-07-02T10:16:49.719866,"5, 1422.153,-16.429,1463.160,-21.957"
2026-07-02T10:16:49.720870,"6, 1490.288,-17.503,1450.398,-19.735"
2026-07-02T10:16:49.720870,"7, 1436.188,-11.669,1424.775,-18.33"
2026-07-02T10:16:49.720870,"8, 1438.788,-12.467,1403.629,-15.866"
2026-07-02T10:16:49.721864,"9, 1400.522,-10.883,1382.145,-14.681"
2026-07-02T10:16:49.767370,"10, 1362.531,-6.119,1387.47,-12.962"
2026-07-02T10:16:49.768367,"11, 1385.760,-5.42,1382.913,-11.819"
2026-07-02T10:16:49.768367,"12, 1346.832,-3.950,1372.276,-10.131"
2026-07-02T10:16:49.768367,"13, 1330.284,0.130,1369.616,-8.570"
