timestamp,data
2026-07-02T14:08:11.259897,Project Codename: ColorfulFlower v1.1
2026-07-02T14:08:11.259897,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T14:08:11.260892,"Starting DAC, TIM3, DMA"
2026-07-02T14:08:11.260892,Calibrating ADCs
2026-07-02T14:08:11.324412,"Starting ADC1/2, TIM2, DMA"
2026-07-02T14:08:11.325413,Forwarding to main loop...
2026-07-02T14:08:11.479931,"0, 2464.601,-88.716,2464.601,-88.716"
2026-07-02T14:08:11.481930,"1, 1654.816,-88.846,1654.816,-88.846"
2026-07-02T14:08:11.482930,"2, 1235.87,-88.541,1235.87,-88.541"
2026-07-02T14:08:11.580960,"3, 1011.434,-88.659,1011.434,-88.659"
2026-07-02T14:08:11.582960,"4, 835.684,-90.894,835.684,-90.894"
2026-07-02T14:08:11.582960,"5, 696.433,-89.225,696.433,-89.225"
2026-07-02T14:08:11.592960,"6, 617.903,-90.725,617.903,-90.725"
2026-07-02T14:08:11.592960,"7, 544.586,-90.194,544.586,-90.194"
2026-07-02T14:08:11.592960,"8, 500.210,-88.869,500.210,-88.869"
2026-07-02T14:08:11.592960,"9, 453.408,-90.379,453.408,-90.379"
2026-07-02T14:08:11.593960,"10, 379.164,-91.884,379.164,-91.884"
2026-07-02T14:08:11.593960,"11, 355.236,-89.567,355.236,-89.567"
2026-07-02T14:08:11.699486,"12, 313.480,-90.792,313.480,-90.792"
2026-07-02T14:08:11.699486,"13, 284.336,-89.500,284.336,-89.500"
2026-07-02T14:08:11.699486,"14, 251.702,-90.806,251.702,-90.806"
2026-07-02T14:08:11.812346,"0, 2484.362,-88.475,2464.621,-88.715"
2026-07-02T14:08:11.921393,"1, 1684.733,-90.224,1654.846,-88.847"
2026-07-02T14:08:11.922392,"2, 1249.636,-88.728,1235.101,-88.542"
2026-07-02T14:08:11.922392,"3, 995.60,-88.793,1011.418,-88.659"
2026-07-02T14:08:11.922392,"4, 833.594,-91.119,835.682,-90.894"
2026-07-02T14:08:11.922392,"5, 696.945,-89.307,696.433,-89.225"
2026-07-02T14:08:11.923392,"6, 615.251,-91.171,617.901,-90.725"
2026-07-02T14:08:11.923392,"7, 547.329,-90.687,544.589,-90.195"
2026-07-02T14:08:12.034160,"8, 502.569,-89.398,500.212,-88.869"
2026-07-02T14:08:12.034160,"9, 454.893,-90.320,453.410,-90.379"
2026-07-02T14:08:12.035162,"10, 378.78,-92.283,379.163,-91.884"
2026-07-02T14:08:12.035162,"11, 357.438,-89.990,355.238,-89.567"
2026-07-02T14:08:12.035162,"12, 314.889,-91.16,313.481,-90.792"
2026-07-02T14:08:12.035162,"13, 283.315,-90.392,284.335,-89.500"
2026-07-02T14:08:12.035162,"14, 251.43,-91.704,251.701,-90.807"
2026-07-02T14:08:12.339756,"0, 2497.20,-88.197,2464.654,-88.715"
2026-07-02T14:08:12.339756,"1, 1697.685,-88.75,1654.889,-88.846"
2026-07-02T14:08:12.452279,"2, 1236.727,-88.762,1235.103,-88.542"
2026-07-02T14:08:12.452279,"3, 1007.20,-87.825,1011.413,-88.658"
2026-07-02T14:08:12.452279,"4, 830.523,-90.902,835.677,-90.894"
2026-07-02T14:08:12.453279,"5, 698.385,-89.166,696.435,-89.225"
2026-07-02T14:08:12.453279,"6, 616.321,-90.957,617.899,-90.725"
2026-07-02T14:08:12.453279,"7, 547.381,-90.248,544.592,-90.195"
2026-07-02T14:08:12.453279,"8, 502.305,-88.902,500.214,-88.870"
2026-07-02T14:08:12.453279,"9, 458.811,-90.256,453.415,-90.379"
2026-07-02T14:08:12.454279,"10, 381.156,-91.472,379.165,-91.884"
2026-07-02T14:08:12.454279,"11, 359.455,-89.362,355.242,-89.567"
2026-07-02T14:08:12.454279,"12, 313.279,-90.628,313.481,-90.792"
2026-07-02T14:08:12.547804,"13, 281.180,-90.457,284.331,-89.501"
2026-07-02T14:08:12.547804,"14, 255.669,-90.490,251.705,-90.807"
2026-07-02T14:08:12.657327,"0, 2483.930,-88.71,2464.673,-88.714"
2026-07-02T14:08:12.658330,"1, 1712.172,-89.952,1654.946,-88.847"
2026-07-02T14:08:12.658330,"2, 1253.365,-90.556,1235.121,-88.544"
2026-07-02T14:08:12.658330,"3, 1014.479,-89.203,1011.416,-88.659"
2026-07-02T14:08:12.659334,"4, 837.148,-91.989,835.678,-90.895"
2026-07-02T14:08:12.659334,"5, 694.817,-91.289,696.434,-89.227"
2026-07-02T14:08:12.659334,"6, 625.560,-93.356,617.907,-90.728"
2026-07-02T14:08:12.660330,"7, 552.991,-93.171,544.600,-90.198"
2026-07-02T14:08:12.660330,"8, 503.535,-91.636,500.217,-88.872"
2026-07-02T14:08:12.660330,"9, 459.159,-92.805,453.421,-90.381"
2026-07-02T14:08:12.756855,"10, 385.83,-95.313,379.171,-91.887"
2026-07-02T14:08:12.756855,"11, 355.678,-93.246,355.243,-89.571"
2026-07-02T14:08:12.757857,"12, 317.164,-94.574,313.485,-90.796"
2026-07-02T14:08:12.757857,"13, 282.429,-94.491,284.330,-89.506"
2026-07-02T14:08:12.861382,"14, 254.56,-95.439,251.707,-90.812"
2026-07-02T14:08:12.906397,"0, 2490.352,-88.504,2464.698,-88.714"
2026-07-02T14:08:12.906397,"1, 1641.759,-89.313,1654.933,-88.848"
2026-07-02T14:08:12.907393,"2, 1236.641,-88.965,1235.122,-88.544"
2026-07-02T14:08:12.973907,"3, 996.314,-88.486,1011.401,-88.658"
2026-07-02T14:08:12.973907,"4, 833.382,-91.460,835.676,-90.896"
2026-07-02T14:08:12.974907,"5, 697.267,-90.107,696.435,-89.228"
2026-07-02T14:08:12.974907,"6, 618.57,-92.9,617.907,-90.729"
2026-07-02T14:08:12.974907,"7, 546.91,-91.436,544.602,-90.199"
2026-07-02T14:08:12.975914,"8, 501.284,-90.193,500.219,-88.874"
2026-07-02T14:08:12.975914,"9, 453.86,-91.317,453.421,-90.382"
2026-07-02T14:08:12.975914,"10, 377.777,-93.392,379.170,-91.889"
2026-07-02T14:08:13.020614,"11, 354.928,-91.222,355.243,-89.573"
2026-07-02T14:08:13.020614,"12, 311.359,-92.259,313.482,-90.797"
2026-07-02T14:08:13.020614,"13, 279.596,-91.643,284.325,-89.509"
2026-07-02T14:08:13.086193,"14, 248.975,-92.868,251.705,-90.814"
2026-07-02T14:08:13.229089,"0, 2494.744,-88.523,2464.729,-88.714"
2026-07-02T14:08:13.230090,"1, 1651.347,-89.20,1654.930,-88.848"
2026-07-02T14:08:13.230090,"2, 1238.151,-88.284,1235.125,-88.544"
2026-07-02T14:08:13.298102,"3, 999.989,-88.183,1011.390,-88.658"
2026-07-02T14:08:13.298102,"4, 836.987,-90.638,835.677,-90.896"
2026-07-02T14:08:13.299098,"5, 697.389,-89.488,696.436,-89.228"
2026-07-02T14:08:13.299098,"6, 619.291,-91.540,617.908,-90.730"
2026-07-02T14:08:13.299098,"7, 548.396,-90.646,544.605,-90.199"
2026-07-02T14:08:13.299098,"8, 502.939,-89.379,500.221,-88.874"
2026-07-02T14:08:13.300098,"9, 457.720,-90.434,453.425,-90.382"
2026-07-02T14:08:13.343616,"10, 380.501,-92.243,379.171,-91.889"
2026-07-02T14:08:13.344615,"11, 356.402,-90.164,355.244,-89.573"
2026-07-02T14:08:13.344615,"12, 313.804,-91.65,313.483,-90.798"
2026-07-02T14:08:13.408623,"13, 280.959,-90.282,284.321,-89.509"
2026-07-02T14:08:13.409623,"14, 250.909,-91.403,251.704,-90.814"
2026-07-02T14:08:13.557668,"0, 2500.15,-88.117,2464.764,-88.713"
2026-07-02T14:08:13.557668,"1, 1652.77,-89.54,1654.927,-88.848"
2026-07-02T14:08:13.558672,"2, 1243.522,-89.470,1235.134,-88.545"
2026-07-02T14:08:13.624195,"3, 1005.66,-89.14,1011.383,-88.658"
2026-07-02T14:08:13.624195,"4, 839.809,-91.730,835.681,-90.896"
2026-07-02T14:08:13.625196,"5, 695.336,-91.23,696.435,-89.230"
2026-07-02T14:08:13.625196,"6, 626.105,-93.148,617.916,-90.732"
2026-07-02T14:08:13.626196,"7, 551.927,-92.606,544.613,-90.202"
2026-07-02T14:08:13.626196,"8, 503.889,-91.91,500.225,-88.876"
2026-07-02T14:08:13.626196,"9, 458.997,-92.197,453.430,-90.384"
2026-07-02T14:08:13.627195,"10, 382.555,-94.618,379.174,-91.892"
2026-07-02T14:08:13.672195,"11, 357.966,-92.858,355.246,-89.576"
2026-07-02T14:08:13.672195,"12, 318.53,-94.206,313.487,-90.801"
2026-07-02T14:08:13.673196,"13, 284.107,-93.797,284.321,-89.514"
2026-07-02T14:08:13.673196,"14, 253.936,-95.22,251.706,-90.818"
2026-07-02T14:08:13.881243,"0, 2489.453,-88.324,2464.789,-88.713"
2026-07-02T14:08:13.881243,"1, 1689.791,-90.18,1654.962,-88.849"
2026-07-02T14:08:13.882247,"2, 1247.344,-88.539,1235.146,-88.545"
2026-07-02T14:08:13.895252,"3, 996.227,-88.963,1011.368,-88.659"
2026-07-02T14:08:13.895252,"4, 837.745,-90.964,835.683,-90.897"
2026-07-02T14:08:13.895252,"5, 693.754,-89.269,696.432,-89.230"
2026-07-02T14:08:13.895252,"6, 616.303,-91.273,617.915,-90.733"
2026-07-02T14:08:13.896256,"7, 546.763,-90.519,544.615,-90.202"
2026-07-02T14:08:13.896256,"8, 500.696,-89.304,500.225,-88.877"
2026-07-02T14:08:13.896256,"9, 451.669,-90.272,453.429,-90.384"
2026-07-02T14:08:13.897252,"10, 378.113,-91.946,379.173,-91.892"
2026-07-02T14:08:14.060299,"11, 355.859,-89.440,355.247,-89.576"
2026-07-02T14:08:14.060299,"12, 312.517,-90.352,313.486,-90.801"
2026-07-02T14:08:14.060299,"13, 280.253,-89.996,284.317,-89.514"
2026-07-02T14:08:14.061300,"14, 248.293,-90.640,251.703,-90.818"
2026-07-02T14:08:14.204910,"0, 2492.608,-88.260,2464.816,-88.712"
2026-07-02T14:08:14.205911,"1, 1664.815,-88.108,1654.972,-88.849"
2026-07-02T14:08:14.205911,"2, 1246.656,-88.505,1235.157,-88.545"
2026-07-02T14:08:14.220420,"3, 1012.893,-87.656,1011.370,-88.658"
2026-07-02T14:08:14.220420,"4, 838.820,-90.877,835.686,-90.897"
2026-07-02T14:08:14.220420,"5, 697.21,-89.422,696.432,-89.230"
2026-07-02T14:08:14.221419,"6, 615.898,-91.55,617.913,-90.733"
2026-07-02T14:08:14.221419,"7, 547.886,-90.225,544.618,-90.202"
2026-07-02T14:08:14.221419,"8, 503.627,-88.952,500.229,-88.877"
2026-07-02T14:08:14.221419,"9, 456.532,-90.184,453.432,-90.384"
2026-07-02T14:08:14.221419,"10, 379.287,-91.553,379.173,-91.891"
2026-07-02T14:08:14.276423,"11, 358.259,-88.649,355.250,-89.575"
2026-07-02T14:08:14.332951,"12, 313.89,-90.291,313.486,-90.800"
2026-07-02T14:08:14.332951,"13, 280.353,-89.404,284.313,-89.514"
2026-07-02T14:08:14.332951,"14, 252.835,-90.763,251.704,-90.818"
2026-07-02T14:08:14.531009,"0, 2483.429,-88.137,2464.835,-88.712"
2026-07-02T14:08:14.531009,"1, 1705.176,-88.376,1655.22,-88.848"
2026-07-02T14:08:14.543009,"2, 1246.802,-88.481,1235.169,-88.545"
2026-07-02T14:08:14.544010,"3, 996.170,-88.120,1011.355,-88.657"
2026-07-02T14:08:14.544010,"4, 828.816,-90.918,835.680,-90.897"
2026-07-02T14:08:14.544010,"5, 693.158,-89.251,696.429,-89.230"
2026-07-02T14:08:14.544010,"6, 615.300,-91.307,617.910,-90.734"
2026-07-02T14:08:14.545011,"7, 545.677,-90.492,544.619,-90.202"
2026-07-02T14:08:14.545011,"8, 501.946,-89.22,500.231,-88.877"
2026-07-02T14:08:14.545011,"9, 455.521,-90.156,453.434,-90.383"
2026-07-02T14:08:14.546011,"10, 377.169,-91.712,379.171,-91.891"
2026-07-02T14:08:14.551052,"11, 353.786,-89.975,355.249,-89.576"
2026-07-02T14:08:14.551052,"12, 312.722,-90.672,313.485,-90.800"
2026-07-02T14:08:14.551052,"13, 279.834,-90.18,284.309,-89.514"
2026-07-02T14:08:14.747083,"14, 249.785,-90.824,251.702,-90.818"
2026-07-02T14:08:14.942128,"0, 2469.102,-88.75,2464.839,-88.711"
2026-07-02T14:08:14.943127,"1, 1711.560,-89.12,1655.78,-88.848"
2026-07-02T14:08:14.943127,"2, 1248.903,-88.644,1235.183,-88.545"
2026-07-02T14:08:14.944127,"3, 1000.295,-87.553,1011.343,-88.656"
2026-07-02T14:08:14.944127,"4, 827.85,-90.633,835.671,-90.896"
2026-07-02T14:08:14.944127,"5, 691.488,-89.117,696.424,-89.230"
2026-07-02T14:08:14.944127,"6, 614.116,-91.11,617.906,-90.734"
2026-07-02T14:08:14.945128,"7, 547.977,-90.480,544.623,-90.203"
2026-07-02T14:08:14.945128,"8, 502.121,-89.311,500.232,-88.877"
2026-07-02T14:08:14.945128,"9, 453.449,-90.591,453.434,-90.384"
2026-07-02T14:08:15.041647,"10, 375.677,-92.140,379.168,-91.891"
2026-07-02T14:08:15.041647,"11, 354.555,-89.659,355.248,-89.576"
