timestamp,data
2026-07-02T12:12:28.020762,Project Codename: ColorfulFlower v1.1
2026-07-02T12:12:28.020762,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T12:12:28.021763,"Starting DAC, TIM3, DMA"
2026-07-02T12:12:28.021763,Calibrating ADCs
2026-07-02T12:12:28.135289,"Starting ADC1/2, TIM2, DMA"
2026-07-02T12:12:28.135289,Forwarding to main loop...
2026-07-02T12:12:28.356471,"0, 1459.303,-64.927,1459.303,-64.927"
2026-07-02T12:12:28.356471,"1, 1006.382,-68.639,1006.382,-68.639"
2026-07-02T12:12:28.357469,"2, 779.816,-72.131,779.816,-72.131"
2026-07-02T12:12:28.357469,"3, 628.12,-75.147,628.12,-75.147"
2026-07-02T12:12:28.359471,"4, 536.328,-76.531,536.328,-76.531"
2026-07-02T12:12:28.359471,"5, 476.98,-75.994,476.98,-75.994"
2026-07-02T12:12:28.470998,"6, 435.990,-74.909,435.990,-74.909"
2026-07-02T12:12:28.471997,"7, 381.52,-78.586,381.52,-78.586"
2026-07-02T12:12:28.471997,"8, 339.45,-79.138,339.45,-79.138"
2026-07-02T12:12:28.471997,"9, 289.346,-81.482,289.346,-81.482"
2026-07-02T12:12:28.472999,"10, 276.732,-81.965,276.732,-81.965"
2026-07-02T12:12:28.472999,"11, 260.809,-79.994,260.809,-79.994"
2026-07-02T12:12:28.472999,"12, 221.484,-80.516,221.484,-80.516"
2026-07-02T12:12:28.586520,"13, 190.910,-81.715,190.910,-81.715"
2026-07-02T12:12:28.586520,"14, 170.465,-78.259,170.465,-78.259"
2026-07-02T12:12:28.742571,"0, 1458.811,-64.974,1459.303,-64.927"
2026-07-02T12:12:28.744573,"1, 1034.531,-69.155,1006.410,-68.639"
2026-07-02T12:12:28.745571,"2, 792.68,-72.293,779.828,-72.131"
2026-07-02T12:12:28.809581,"3, 619.786,-74.632,628.4,-75.147"
2026-07-02T12:12:28.810585,"4, 538.660,-75.522,536.331,-76.530"
2026-07-02T12:12:28.810585,"5, 478.669,-76.758,476.100,-75.995"
2026-07-02T12:12:28.810585,"6, 434.133,-75.325,435.988,-74.909"
2026-07-02T12:12:28.810585,"7, 384.187,-79.17,381.55,-78.586"
2026-07-02T12:12:28.810585,"8, 342.473,-79.541,339.48,-79.138"
2026-07-02T12:12:28.810585,"9, 291.88,-81.909,289.347,-81.483"
2026-07-02T12:12:28.811582,"10, 281.701,-81.973,276.737,-81.965"
2026-07-02T12:12:28.811582,"11, 260.714,-80.14,260.809,-79.994"
2026-07-02T12:12:28.811582,"12, 222.331,-80.745,221.485,-80.516"
2026-07-02T12:12:28.811582,"13, 191.1,-82.61,190.910,-81.716"
2026-07-02T12:12:28.811582,"14, 170.993,-78.179,170.465,-78.259"
2026-07-02T12:12:28.934658,"0, 1454.671,-65.221,1459.298,-64.927"
2026-07-02T12:12:28.935659,"1, 1036.430,-69.433,1006.440,-68.640"
2026-07-02T12:12:28.935659,"2, 790.786,-72.433,779.839,-72.132"
2026-07-02T12:12:29.007666,"3, 621.430,-75.84,627.997,-75.147"
2026-07-02T12:12:29.007666,"4, 537.785,-76.267,536.332,-76.530"
2026-07-02T12:12:29.008666,"5, 478.256,-77.206,476.102,-75.996"
2026-07-02T12:12:29.008666,"6, 434.188,-75.822,435.987,-74.910"
2026-07-02T12:12:29.008666,"7, 386.29,-79.364,381.60,-78.587"
2026-07-02T12:12:29.008666,"8, 345.515,-79.566,339.54,-79.139"
2026-07-02T12:12:29.008666,"9, 293.561,-82.555,289.352,-81.484"
2026-07-02T12:12:29.009667,"10, 278.994,-82.265,276.739,-81.965"
2026-07-02T12:12:29.116704,"11, 261.754,-80.463,260.810,-79.994"
2026-07-02T12:12:29.116704,"12, 224.650,-81.323,221.488,-80.517"
2026-07-02T12:12:29.116704,"13, 195.708,-83.315,190.915,-81.717"
2026-07-02T12:12:29.117708,"14, 172.418,-80.272,170.467,-78.261"
2026-07-02T12:12:29.336773,"0, 1487.293,-63.763,1459.326,-64.926"
2026-07-02T12:12:29.337777,"1, 1018.233,-67.810,1006.452,-68.639"
2026-07-02T12:12:29.337777,"2, 791.258,-71.200,779.850,-72.131"
2026-07-02T12:12:29.460423,"3, 620.636,-72.279,627.990,-75.144"
