timestamp,data
2026-07-02T12:49:00.958897,Project Codename: ColorfulFlower v1.1
2026-07-02T12:49:00.959897,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T12:49:00.968897,"Starting DAC, TIM3, DMA"
2026-07-02T12:49:00.968897,Calibrating ADCs
2026-07-02T12:49:00.968897,"Starting ADC1/2, TIM2, DMA"
2026-07-02T12:49:00.968897,Forwarding to main loop...
2026-07-02T12:49:01.196969,"0, 772.692,-5.77,772.692,-5.77"
2026-07-02T12:49:01.363018,"1, 772.984,-7.591,772.984,-7.591"
2026-07-02T12:49:01.363018,"2, 763.262,-9.686,763.262,-9.686"
2026-07-02T12:49:01.363018,"3, 747.65,-13.573,747.65,-13.573"
2026-07-02T12:49:01.363018,"4, 747.139,-16.150,747.139,-16.150"
2026-07-02T12:49:01.364012,"5, 737.779,-17.623,737.779,-17.623"
2026-07-02T12:49:01.364012,"6, 722.327,-20.379,722.327,-20.379"
2026-07-02T12:49:01.364012,"7, 705.468,-23.52,705.468,-23.52"
2026-07-02T12:49:01.364012,"8, 691.419,-24.638,691.419,-24.638"
2026-07-02T12:49:01.411009,"9, 671.23,-26.745,671.23,-26.745"
2026-07-02T12:49:01.411009,"10, 650.746,-30.651,650.746,-30.651"
2026-07-02T12:49:01.412009,"11, 638.957,-32.174,638.957,-32.174"
2026-07-02T12:49:01.412009,"12, 612.559,-35.801,612.559,-35.801"
2026-07-02T12:49:01.412009,"13, 583.184,-38.990,583.184,-38.990"
2026-07-02T12:49:01.474530,"14, 549.207,-41.61,549.207,-41.61"
2026-07-02T12:49:01.627049,"0, 772.557,-5.808,772.692,-5.78"
2026-07-02T12:49:01.629053,"1, 766.786,-9.97,772.978,-7.592"
2026-07-02T12:49:01.630058,"2, 760.880,-11.253,763.260,-9.688"
2026-07-02T12:49:01.736574,"3, 759.302,-13.963,747.77,-13.574"
2026-07-02T12:49:01.736574,"4, 747.127,-16.400,747.139,-16.150"
2026-07-02T12:49:01.736574,"5, 734.537,-18.903,737.776,-17.625"
2026-07-02T12:49:01.737581,"6, 727.273,-21.94,722.332,-20.380"
2026-07-02T12:49:01.737581,"7, 710.286,-23.704,705.473,-23.53"
2026-07-02T12:49:01.737581,"8, 697.538,-25.507,691.425,-24.639"
2026-07-02T12:49:01.738590,"9, 677.772,-28.65,671.30,-26.746"
2026-07-02T12:49:01.738590,"10, 653.368,-32.107,650.749,-30.652"
2026-07-02T12:49:01.829102,"11, 639.162,-33.908,638.957,-32.176"
2026-07-02T12:49:01.829102,"12, 610.95,-37.391,612.556,-35.803"
2026-07-02T12:49:01.829102,"13, 582.978,-40.650,583.183,-38.991"
2026-07-02T12:49:01.923239,"14, 551.889,-43.541,549.210,-41.64"
