timestamp,data
2026-07-02T10:42:30.879893,Project Codename: ColorfulFlower v1.1
2026-07-02T10:42:30.879893,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T10:42:30.934893,"Starting DAC, TIM3, DMA"
2026-07-02T10:42:31.041984,Calibrating ADCs
2026-07-02T10:42:31.041984,"Starting ADC1/2, TIM2, DMA"
2026-07-02T10:42:31.041984,Forwarding to main loop...
2026-07-02T10:42:31.188874,"0, 4671.958,-49.122,4671.958,-49.122"
2026-07-02T10:42:31.189874,"1, 3805.843,-37.502,3805.843,-37.502"
2026-07-02T10:42:31.199874,"2, 3562.449,-29.497,3562.449,-29.497"
2026-07-02T10:42:31.199874,"3, 3442.566,-24.344,3442.566,-24.344"
2026-07-02T10:42:31.200873,"4, 3322.854,-20.840,3322.854,-20.840"
2026-07-02T10:42:31.200873,"5, 3268.910,-17.995,3268.910,-17.995"
2026-07-02T10:42:31.201874,"6, 3243.192,-16.52,3243.192,-16.52"
2026-07-02T10:42:31.201874,"7, 3215.518,-14.440,3215.518,-14.440"
2026-07-02T10:42:31.264919,"8, 3167.304,-12.632,3167.304,-12.632"
2026-07-02T10:42:31.264919,"9, 3143.145,-11.831,3143.145,-11.831"
2026-07-02T10:42:31.266167,"10, 3160.520,-10.220,3160.520,-10.220"
2026-07-02T10:42:31.266167,"11, 3148.302,-9.514,3148.302,-9.514"
2026-07-02T10:42:31.266167,"12, 3131.628,-8.271,3131.628,-8.271"
2026-07-02T10:42:31.266167,"13, 3140.157,-6.992,3140.157,-6.992"
2026-07-02T10:42:31.306169,"14, 3102.963,-6.179,3102.963,-6.179"
2026-07-02T10:42:31.516206,"0, 4715.534,-49.576,4672.2,-49.122"
2026-07-02T10:42:31.527225,"1, 3837.374,-38.658,3805.875,-37.503"
2026-07-02T10:42:31.528206,"2, 3585.738,-29.866,3562.472,-29.497"
2026-07-02T10:42:31.528206,"3, 3384.118,-24.250,3442.508,-24.344"
2026-07-02T10:42:31.528206,"4, 3301.121,-21.437,3322.833,-20.840"
2026-07-02T10:42:31.592389,"5, 3247.567,-18.553,3268.889,-17.995"
2026-07-02T10:42:31.593389,"6, 3254.799,-16.312,3243.203,-16.52"
2026-07-02T10:42:31.593389,"7, 3197.718,-14.831,3215.500,-14.440"
2026-07-02T10:42:31.593389,"8, 3172.808,-13.307,3167.310,-12.633"
2026-07-02T10:42:31.593389,"9, 3141.772,-12.552,3143.144,-11.832"
2026-07-02T10:42:31.639393,"10, 3141.703,-10.660,3160.502,-10.220"
2026-07-02T10:42:31.640395,"11, 3133.759,-9.982,3148.287,-9.514"
2026-07-02T10:42:31.640395,"12, 3119.391,-8.801,3131.616,-8.271"
2026-07-02T10:42:31.640395,"13, 3116.451,-7.720,3140.133,-6.992"
2026-07-02T10:42:31.704910,"14, 3105.192,-7.193,3102.965,-6.180"
2026-07-02T10:42:31.949950,"0, 4419.455,-56.652,4671.750,-49.130"
2026-07-02T10:42:31.949950,"1, 3577.325,-40.372,3805.646,-37.506"
2026-07-02T10:42:31.950955,"2, 3499.448,-36.278,3562.409,-29.504"
2026-07-02T10:42:32.064482,"3, 3697.761,-33.791,3442.763,-24.354"
2026-07-02T10:42:32.064482,"4, 3260.884,-33.745,3322.770,-20.853"
2026-07-02T10:42:32.064482,"5, 3157.404,-22.604,3268.778,-18.0"
2026-07-02T10:42:32.064482,"6, 2968.23,-25.176,3242.928,-16.62"
2026-07-02T10:42:32.065479,"7, 3487.965,-23.109,3215.772,-14.449"
2026-07-02T10:42:32.065479,"8, 3032.984,-25.91,3167.175,-12.646"
2026-07-02T10:42:32.065986,"9, 3444.670,-34.659,3143.446,-11.855"
2026-07-02T10:42:32.065986,"10, 2883.652,-23.233,3160.225,-10.233"
2026-07-02T10:42:32.065986,"11, 3242.475,-29.295,3148.382,-9.534"
2026-07-02T10:42:32.065986,"12, 2942.572,-32.733,3131.427,-8.296"
2026-07-02T10:42:32.065986,"13, 3351.625,-34.840,3140.345,-7.20"
2026-07-02T10:42:32.066993,"14, 3496.180,-40.914,3103.358,-6.215"
2026-07-02T10:42:32.268792,"0, 4545.803,-48.467,4671.624,-49.129"
2026-07-02T10:42:32.268792,"1, 3775.922,-36.683,3805.616,-37.505"
2026-07-02T10:42:32.269790,"2, 3497.444,-31.417,3562.344,-29.506"
2026-07-02T10:42:32.269790,"3, 3321.375,-25.353,3442.642,-24.355"
2026-07-02T10:42:32.269790,"4, 3268.687,-21.531,3322.716,-20.854"
2026-07-02T10:42:32.270790,"5, 3182.305,-19.332,3268.691,-18.1"
2026-07-02T10:42:32.270790,"6, 3152.35,-17.412,3242.837,-16.63"
2026-07-02T10:42:32.270790,"7, 3130.968,-15.414,3215.687,-14.450"
2026-07-02T10:42:32.270790,"8, 3112.984,-14.19,3167.121,-12.647"
2026-07-02T10:42:32.373310,"9, 3123.194,-12.708,3143.426,-11.855"
2026-07-02T10:42:32.373310,"10, 3081.175,-11.551,3160.146,-10.235"
2026-07-02T10:42:32.373310,"11, 3055.362,-10.996,3148.289,-9.535"
2026-07-02T10:42:32.374314,"12, 3038.446,-9.845,3131.334,-8.297"
2026-07-02T10:42:32.481828,"13, 3025.513,-9.434,3140.230,-7.23"
2026-07-02T10:42:32.481828,"14, 3067.171,-8.853,3103.322,-6.218"
2026-07-02T10:42:32.578348,"0, 4571.424,-48.55,4671.523,-49.128"
2026-07-02T10:42:32.691873,"1, 3779.165,-37.144,3805.590,-37.504"
2026-07-02T10:42:32.692873,"2, 3522.311,-30.456,3562.304,-29.507"
2026-07-02T10:42:32.692873,"3, 3356.690,-25.264,3442.556,-24.356"
2026-07-02T10:42:32.692873,"4, 3260.819,-20.436,3322.654,-20.853"
2026-07-02T10:42:32.693874,"5, 3193.138,-18.617,3268.616,-18.2"
2026-07-02T10:42:32.693874,"6, 3153.922,-16.366,3242.749,-16.63"
2026-07-02T10:42:32.693874,"7, 3133.289,-14.335,3215.605,-14.450"
2026-07-02T10:42:32.693874,"8, 3111.55,-13.5,3167.65,-12.647"
2026-07-02T10:42:32.694873,"9, 3128.475,-11.603,3143.411,-11.855"
2026-07-02T10:42:32.694873,"10, 3085.215,-10.105,3160.71,-10.235"
2026-07-02T10:42:32.694873,"11, 3068.201,-9.517,3148.208,-9.535"
2026-07-02T10:42:32.740873,"12, 3058.50,-8.259,3131.260,-8.297"
2026-07-02T10:42:32.740873,"13, 3031.324,-7.512,3140.121,-7.23"
2026-07-02T10:42:32.740873,"14, 3079.181,-6.811,3103.298,-6.218"
2026-07-02T10:42:32.952927,"0, 4578.536,-48.401,4671.431,-49.127"
2026-07-02T10:42:32.952927,"1, 3880.761,-38.47,3805.665,-37.505"
2026-07-02T10:42:33.020445,"2, 3493.311,-30.920,3562.235,-29.508"
2026-07-02T10:42:33.020445,"3, 3362.220,-25.172,3442.475,-24.356"
2026-07-02T10:42:33.021445,"4, 3265.758,-20.835,3322.597,-20.853"
2026-07-02T10:42:33.021445,"5, 3189.942,-18.643,3268.537,-18.2"
2026-07-02T10:42:33.021445,"6, 3143.353,-16.605,3242.649,-16.64"
2026-07-02T10:42:33.022445,"7, 3123.766,-14.619,3215.513,-14.450"
2026-07-02T10:42:33.022445,"8, 3111.671,-13.151,3167.10,-12.648"
2026-07-02T10:42:33.022445,"9, 3108.801,-11.804,3143.376,-11.855"
2026-07-02T10:42:33.068965,"10, 3082.318,-10.232,3159.993,-10.235"
2026-07-02T10:42:33.069965,"11, 3059.668,-9.801,3148.120,-9.536"
2026-07-02T10:42:33.069965,"12, 3048.559,-8.379,3131.178,-8.298"
2026-07-02T10:42:33.069965,"13, 3026.218,-7.848,3140.7,-7.24"
2026-07-02T10:42:33.135965,"14, 3061.475,-7.208,3103.256,-6.219"
2026-07-02T10:42:33.286078,"0, 4583.319,-48.818,4671.343,-49.127"
2026-07-02T10:42:33.286078,"1, 3822.981,-38.212,3805.682,-37.506"
2026-07-02T10:42:33.355086,"2, 3519.917,-30.283,3562.192,-29.509"
2026-07-02T10:42:33.355086,"3, 3387.564,-25.91,3442.420,-24.357"
2026-07-02T10:42:33.355086,"4, 3247.854,-20.737,3322.523,-20.853"
2026-07-02T10:42:33.356088,"5, 3208.552,-18.496,3268.477,-18.3"
2026-07-02T10:42:33.356088,"6, 3154.90,-16.497,3242.561,-16.64"
2026-07-02T10:42:33.356088,"7, 3133.846,-14.478,3215.431,-14.450"
2026-07-02T10:42:33.357086,"8, 3118.941,-12.965,3166.962,-12.648"
2026-07-02T10:42:33.457476,"9, 3126.697,-11.700,3143.359,-11.855"
2026-07-02T10:42:33.458476,"10, 3089.370,-10.20,3159.923,-10.234"
2026-07-02T10:42:33.458476,"11, 3073.938,-9.605,3148.46,-9.536"
2026-07-02T10:42:33.458476,"12, 3054.939,-8.119,3131.102,-8.297"
2026-07-02T10:42:33.564997,"13, 3039.233,-7.555,3139.906,-7.24"
2026-07-02T10:42:33.566502,"14, 3082.885,-6.847,3103.236,-6.220"
2026-07-02T10:42:33.612509,"0, 4656.190,-48.723,4671.328,-49.126"
2026-07-02T10:42:33.612509,"1, 3845.858,-36.511,3805.722,-37.505"
2026-07-02T10:42:33.613509,"2, 3543.850,-28.27,3562.174,-29.507"
2026-07-02T10:42:33.681036,"3, 3400.222,-20.957,3442.378,-24.354"
2026-07-02T10:42:33.681036,"4, 3352.489,-18.583,3322.553,-20.851"
2026-07-02T10:42:33.682031,"5, 3216.942,-15.685,3268.426,-18.0"
2026-07-02T10:42:33.682031,"6, 3312.875,-15.145,3242.631,-16.63"
2026-07-02T10:42:33.682031,"7, 3134.839,-13.118,3215.351,-14.449"
2026-07-02T10:42:33.683030,"8, 3207.283,-8.624,3167.2,-12.644"
2026-07-02T10:42:33.683030,"9, 3171.599,-7.699,3143.388,-11.851"
2026-07-02T10:42:33.683030,"10, 3096.233,-7.404,3159.859,-10.232"
2026-07-02T10:42:33.684030,"11, 3182.593,-5.127,3148.80,-9.531"
2026-07-02T10:42:33.781549,"12, 3151.811,-3.323,3131.123,-8.292"
2026-07-02T10:42:33.782548,"13, 3109.33,-1.130,3139.875,-7.19"
2026-07-02T10:42:33.782548,"14, 3089.947,0.220,3103.222,-6.213"
2026-07-02T10:42:34.033046,"0, 4594.366,-48.865,4671.250,-49.126"
2026-07-02T10:42:34.034045,"1, 3861.314,-36.406,3805.778,-37.504"
2026-07-02T10:42:34.147574,"2, 3515.255,-30.251,3562.127,-29.508"
2026-07-02T10:42:34.148580,"3, 3332.872,-24.924,3442.269,-24.354"
2026-07-02T10:42:34.148580,"4, 3255.414,-20.641,3322.486,-20.851"
2026-07-02T10:42:34.148580,"5, 3191.289,-18.537,3268.348,-18.1"
2026-07-02T10:42:34.149576,"6, 3152.825,-16.529,3242.541,-16.64"
2026-07-02T10:42:34.149576,"7, 3126.986,-14.466,3215.262,-14.449"
2026-07-02T10:42:34.149576,"8, 3112.916,-12.965,3166.948,-12.644"
2026-07-02T10:42:34.150576,"9, 3118.324,-11.671,3143.363,-11.851"
2026-07-02T10:42:34.150576,"10, 3092.436,-10.146,3159.791,-10.231"
2026-07-02T10:42:34.150576,"11, 3067.56,-9.527,3148.0,-9.531"
2026-07-02T10:42:34.151578,"12, 3056.691,-8.99,3131.48,-8.292"
2026-07-02T10:42:34.249645,"13, 3036.785,-7.488,3139.772,-7.19"
2026-07-02T10:42:34.249645,"14, 3080.276,-6.793,3103.199,-6.214"
2026-07-02T10:42:34.363726,"0, 4692.755,-49.452,4671.272,-49.127"
2026-07-02T10:42:34.363726,"1, 3918.47,-38.772,3805.890,-37.505"
2026-07-02T10:42:34.363726,"2, 3608.465,-29.447,3562.173,-29.508"
2026-07-02T10:42:34.364727,"3, 3380.134,-24.325,3442.207,-24.354"
