timestamp,data
2026-07-02T09:46:14.566439,Project Codename: ColorfulFlower v1.1
2026-07-02T09:46:14.567439,Authors: Bilel Ben Atitallah & Ahmed Yahia Kallel
2026-07-02T09:46:14.575439,"Starting DAC, TIM3, DMA"
2026-07-02T09:46:14.575439,Calibrating ADCs
2026-07-02T09:46:14.575439,"Starting ADC1/2, TIM2, DMA"
2026-07-02T09:46:14.575439,Forwarding to main loop...
2026-07-02T09:46:14.899523,"0, 2476.196,0.124,2476.196,0.124"
2026-07-02T09:46:14.899523,"1, 2450.208,0.784,2450.208,0.784"
2026-07-02T09:46:14.899523,"2, 2462.426,0.53,2462.426,0.53"
2026-07-02T09:46:14.964087,"3, 2464.145,0.234,2464.145,0.234"
2026-07-02T09:46:14.965088,"4, 2455.909,0.299,2455.909,0.299"
2026-07-02T09:46:14.965088,"5, 2464.452,0.182,2464.452,0.182"
2026-07-02T09:46:14.965088,"6, 2472.322,0.55,2472.322,0.55"
2026-07-02T09:46:14.966088,"7, 2466.350,0.124,2466.350,0.124"
2026-07-02T09:46:15.012763,"8, 2459.476,0.36,2459.476,0.36"
2026-07-02T09:46:15.012763,"9, 2442.865,0.266,2442.865,0.266"
2026-07-02T09:46:15.012763,"10, 2463.329,0.201,2463.329,0.201"
2026-07-02T09:46:15.012763,"11, 2467.969,0.89,2467.969,0.89"
2026-07-02T09:46:15.013763,"12, 2467.195,0.268,2467.195,0.268"
2026-07-02T09:46:15.013763,"13, 2480.80,0.113,2480.80,0.113"
2026-07-02T09:46:15.013763,"14, 2445.789,0.29,2445.789,0.29"
2026-07-02T09:46:15.224430,"0, 2427.811,0.243,2476.148,0.123"
2026-07-02T09:46:15.226429,"1, 2449.592,0.181,2450.207,0.783"
2026-07-02T09:46:15.226429,"2, 2434.966,0.20,2462.398,0.53"
2026-07-02T09:46:15.293947,"3, 2426.919,0.103,2464.108,0.234"
2026-07-02T09:46:15.293947,"4, 2432.357,0.263,2455.885,0.298"
2026-07-02T09:46:15.294942,"5, 2428.454,0.70,2464.416,0.182"
2026-07-02T09:46:15.294942,"6, 2425.597,0.193,2472.275,0.55"
2026-07-02T09:46:15.294942,"7, 2436.157,0.408,2466.320,0.123"
2026-07-02T09:46:15.294942,"8, 2423.410,0.328,2459.440,0.37"
2026-07-02T09:46:15.295942,"9, 2442.803,0.404,2442.865,0.265"
2026-07-02T09:46:15.295942,"10, 2434.763,0.412,2463.301,0.200"
2026-07-02T09:46:15.295942,"11, 2430.381,0.361,2467.932,0.89"
2026-07-02T09:46:15.295942,"12, 2426.712,0.407,2467.155,0.267"
2026-07-02T09:46:15.340009,"13, 2426.805,0.297,2480.26,0.114"
2026-07-02T09:46:15.340009,"14, 2437.414,0.448,2445.780,0.30"
2026-07-02T09:46:15.560094,"0, 2472.986,0.360,2476.145,0.123"
2026-07-02T09:46:15.560094,"1, 2477.206,0.142,2450.234,0.782"
2026-07-02T09:46:15.560094,"2, 2460.671,0.468,2462.397,0.53"
2026-07-02T09:46:15.561094,"3, 2441.95,0.154,2464.85,0.234"
2026-07-02T09:46:15.627099,"4, 2454.585,0.120,2455.884,0.298"
2026-07-02T09:46:15.627099,"5, 2467.335,0.217,2464.419,0.182"
2026-07-02T09:46:15.628099,"6, 2465.790,0.273,2472.269,0.55"
2026-07-02T09:46:15.628099,"7, 2466.625,0.21,2466.320,0.123"
2026-07-02T09:46:15.628099,"8, 2460.466,0.109,2459.441,0.37"
2026-07-02T09:46:15.629141,"9, 2442.542,0.227,2442.865,0.265"
2026-07-02T09:46:15.629141,"10, 2448.681,0.261,2463.286,0.200"
2026-07-02T09:46:15.629141,"11, 2465.473,0.529,2467.929,0.89"
2026-07-02T09:46:15.629141,"12, 2462.848,0.282,2467.151,0.267"
2026-07-02T09:46:15.671141,"13, 2467.542,0.669,2480.14,0.114"
2026-07-02T09:46:15.671141,"14, 2446.466,0.683,2445.781,0.31"
2026-07-02T09:46:15.878180,"0, 2423.608,0.359,2476.92,0.122"
2026-07-02T09:46:15.994400,"1, 2403.232,0.195,2450.187,0.781"
2026-07-02T09:46:15.995402,"2, 2426.20,0.390,2462.360,0.53"
2026-07-02T09:46:15.995402,"3, 2441.60,0.315,2464.62,0.233"
2026-07-02T09:46:15.995402,"4, 2435.728,0.37,2455.864,0.298"
2026-07-02T09:46:15.995402,"5, 2427.317,0.274,2464.382,0.181"
2026-07-02T09:46:15.996399,"6, 2432.638,0.204,2472.229,0.55"
2026-07-02T09:46:15.996399,"7, 2434.724,0.71,2466.288,0.123"
2026-07-02T09:46:15.996399,"8, 2436.793,0.88,2459.418,0.36"
2026-07-02T09:46:15.996399,"9, 2444.927,0.60,2442.867,0.265"
2026-07-02T09:46:15.997400,"10, 2440.404,0.115,2463.263,0.200"
2026-07-02T09:46:15.997400,"11, 2431.377,0.379,2467.892,0.89"
2026-07-02T09:46:15.998401,"12, 2423.136,0.215,2467.107,0.267"
2026-07-02T09:46:16.094006,"13, 2421.481,0.564,2479.955,0.114"
2026-07-02T09:46:16.094999,"14, 2442.98,0.486,2445.777,0.30"
2026-07-02T09:46:16.309061,"0, 2475.585,0.220,2476.92,0.122"
2026-07-02T09:46:16.310061,"1, 2485.703,0.223,2450.223,0.781"
2026-07-02T09:46:16.310061,"2, 2462.364,0.584,2462.360,0.54"
2026-07-02T09:46:16.311062,"3, 2469.382,0.454,2464.67,0.233"
2026-07-02T09:46:16.425597,"4, 2465.126,0.370,2455.874,0.298"
2026-07-02T09:46:16.426597,"5, 2470.614,0.453,2464.389,0.182"
2026-07-02T09:46:16.426597,"6, 2482.798,0.536,2472.240,0.54"
2026-07-02T09:46:16.426597,"7, 2475.543,0.369,2466.298,0.123"
2026-07-02T09:46:16.426597,"8, 2467.697,0.512,2459.426,0.37"
2026-07-02T09:46:16.427603,"9, 2441.106,0.454,2442.865,0.264"
2026-07-02T09:46:16.427603,"10, 2478.716,0.616,2463.279,0.199"
2026-07-02T09:46:16.427603,"11, 2468.662,0.714,2467.893,0.90"
2026-07-02T09:46:16.427603,"12, 2471.672,0.800,2467.111,0.266"
2026-07-02T09:46:16.427603,"13, 2484.902,1.263,2479.960,0.115"
2026-07-02T09:46:16.428602,"14, 2453.346,1.376,2445.785,0.31"
2026-07-02T09:46:16.641202,"0, 2460.257,0.213,2476.76,0.122"
2026-07-02T09:46:16.642198,"1, 2495.878,0.308,2450.268,0.780"
2026-07-02T09:46:16.642198,"2, 2458.625,0.286,2462.356,0.54"
2026-07-02T09:46:16.642198,"3, 2451.134,0.17,2464.54,0.233"
2026-07-02T09:46:16.642198,"4, 2471.916,0.383,2455.890,0.298"
2026-07-02T09:46:16.643197,"5, 2463.606,0.228,2464.388,0.181"
2026-07-02T09:46:16.643197,"6, 2473.294,0.0,2472.241,0.54"
2026-07-02T09:46:16.643197,"7, 2464.385,0.412,2466.296,0.123"
2026-07-02T09:46:16.644202,"8, 2454.799,0.473,2459.422,0.36"
2026-07-02T09:46:16.644202,"9, 2455.360,0.554,2442.878,0.264"
2026-07-02T09:46:16.644202,"10, 2465.298,0.600,2463.281,0.199"
2026-07-02T09:46:16.645201,"11, 2463.144,0.304,2467.889,0.89"
2026-07-02T09:46:16.742725,"12, 2467.892,0.645,2467.112,0.266"
2026-07-02T09:46:16.742725,"13, 2472.824,0.347,2479.953,0.114"
2026-07-02T09:46:16.742725,"14, 2444.913,0.551,2445.784,0.31"
2026-07-02T09:46:16.968787,"0, 2465.195,0.53,2476.65,0.122"
2026-07-02T09:46:16.968787,"1, 2445.369,0.82,2450.263,0.780"
2026-07-02T09:46:16.969785,"2, 2456.719,0.12,2462.351,0.54"
2026-07-02T09:46:16.969785,"3, 2452.705,0.5,2464.43,0.233"
2026-07-02T09:46:17.086319,"4, 2457.868,0.605,2455.892,0.298"
2026-07-02T09:46:17.086319,"5, 2456.340,0.28,2464.380,0.181"
2026-07-02T09:46:17.086319,"6, 2459.809,0.43,2472.228,0.54"
2026-07-02T09:46:17.086319,"7, 2459.571,0.321,2466.289,0.123"
2026-07-02T09:46:17.087313,"8, 2459.772,0.516,2459.422,0.36"
2026-07-02T09:46:17.087313,"9, 2444.155,0.386,2442.879,0.264"
2026-07-02T09:46:17.087313,"10, 2456.857,0.471,2463.275,0.200"
2026-07-02T09:46:17.087313,"11, 2459.261,0.257,2467.880,0.89"
2026-07-02T09:46:17.088317,"12, 2462.463,0.541,2467.107,0.266"
2026-07-02T09:46:17.088317,"13, 2461.27,0.207,2479.934,0.114"
2026-07-02T09:46:17.088317,"14, 2446.575,0.250,2445.785,0.31"
2026-07-02T09:46:17.308421,"0, 2471.562,-6.920,2476.60,0.129"
2026-07-02T09:46:17.309423,"1, 2284.881,-5.239,2450.98,0.784"
2026-07-02T09:46:17.309423,"2, 2441.23,-7.894,2462.329,0.46"
2026-07-02T09:46:17.309423,"3, 2524.699,-9.533,2464.103,0.223"
2026-07-02T09:46:17.310422,"4, 2465.345,-13.351,2455.901,0.311"
2026-07-02T09:46:17.310422,"5, 2396.173,-6.418,2464.312,0.174"
2026-07-02T09:46:17.311426,"6, 2313.677,-10.352,2472.70,0.64"
2026-07-02T09:46:17.311426,"7, 2712.621,-10.78,2466.535,0.133"
2026-07-02T09:46:17.311426,"8, 2295.979,-13.233,2459.258,0.23"
2026-07-02T09:46:17.312421,"9, 2781.167,-24.122,2443.218,0.288"
2026-07-02T09:46:17.312421,"10, 2359.51,-17.883,2463.171,0.217"
2026-07-02T09:46:17.420969,"11, 2557.958,-21.48,2467.970,0.68"
2026-07-02T09:46:17.420969,"12, 2280.902,-30.324,2466.921,0.296"
2026-07-02T09:46:17.420969,"13, 2815.588,-36.549,2480.270,0.77"
2026-07-02T09:46:17.421969,"14, 2471.68,-41.565,2445.810,0.10"
2026-07-02T09:46:17.636406,"0, 2423.864,0.154,2476.8,0.129"
2026-07-02T09:46:17.637405,"1, 2406.874,0.40,2450.55,0.783"
2026-07-02T09:46:17.637405,"2, 2430.655,0.251,2462.298,0.45"
2026-07-02T09:46:17.638400,"3, 2439.240,0.34,2464.78,0.223"
2026-07-02T09:46:17.755926,"4, 2432.475,0.146,2455.878,0.311"
2026-07-02T09:46:17.756931,"5, 2430.774,0.326,2464.278,0.174"
2026-07-02T09:46:17.756931,"6, 2434.873,0.373,2472.33,0.65"
2026-07-02T09:46:17.756931,"7, 2433.626,0.70,2466.502,0.133"
2026-07-02T09:46:17.756931,"8, 2433.980,0.64,2459.233,0.23"
2026-07-02T09:46:17.756931,"9, 2448.152,0.89,2443.223,0.288"
2026-07-02T09:46:17.757930,"10, 2435.787,0.127,2463.144,0.217"
2026-07-02T09:46:17.757930,"11, 2430.310,0.384,2467.932,0.67"
2026-07-02T09:46:17.757930,"12, 2421.42,0.262,2466.875,0.296"
2026-07-02T09:46:17.757930,"13, 2420.921,0.587,2480.210,0.77"
2026-07-02T09:46:17.758926,"14, 2440.427,0.405,2445.804,0.10"
2026-07-02T09:46:17.956757,"0, 2476.364,0.450,2476.8,0.128"
2026-07-02T09:46:17.956757,"1, 2442.663,0.94,2450.48,0.782"
2026-07-02T09:46:17.957756,"2, 2452.510,0.420,2462.288,0.46"
2026-07-02T09:46:17.957756,"3, 2457.718,0.6,2464.72,0.223"
2026-07-02T09:46:17.957756,"4, 2462.19,0.123,2455.884,0.311"
2026-07-02T09:46:17.958760,"5, 2465.220,0.318,2464.279,0.174"
2026-07-02T09:46:17.958760,"6, 2467.183,0.487,2472.28,0.64"
2026-07-02T09:46:17.958760,"7, 2460.934,0.98,2466.497,0.133"
2026-07-02T09:46:17.958760,"8, 2445.173,0.317,2459.219,0.23"
2026-07-02T09:46:17.959758,"9, 2446.390,0.312,2443.226,0.288"
2026-07-02T09:46:17.959758,"10, 2461.77,0.304,2463.141,0.217"
2026-07-02T09:46:17.959758,"11, 2464.914,0.522,2467.929,0.68"
2026-07-02T09:46:17.969122,"12, 2462.431,0.384,2466.871,0.296"
2026-07-02T09:46:17.970135,"13, 2469.479,0.795,2480.200,0.77"
2026-07-02T09:46:17.970135,"14, 2449.26,0.769,2445.808,0.10"
2026-07-02T09:46:18.189433,"0, 2429.538,0.242,2475.961,0.128"
2026-07-02T09:46:18.189433,"1, 2440.324,0.280,2450.38,0.782"
2026-07-02T09:46:18.190434,"2, 2427.693,0.244,2462.253,0.46"
2026-07-02T09:46:18.257492,"3, 2425.890,0.138,2464.34,0.222"
2026-07-02T09:46:18.257492,"4, 2422.647,0.190,2455.851,0.310"
2026-07-02T09:46:18.257492,"5, 2425.907,0.194,2464.240,0.174"
2026-07-02T09:46:18.258492,"6, 2421.243,0.86,2471.977,0.64"
2026-07-02T09:46:18.258492,"7, 2429.76,0.20,2466.459,0.133"
2026-07-02T09:46:18.258492,"8, 2430.258,0.29,2459.190,0.23"
2026-07-02T09:46:18.258492,"9, 2439.510,0.35,2443.222,0.287"
2026-07-02T09:46:18.258492,"10, 2432.180,0.18,2463.110,0.216"
2026-07-02T09:46:18.305492,"11, 2428.604,0.101,2467.890,0.67"
2026-07-02T09:46:18.305492,"12, 2423.868,0.43,2466.828,0.295"
2026-07-02T09:46:18.306493,"13, 2413.723,0.268,2480.133,0.77"
2026-07-02T09:46:18.306493,"14, 2438.585,0.505,2445.800,0.10"
2026-07-02T09:46:18.524537,"0, 2492.516,0.48,2475.978,0.127"
2026-07-02T09:46:18.524537,"1, 2490.648,0.79,2450.79,0.781"
2026-07-02T09:46:18.524537,"2, 2466.894,0.660,2462.258,0.46"
2026-07-02T09:46:18.525536,"3, 2469.115,0.264,2464.39,0.222"
2026-07-02T09:46:18.593064,"4, 2463.777,0.58,2455.859,0.310"
2026-07-02T09:46:18.594064,"5, 2466.366,0.513,2464.242,0.174"
2026-07-02T09:46:18.594064,"6, 2479.286,0.479,2471.984,0.64"
2026-07-02T09:46:18.594064,"7, 2463.204,0.355,2466.456,0.132"
2026-07-02T09:46:18.594064,"8, 2467.19,0.579,2459.197,0.23"
2026-07-02T09:46:18.595064,"9, 2446.125,0.441,2443.225,0.286"
2026-07-02T09:46:18.595064,"10, 2465.961,0.369,2463.113,0.216"
2026-07-02T09:46:18.595064,"11, 2469.261,0.929,2467.891,0.68"
2026-07-02T09:46:18.692579,"12, 2469.747,0.865,2466.831,0.294"
2026-07-02T09:46:18.692579,"13, 2481.656,1.262,2480.135,0.78"
2026-07-02T09:46:18.693580,"14, 2441.469,1.368,2445.796,0.9"
2026-07-02T09:46:18.843619,"0, 2459.167,-1.774,2475.961,0.129"
2026-07-02T09:46:18.844619,"1, 2384.299,-5.454,2450.13,0.786"
2026-07-02T09:46:18.844619,"2, 2500.795,-7.527,2462.297,0.39"
2026-07-02T09:46:18.911618,"3, 2423.832,-8.87,2463.998,0.214"
2026-07-02T09:46:18.911618,"4, 2492.298,-3.545,2455.895,0.313"
2026-07-02T09:46:18.912618,"5, 2359.819,-8.478,2464.138,0.165"
