Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,2070.478,-32.376,2070.478,-32.376,Parallel_RC,2400.0,47.0
1,1766.5,-42.989,1766.5,-42.989,Parallel_RC,2400.0,47.0
2,1524.866,-50.192,1524.866,-50.192,Parallel_RC,2400.0,47.0
3,1314.312,-57.75,1314.312,-57.75,Parallel_RC,2400.0,47.0
4,1139.487,-61.591,1139.487,-61.591,Parallel_RC,2400.0,47.0
5,1002.325,-63.648,1002.325,-63.648,Parallel_RC,2400.0,47.0
6,905.711,-66.8,905.711,-66.8,Parallel_RC,2400.0,47.0
7,812.23,-69.612,812.23,-69.612,Parallel_RC,2400.0,47.0
8,737.481,-70.878,737.481,-70.878,Parallel_RC,2400.0,47.0
9,663.1,-72.416,663.1,-72.416,Parallel_RC,2400.0,47.0
10,576.36,-74.582,576.36,-74.582,Parallel_RC,2400.0,47.0
11,540.442,-75.147,540.442,-75.147,Parallel_RC,2400.0,47.0
12,483.991,-76.235,483.991,-76.235,Parallel_RC,2400.0,47.0
13,428.53,-76.817,428.53,-76.817,Parallel_RC,2400.0,47.0
14,379.778,-77.821,379.778,-77.821,Parallel_RC,2400.0,47.0
0,2130.42,-33.326,2070.538,-32.377,Parallel_RC,2400.0,47.0
1,1788.76,-45.18,1766.522,-42.991,Parallel_RC,2400.0,47.0
2,1548.15,-52.469,1524.889,-50.195,Parallel_RC,2400.0,47.0
3,1320.273,-58.485,1314.318,-57.76,Parallel_RC,2400.0,47.0
4,1146.396,-62.826,1139.494,-61.592,Parallel_RC,2400.0,47.0
5,1014.614,-66.167,1002.337,-63.65,Parallel_RC,2400.0,47.0
6,928.333,-68.321,905.733,-66.802,Parallel_RC,2400.0,47.0
7,829.515,-70.756,812.4,-69.613,Parallel_RC,2400.0,47.0
8,751.69,-72.742,737.495,-70.88,Parallel_RC,2400.0,47.0
9,682.839,-74.518,663.3,-72.418,Parallel_RC,2400.0,47.0
10,588.706,-76.6,576.49,-74.584,Parallel_RC,2400.0,47.0
11,550.378,-77.112,540.452,-75.149,Parallel_RC,2400.0,47.0
12,482.734,-78.403,483.99,-76.237,Parallel_RC,2400.0,47.0
13,434.755,-80.112,428.6,-76.82,Parallel_RC,2400.0,47.0
14,387.955,-80.382,379.786,-77.824,Parallel_RC,2400.0,47.0
0,2065.23,-32.46,2070.532,-32.377,Parallel_RC,2400.0,47.0
1,1745.584,-42.947,1766.502,-42.991,Parallel_RC,2400.0,47.0
2,1504.889,-49.813,1524.869,-50.194,Parallel_RC,2400.0,47.0
3,1283.836,-56.22,1314.288,-57.75,Parallel_RC,2400.0,47.0
4,1126.56,-61.33,1139.481,-61.592,Parallel_RC,2400.0,47.0
5,1011.448,-63.47,1002.346,-63.65,Parallel_RC,2400.0,47.0
6,886.652,-64.783,905.714,-66.8,Parallel_RC,2400.0,47.0
7,816.213,-66.964,812.45,-69.61,Parallel_RC,2400.0,47.0
8,714.817,-70.368,737.472,-70.88,Parallel_RC,2400.0,47.0
9,674.3,-71.571,663.41,-72.417,Parallel_RC,2400.0,47.0
10,580.503,-72.717,576.53,-74.582,Parallel_RC,2400.0,47.0
11,528.569,-73.777,540.44,-75.148,Parallel_RC,2400.0,47.0
12,482.814,-74.563,483.989,-76.235,Parallel_RC,2400.0,47.0
13,423.589,-74.29,428.55,-76.818,Parallel_RC,2400.0,47.0
14,381.809,-76.589,379.788,-77.823,Parallel_RC,2400.0,47.0
0,2083.748,-32.167,2070.545,-32.377,Parallel_RC,2400.0,47.0
1,1739.546,-42.748,1766.475,-42.991,Parallel_RC,2400.0,47.0
2,1529.373,-50.122,1524.874,-50.194,Parallel_RC,2400.0,47.0
3,1325.612,-56.169,1314.299,-57.74,Parallel_RC,2400.0,47.0
4,1137.821,-59.308,1139.479,-61.589,Parallel_RC,2400.0,47.0
5,979.415,-61.206,1002.324,-63.647,Parallel_RC,2400.0,47.0
6,885.492,-64.229,905.694,-66.797,Parallel_RC,2400.0,47.0
7,822.527,-67.3,812.55,-69.608,Parallel_RC,2400.0,47.0
8,728.7,-68.467,737.462,-70.877,Parallel_RC,2400.0,47.0
9,650.44,-71.935,663.29,-72.416,Parallel_RC,2400.0,47.0
10,592.348,-69.196,576.7,-74.576,Parallel_RC,2400.0,47.0
11,535.684,-70.209,540.436,-75.143,Parallel_RC,2400.0,47.0
12,487.427,-71.133,483.992,-76.23,Parallel_RC,2400.0,47.0
13,421.889,-70.815,428.49,-76.812,Parallel_RC,2400.0,47.0
14,383.815,-71.83,379.792,-77.816,Parallel_RC,2400.0,47.0
0,2112.906,-33.355,2070.587,-32.378,Parallel_RC,2400.0,47.0
1,1793.118,-45.34,1766.501,-42.993,Parallel_RC,2400.0,47.0
2,1545.728,-52.929,1524.894,-50.197,Parallel_RC,2400.0,47.0
3,1320.872,-58.934,1314.306,-57.76,Parallel_RC,2400.0,47.0
4,1140.274,-63.4,1139.48,-61.591,Parallel_RC,2400.0,47.0
5,1006.668,-66.896,1002.328,-63.651,Parallel_RC,2400.0,47.0
6,919.19,-69.265,905.707,-66.8,Parallel_RC,2400.0,47.0
7,822.948,-71.62,812.66,-69.61,Parallel_RC,2400.0,47.0
8,741.123,-73.625,737.466,-70.88,Parallel_RC,2400.0,47.0
9,677.412,-75.584,663.43,-72.419,Parallel_RC,2400.0,47.0
10,584.505,-77.12,576.78,-74.579,Parallel_RC,2400.0,47.0
11,544.562,-78.462,540.44,-75.146,Parallel_RC,2400.0,47.0
12,476.974,-79.75,483.985,-76.233,Parallel_RC,2400.0,47.0
13,424.788,-81.596,428.46,-76.816,Parallel_RC,2400.0,47.0
14,384.281,-82.74,379.797,-77.821,Parallel_RC,2400.0,47.0
0,2173.788,-38.741,2070.691,-32.384,Parallel_RC,2400.0,47.0
1,1968.274,-50.85,1766.703,-43.1,Parallel_RC,2400.0,47.0
2,1543.69,-53.28,1524.912,-50.2,Parallel_RC,2400.0,47.0
3,1332.216,-64.13,1314.323,-57.83,Parallel_RC,2400.0,47.0
4,1285.832,-73.141,1139.626,-61.603,Parallel_RC,2400.0,47.0
5,1202.119,-88.89,1002.528,-63.676,Parallel_RC,2400.0,47.0
6,788.709,-81.52,905.59,-66.814,Parallel_RC,2400.0,47.0
7,887.83,-96.605,812.142,-69.637,Parallel_RC,2400.0,47.0
8,649.625,-92.261,737.378,-70.901,Parallel_RC,2400.0,47.0
9,691.445,-94.573,663.72,-72.442,Parallel_RC,2400.0,47.0
10,654.721,-104.421,576.157,-74.609,Parallel_RC,2400.0,47.0
11,516.129,-105.48,540.415,-75.176,Parallel_RC,2400.0,47.0
12,513.921,-106.399,484.15,-76.264,Parallel_RC,2400.0,47.0
13,487.9,-117.481,428.106,-76.857,Parallel_RC,2400.0,47.0
14,402.875,-110.758,379.82,-77.854,Parallel_RC,2400.0,47.0
0,2145.762,-33.11,2070.766,-32.385,Parallel_RC,2400.0,47.0
1,1783.243,-44.812,1766.719,-43.2,Parallel_RC,2400.0,47.0
2,1560.225,-52.12,1524.948,-50.202,Parallel_RC,2400.0,47.0
3,1325.423,-58.234,1314.335,-57.84,Parallel_RC,2400.0,47.0
4,1153.963,-62.351,1139.641,-61.604,Parallel_RC,2400.0,47.0
5,1024.921,-66.292,1002.55,-63.678,Parallel_RC,2400.0,47.0
6,937.176,-68.703,905.622,-66.816,Parallel_RC,2400.0,47.0
7,833.932,-70.94,812.163,-69.638,Parallel_RC,2400.0,47.0
8,752.382,-72.164,737.393,-70.902,Parallel_RC,2400.0,47.0
9,684.636,-73.864,663.93,-72.443,Parallel_RC,2400.0,47.0
10,592.875,-75.964,576.174,-74.61,Parallel_RC,2400.0,47.0
11,554.701,-77.61,540.43,-75.178,Parallel_RC,2400.0,47.0
12,486.921,-78.371,484.18,-76.266,Parallel_RC,2400.0,47.0
13,433.358,-80.46,428.111,-76.86,Parallel_RC,2400.0,47.0
14,393.919,-80.472,379.834,-77.857,Parallel_RC,2400.0,47.0
0,2144.16,-33.225,2070.839,-32.386,Parallel_RC,2400.0,47.0
1,1800.15,-45.38,1766.753,-43.5,Parallel_RC,2400.0,47.0
2,1531.823,-53.132,1524.955,-50.205,Parallel_RC,2400.0,47.0
3,1314.51,-59.819,1314.335,-57.87,Parallel_RC,2400.0,47.0
4,1130.728,-63.513,1139.632,-61.605,Parallel_RC,2400.0,47.0
5,1015.494,-66.681,1002.563,-63.681,Parallel_RC,2400.0,47.0
6,926.946,-70.569,905.643,-66.82,Parallel_RC,2400.0,47.0
7,840.63,-72.379,812.191,-69.641,Parallel_RC,2400.0,47.0
8,739.974,-73.843,737.396,-70.905,Parallel_RC,2400.0,47.0
9,670.582,-75.887,663.101,-72.446,Parallel_RC,2400.0,47.0
10,581.613,-77.535,576.179,-74.613,Parallel_RC,2400.0,47.0
11,551.929,-78.782,540.441,-75.182,Parallel_RC,2400.0,47.0
12,483.428,-79.519,484.17,-76.269,Parallel_RC,2400.0,47.0
13,429.314,-82.424,428.112,-76.866,Parallel_RC,2400.0,47.0
14,390.37,-82.471,379.844,-77.861,Parallel_RC,2400.0,47.0
0,2102.23,-33.612,2070.87,-32.387,Parallel_RC,2400.0,47.0
1,1778.633,-45.58,1766.765,-43.7,Parallel_RC,2400.0,47.0
2,1533.67,-53.97,1524.963,-50.207,Parallel_RC,2400.0,47.0
3,1311.877,-59.481,1314.332,-57.89,Parallel_RC,2400.0,47.0
4,1140.362,-63.435,1139.632,-61.607,Parallel_RC,2400.0,47.0
5,1010.62,-67.21,1002.571,-63.685,Parallel_RC,2400.0,47.0
6,917.626,-69.157,905.655,-66.822,Parallel_RC,2400.0,47.0
7,819.91,-71.789,812.199,-69.643,Parallel_RC,2400.0,47.0
8,742.12,-73.46,737.401,-70.908,Parallel_RC,2400.0,47.0
9,681.64,-75.521,663.119,-72.45,Parallel_RC,2400.0,47.0
10,581.634,-77.224,576.184,-74.616,Parallel_RC,2400.0,47.0
11,542.62,-78.448,540.443,-75.185,Parallel_RC,2400.0,47.0
12,479.635,-79.658,484.13,-76.272,Parallel_RC,2400.0,47.0
13,427.743,-81.744,428.112,-76.871,Parallel_RC,2400.0,47.0
14,385.277,-82.781,379.85,-77.866,Parallel_RC,2400.0,47.0
0,2071.649,-32.606,2070.871,-32.387,Parallel_RC,2400.0,47.0
1,1753.385,-42.832,1766.751,-43.7,Parallel_RC,2400.0,47.0
2,1518.912,-50.341,1524.957,-50.208,Parallel_RC,2400.0,47.0
3,1298.303,-57.113,1314.316,-57.89,Parallel_RC,2400.0,47.0
4,1139.442,-61.872,1139.632,-61.608,Parallel_RC,2400.0,47.0
5,1001.582,-64.91,1002.57,-63.685,Parallel_RC,2400.0,47.0
6,898.757,-66.884,905.648,-66.822,Parallel_RC,2400.0,47.0
