Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,8310.615,-92.756,8310.615,-92.756,Capacitor,0.0,22.0
1,5523.168,-89.282,5523.168,-89.282,Capacitor,0.0,22.0
2,4233.311,-89.925,4233.311,-89.925,Capacitor,0.0,22.0
3,3445.315,-90.495,3445.315,-90.495,Capacitor,0.0,22.0
4,2853.35,-90.22,2853.35,-90.22,Capacitor,0.0,22.0
5,2460.741,-89.81,2460.741,-89.81,Capacitor,0.0,22.0
6,2158.751,-89.471,2158.751,-89.471,Capacitor,0.0,22.0
7,1909.515,-89.687,1909.515,-89.687,Capacitor,0.0,22.0
8,1714.591,-89.421,1714.591,-89.421,Capacitor,0.0,22.0
9,1558.847,-89.639,1558.847,-89.639,Capacitor,0.0,22.0
10,1332.152,-88.959,1332.152,-88.959,Capacitor,0.0,22.0
11,1236.525,-89.214,1236.525,-89.214,Capacitor,0.0,22.0
12,1086.469,-89.337,1086.469,-89.337,Capacitor,0.0,22.0
13,966.622,-88.971,966.622,-88.971,Capacitor,0.0,22.0
14,867.125,-89.61,867.125,-89.61,Capacitor,0.0,22.0
0,8521.866,-92.476,8310.826,-92.756,Capacitor,0.0,22.0
1,5630.314,-88.812,5523.275,-89.282,Capacitor,0.0,22.0
2,4256.619,-90.42,4233.333,-89.925,Capacitor,0.0,22.0
3,3429.57,-90.105,3445.299,-90.494,Capacitor,0.0,22.0
4,2821.428,-90.301,2853.4,-90.22,Capacitor,0.0,22.0
5,2431.71,-90.305,2460.712,-89.811,Capacitor,0.0,22.0
6,2147.836,-89.517,2158.74,-89.471,Capacitor,0.0,22.0
7,1904.938,-89.724,1909.51,-89.687,Capacitor,0.0,22.0
8,1708.911,-89.887,1714.586,-89.421,Capacitor,0.0,22.0
9,1549.661,-90.92,1558.838,-89.639,Capacitor,0.0,22.0
10,1322.759,-89.412,1332.143,-88.959,Capacitor,0.0,22.0
11,1230.514,-89.529,1236.519,-89.215,Capacitor,0.0,22.0
12,1072.456,-89.831,1086.455,-89.338,Capacitor,0.0,22.0
13,964.127,-89.647,966.62,-88.971,Capacitor,0.0,22.0
14,865.993,-89.554,867.124,-89.62,Capacitor,0.0,22.0
0,8791.887,-85.954,8311.307,-92.749,Capacitor,0.0,22.0
1,5545.694,-92.463,5523.297,-89.285,Capacitor,0.0,22.0
2,4617.482,-94.399,4233.717,-89.93,Capacitor,0.0,22.0
3,3263.714,-89.935,3445.117,-90.494,Capacitor,0.0,22.0
4,2794.329,-96.32,2852.945,-90.225,Capacitor,0.0,22.0
5,2577.366,-97.226,2460.829,-89.818,Capacitor,0.0,22.0
6,2416.922,-100.406,2158.998,-89.482,Capacitor,0.0,22.0
7,1806.149,-98.103,1909.407,-89.696,Capacitor,0.0,22.0
8,1861.339,-97.764,1714.732,-89.43,Capacitor,0.0,22.0
9,1630.489,-96.137,1558.91,-89.646,Capacitor,0.0,22.0
10,1346.538,-110.286,1332.157,-88.98,Capacitor,0.0,22.0
11,1299.138,-114.535,1236.581,-89.24,Capacitor,0.0,22.0
12,1023.943,-105.717,1086.392,-89.354,Capacitor,0.0,22.0
13,989.812,-110.501,966.643,-88.993,Capacitor,0.0,22.0
14,969.793,-114.954,867.226,-89.88,Capacitor,0.0,22.0
0,8588.238,-92.793,8311.583,-92.749,Capacitor,0.0,22.0
1,5817.498,-88.878,5523.591,-89.284,Capacitor,0.0,22.0
2,4203.274,-88.919,4233.687,-89.929,Capacitor,0.0,22.0
3,3435.342,-89.36,3445.107,-90.493,Capacitor,0.0,22.0
4,2861.16,-88.836,2852.953,-90.224,Capacitor,0.0,22.0
5,2410.42,-88.244,2460.778,-89.817,Capacitor,0.0,22.0
6,2043.386,-83.874,2158.883,-89.476,Capacitor,0.0,22.0
7,2065.233,-85.625,1909.562,-89.692,Capacitor,0.0,22.0
8,1725.752,-86.527,1714.743,-89.427,Capacitor,0.0,22.0
9,1532.203,-85.379,1558.883,-89.641,Capacitor,0.0,22.0
10,1384.924,-81.3,1332.21,-88.972,Capacitor,0.0,22.0
11,1222.581,-81.98,1236.567,-89.232,Capacitor,0.0,22.0
12,1099.306,-82.653,1086.405,-89.347,Capacitor,0.0,22.0
13,973.21,-82.313,966.649,-88.986,Capacitor,0.0,22.0
14,839.206,-80.628,867.198,-89.79,Capacitor,0.0,22.0
0,8388.311,-90.536,8311.661,-92.747,Capacitor,0.0,22.0
1,5714.924,-87.163,5523.783,-89.282,Capacitor,0.0,22.0
2,4242.482,-90.338,4233.695,-89.929,Capacitor,0.0,22.0
3,3415.272,-90.344,3445.78,-90.493,Capacitor,0.0,22.0
4,2862.101,-90.331,2852.962,-90.224,Capacitor,0.0,22.0
5,2446.578,-91.35,2460.764,-89.818,Capacitor,0.0,22.0
6,2194.158,-89.8,2158.918,-89.476,Capacitor,0.0,22.0
7,1934.127,-90.234,1909.587,-89.692,Capacitor,0.0,22.0
8,1733.455,-90.38,1714.762,-89.428,Capacitor,0.0,22.0
9,1581.973,-90.68,1558.906,-89.643,Capacitor,0.0,22.0
10,1337.215,-89.495,1332.215,-88.973,Capacitor,0.0,22.0
11,1243.981,-89.946,1236.575,-89.232,Capacitor,0.0,22.0
12,1082.472,-90.86,1086.401,-89.348,Capacitor,0.0,22.0
13,968.651,-90.807,966.651,-88.988,Capacitor,0.0,22.0
14,873.206,-90.851,867.204,-89.81,Capacitor,0.0,22.0
0,8689.882,-91.91,8312.39,-92.745,Capacitor,0.0,22.0
1,5816.135,-90.985,5524.75,-89.284,Capacitor,0.0,22.0
2,4310.87,-90.186,4233.773,-89.929,Capacitor,0.0,22.0
3,3437.542,-90.244,3445.7,-90.492,Capacitor,0.0,22.0
4,2910.24,-89.864,2853.19,-90.224,Capacitor,0.0,22.0
5,2488.149,-90.71,2460.791,-89.819,Capacitor,0.0,22.0
6,2219.438,-89.522,2158.978,-89.476,Capacitor,0.0,22.0
7,1953.696,-89.814,1909.631,-89.692,Capacitor,0.0,22.0
8,1757.967,-89.879,1714.805,-89.428,Capacitor,0.0,22.0
9,1600.961,-90.29,1558.948,-89.643,Capacitor,0.0,22.0
10,1359.821,-89.23,1332.243,-88.973,Capacitor,0.0,22.0
