Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,6560.445,-64.314,6560.445,-64.314,Series_RC,3000.0,33.0
1,4850.16,-52.134,4850.16,-52.134,Series_RC,3000.0,33.0
2,4248.361,-43.404,4248.361,-43.404,Series_RC,3000.0,33.0
3,3941.32,-37.281,3941.32,-37.281,Series_RC,3000.0,33.0
4,3682.87,-32.458,3682.87,-32.458,Series_RC,3000.0,33.0
5,3553.785,-28.646,3553.785,-28.646,Series_RC,3000.0,33.0
6,3468.884,-25.763,3468.884,-25.763,Series_RC,3000.0,33.0
7,3397.721,-23.278,3397.721,-23.278,Series_RC,3000.0,33.0
8,3318.832,-20.896,3318.832,-20.896,Series_RC,3000.0,33.0
9,3265.965,-19.406,3265.965,-19.406,Series_RC,3000.0,33.0
10,3249.24,-17.97,3249.24,-17.97,Series_RC,3000.0,33.0
11,3223.56,-15.617,3223.56,-15.617,Series_RC,3000.0,33.0
12,3185.808,-13.762,3185.808,-13.762,Series_RC,3000.0,33.0
13,3185.732,-11.932,3185.732,-11.932,Series_RC,3000.0,33.0
14,3155.145,-10.491,3155.145,-10.491,Series_RC,3000.0,33.0
0,6433.829,-63.691,6560.318,-64.314,Series_RC,3000.0,33.0
1,4930.215,-53.549,4850.96,-52.136,Series_RC,3000.0,33.0
2,4287.46,-43.148,4248.4,-43.403,Series_RC,3000.0,33.0
3,3937.942,-37.34,3941.29,-37.281,Series_RC,3000.0,33.0
4,3643.34,-33.108,3682.83,-32.458,Series_RC,3000.0,33.0
5,3554.262,-28.801,3553.785,-28.646,Series_RC,3000.0,33.0
6,3475.989,-26.132,3468.891,-25.763,Series_RC,3000.0,33.0
7,3386.948,-23.631,3397.71,-23.278,Series_RC,3000.0,33.0
8,3322.378,-21.392,3318.835,-20.897,Series_RC,3000.0,33.0
9,3248.416,-19.406,3265.947,-19.406,Series_RC,3000.0,33.0
10,3226.898,-17.25,3249.2,-17.97,Series_RC,3000.0,33.0
11,3219.958,-15.948,3223.557,-15.618,Series_RC,3000.0,33.0
12,3174.863,-14.287,3185.797,-13.763,Series_RC,3000.0,33.0
13,3170.602,-12.6,3185.717,-11.933,Series_RC,3000.0,33.0
14,3147.285,-11.639,3155.137,-10.492,Series_RC,3000.0,33.0
0,6469.563,-63.401,6560.227,-64.313,Series_RC,3000.0,33.0
1,4998.406,-53.85,4850.244,-52.137,Series_RC,3000.0,33.0
2,4293.478,-42.972,4248.445,-43.403,Series_RC,3000.0,33.0
3,3914.227,-36.961,3941.2,-37.281,Series_RC,3000.0,33.0
4,3674.34,-33.152,3682.821,-32.459,Series_RC,3000.0,33.0
5,3562.648,-28.695,3553.794,-28.646,Series_RC,3000.0,33.0
6,3486.254,-25.648,3468.908,-25.763,Series_RC,3000.0,33.0
7,3395.213,-23.521,3397.708,-23.278,Series_RC,3000.0,33.0
8,3331.335,-21.267,3318.848,-20.897,Series_RC,3000.0,33.0
9,3263.109,-19.473,3265.945,-19.406,Series_RC,3000.0,33.0
10,3246.794,-16.874,3249.0,-17.97,Series_RC,3000.0,33.0
11,3239.36,-16.32,3223.572,-15.618,Series_RC,3000.0,33.0
12,3204.33,-14.174,3185.815,-13.763,Series_RC,3000.0,33.0
13,3174.597,-12.224,3185.706,-11.933,Series_RC,3000.0,33.0
14,3153.206,-11.309,3155.135,-10.493,Series_RC,3000.0,33.0
0,6569.207,-62.781,6560.236,-64.311,Series_RC,3000.0,33.0
1,4825.461,-51.466,4850.219,-52.137,Series_RC,3000.0,33.0
2,4325.994,-43.33,4248.522,-43.403,Series_RC,3000.0,33.0
3,3877.896,-36.862,3940.939,-37.28,Series_RC,3000.0,33.0
4,3685.599,-31.222,3682.824,-32.458,Series_RC,3000.0,33.0
5,3503.502,-27.224,3553.744,-28.645,Series_RC,3000.0,33.0
6,3502.25,-25.305,3468.942,-25.763,Series_RC,3000.0,33.0
7,3401.719,-22.295,3397.712,-23.277,Series_RC,3000.0,33.0
8,3369.475,-19.866,3318.898,-20.896,Series_RC,3000.0,33.0
9,3207.442,-18.462,3265.886,-19.405,Series_RC,3000.0,33.0
10,3225.42,-15.241,3248.976,-17.95,Series_RC,3000.0,33.0
11,3234.414,-13.666,3223.583,-15.616,Series_RC,3000.0,33.0
12,3210.811,-12.89,3185.84,-13.762,Series_RC,3000.0,33.0
13,3134.483,-9.832,3185.655,-11.931,Series_RC,3000.0,33.0
14,3167.9,-8.63,3155.147,-10.491,Series_RC,3000.0,33.0
0,6584.493,-62.26,6560.261,-64.309,Series_RC,3000.0,33.0
1,4995.711,-50.149,4850.365,-52.135,Series_RC,3000.0,33.0
2,4193.528,-44.275,4248.467,-43.404,Series_RC,3000.0,33.0
3,3865.225,-37.164,3940.864,-37.28,Series_RC,3000.0,33.0
4,3618.146,-32.226,3682.759,-32.458,Series_RC,3000.0,33.0
5,3494.803,-29.15,3553.685,-28.646,Series_RC,3000.0,33.0
6,3375.45,-26.97,3468.848,-25.763,Series_RC,3000.0,33.0
7,3325.37,-23.197,3397.64,-23.277,Series_RC,3000.0,33.0
8,3274.239,-21.342,3318.854,-20.896,Series_RC,3000.0,33.0
9,3243.641,-19.111,3265.864,-19.404,Series_RC,3000.0,33.0
10,3180.961,-16.794,3248.908,-17.94,Series_RC,3000.0,33.0
11,3157.671,-15.755,3223.517,-15.616,Series_RC,3000.0,33.0
12,3121.774,-13.738,3185.776,-13.762,Series_RC,3000.0,33.0
13,3090.715,-12.47,3185.56,-11.932,Series_RC,3000.0,33.0
14,3108.909,-11.245,3155.101,-10.492,Series_RC,3000.0,33.0
0,6511.89,-62.318,6560.212,-64.307,Series_RC,3000.0,33.0
1,4850.565,-52.326,4850.365,-52.135,Series_RC,3000.0,33.0
2,4230.67,-44.373,4248.449,-43.405,Series_RC,3000.0,33.0
3,3878.13,-36.82,3940.801,-37.28,Series_RC,3000.0,33.0
