Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,2906.551,-49.363,2906.551,-49.363,Parallel_RC,4300.0,47.0
1,2192.872,-58.676,2192.872,-58.676,Parallel_RC,4300.0,47.0
2,1778.24,-64.818,1778.24,-64.818,Parallel_RC,4300.0,47.0
3,1467.31,-69.784,1467.31,-69.784,Parallel_RC,4300.0,47.0
4,1242.831,-72.685,1242.831,-72.685,Parallel_RC,4300.0,47.0
5,1081.428,-74.232,1081.428,-74.232,Parallel_RC,4300.0,47.0
6,964.35,-75.87,964.35,-75.87,Parallel_RC,4300.0,47.0
7,857.18,-77.595,857.18,-77.595,Parallel_RC,4300.0,47.0
8,768.757,-78.469,768.757,-78.469,Parallel_RC,4300.0,47.0
9,692.151,-79.659,692.151,-79.659,Parallel_RC,4300.0,47.0
10,601.871,-80.809,601.871,-80.809,Parallel_RC,4300.0,47.0
11,557.505,-80.811,557.505,-80.811,Parallel_RC,4300.0,47.0
12,494.979,-81.526,494.979,-81.526,Parallel_RC,4300.0,47.0
13,441.228,-82.24,441.228,-82.24,Parallel_RC,4300.0,47.0
14,388.26,-82.383,388.26,-82.383,Parallel_RC,4300.0,47.0
0,2667.167,-54.631,2906.312,-49.368,Parallel_RC,4300.0,47.0
1,2215.731,-61.368,2192.895,-58.678,Parallel_RC,4300.0,47.0
2,1781.42,-72.35,1778.27,-64.825,Parallel_RC,4300.0,47.0
3,1667.615,-81.821,1467.511,-69.796,Parallel_RC,4300.0,47.0
4,1330.7,-95.804,1242.918,-72.708,Parallel_RC,4300.0,47.0
5,1084.399,-93.395,1081.431,-74.251,Parallel_RC,4300.0,47.0
6,1033.825,-90.384,964.42,-75.884,Parallel_RC,4300.0,47.0
7,1203.307,-88.65,857.365,-77.606,Parallel_RC,4300.0,47.0
8,608.654,-107.275,768.597,-78.498,Parallel_RC,4300.0,47.0
9,746.316,-106.783,692.205,-79.687,Parallel_RC,4300.0,47.0
10,818.34,-110.907,602.87,-80.839,Parallel_RC,4300.0,47.0
11,466.684,-109.816,557.415,-80.84,Parallel_RC,4300.0,47.0
12,591.325,-111.19,495.75,-81.555,Parallel_RC,4300.0,47.0
13,420.871,-119.6,441.207,-82.277,Parallel_RC,4300.0,47.0
14,496.488,-127.261,388.134,-82.428,Parallel_RC,4300.0,47.0
0,2890.45,-48.931,2906.296,-49.367,Parallel_RC,4300.0,47.0
1,2253.501,-59.353,2192.956,-58.679,Parallel_RC,4300.0,47.0
2,1779.713,-64.851,1778.29,-64.825,Parallel_RC,4300.0,47.0
3,1450.536,-69.321,1467.494,-69.796,Parallel_RC,4300.0,47.0
4,1243.384,-72.621,1242.919,-72.708,Parallel_RC,4300.0,47.0
5,1075.986,-74.518,1081.425,-74.252,Parallel_RC,4300.0,47.0
6,960.921,-75.665,964.416,-75.884,Parallel_RC,4300.0,47.0
7,854.775,-77.675,857.362,-77.606,Parallel_RC,4300.0,47.0
8,769.518,-78.739,768.598,-78.498,Parallel_RC,4300.0,47.0
9,695.412,-79.682,692.208,-79.687,Parallel_RC,4300.0,47.0
10,598.894,-81.67,602.84,-80.839,Parallel_RC,4300.0,47.0
