Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,2942.12,-20.686,2942.12,-20.686,Parallel_RC,3000.0,22.0
1,2665.51,-29.415,2665.51,-29.415,Parallel_RC,3000.0,22.0
2,2505.79,-35.15,2505.79,-35.15,Parallel_RC,3000.0,22.0
3,2273.495,-42.248,2273.495,-42.248,Parallel_RC,3000.0,22.0
4,2064.698,-47.544,2064.698,-47.544,Parallel_RC,3000.0,22.0
5,1887.939,-50.712,1887.939,-50.712,Parallel_RC,3000.0,22.0
6,1751.81,-54.539,1751.81,-54.539,Parallel_RC,3000.0,22.0
7,1597.382,-57.908,1597.382,-57.908,Parallel_RC,3000.0,22.0
8,1474.106,-59.751,1474.106,-59.751,Parallel_RC,3000.0,22.0
9,1354.816,-62.452,1354.816,-62.452,Parallel_RC,3000.0,22.0
10,1189.23,-65.565,1189.23,-65.565,Parallel_RC,3000.0,22.0
11,1123.677,-66.834,1123.677,-66.834,Parallel_RC,3000.0,22.0
12,1006.165,-69.52,1006.165,-69.52,Parallel_RC,3000.0,22.0
13,907.489,-70.605,907.489,-70.605,Parallel_RC,3000.0,22.0
14,808.413,-72.6,808.413,-72.6,Parallel_RC,3000.0,22.0
0,2906.356,-20.462,2941.977,-20.685,Parallel_RC,3000.0,22.0
1,2700.974,-30.278,2665.87,-29.416,Parallel_RC,3000.0,22.0
2,2490.738,-35.384,2505.65,-35.15,Parallel_RC,3000.0,22.0
3,2255.827,-41.778,2273.477,-42.247,Parallel_RC,3000.0,22.0
4,2040.815,-48.68,2064.674,-47.545,Parallel_RC,3000.0,22.0
5,1880.451,-51.583,1887.931,-50.713,Parallel_RC,3000.0,22.0
6,1747.69,-54.989,1751.77,-54.539,Parallel_RC,3000.0,22.0
7,1585.762,-58.728,1597.371,-57.909,Parallel_RC,3000.0,22.0
8,1464.813,-60.772,1474.96,-59.752,Parallel_RC,3000.0,22.0
9,1347.189,-63.191,1354.808,-62.453,Parallel_RC,3000.0,22.0
10,1181.502,-66.469,1189.15,-65.566,Parallel_RC,3000.0,22.0
11,1117.755,-67.766,1123.671,-66.835,Parallel_RC,3000.0,22.0
12,997.945,-70.103,1006.157,-69.52,Parallel_RC,3000.0,22.0
13,902.303,-71.815,907.484,-70.606,Parallel_RC,3000.0,22.0
14,808.903,-73.631,808.413,-72.62,Parallel_RC,3000.0,22.0
0,2976.816,-21.161,2942.11,-20.686,Parallel_RC,3000.0,22.0
1,2771.497,-29.99,2665.194,-29.416,Parallel_RC,3000.0,22.0
2,2545.92,-37.674,2505.106,-35.153,Parallel_RC,3000.0,22.0
3,2315.895,-43.642,2273.52,-42.249,Parallel_RC,3000.0,22.0
4,2089.984,-48.721,2064.699,-47.546,Parallel_RC,3000.0,22.0
5,1899.365,-53.288,1887.943,-50.715,Parallel_RC,3000.0,22.0
6,1789.432,-55.967,1751.116,-54.541,Parallel_RC,3000.0,22.0
7,1635.848,-59.176,1597.409,-57.91,Parallel_RC,3000.0,22.0
8,1498.992,-61.609,1474.121,-59.754,Parallel_RC,3000.0,22.0
9,1384.664,-64.313,1354.838,-62.455,Parallel_RC,3000.0,22.0
10,1209.931,-67.118,1189.36,-65.567,Parallel_RC,3000.0,22.0
11,1137.372,-68.672,1123.685,-66.837,Parallel_RC,3000.0,22.0
12,1005.386,-70.825,1006.156,-69.521,Parallel_RC,3000.0,22.0
13,907.683,-73.188,907.484,-70.609,Parallel_RC,3000.0,22.0
14,821.17,-74.872,808.426,-72.65,Parallel_RC,3000.0,22.0
0,3004.813,-20.615,2942.74,-20.686,Parallel_RC,3000.0,22.0
1,2772.36,-30.216,2665.301,-29.417,Parallel_RC,3000.0,22.0
2,2567.581,-37.241,2505.168,-35.155,Parallel_RC,3000.0,22.0
3,2358.469,-43.569,2273.605,-42.25,Parallel_RC,3000.0,22.0
4,2110.699,-48.43,2064.745,-47.547,Parallel_RC,3000.0,22.0
5,1924.889,-52.901,1887.98,-50.717,Parallel_RC,3000.0,22.0
6,1810.156,-55.712,1751.175,-54.542,Parallel_RC,3000.0,22.0
7,1660.106,-58.6,1597.472,-57.911,Parallel_RC,3000.0,22.0
8,1518.212,-61.4,1474.165,-59.755,Parallel_RC,3000.0,22.0
9,1401.686,-63.711,1354.885,-62.456,Parallel_RC,3000.0,22.0
10,1224.865,-66.547,1189.72,-65.568,Parallel_RC,3000.0,22.0
11,1150.414,-67.933,1123.712,-66.838,Parallel_RC,3000.0,22.0
12,1016.52,-70.55,1006.166,-69.522,Parallel_RC,3000.0,22.0
13,917.998,-72.149,907.495,-70.61,Parallel_RC,3000.0,22.0
14,834.322,-73.687,808.452,-72.66,Parallel_RC,3000.0,22.0
0,2895.724,-19.859,2942.28,-20.685,Parallel_RC,3000.0,22.0
1,2687.383,-27.411,2665.323,-29.415,Parallel_RC,3000.0,22.0
2,2492.213,-34.329,2505.155,-35.154,Parallel_RC,3000.0,22.0
3,2222.304,-41.243,2273.553,-42.249,Parallel_RC,3000.0,22.0
4,2055.233,-45.82,2064.735,-47.545,Parallel_RC,3000.0,22.0
5,1879.666,-49.94,1887.971,-50.717,Parallel_RC,3000.0,22.0
6,1747.444,-52.888,1751.171,-54.54,Parallel_RC,3000.0,22.0
7,1586.506,-56.478,1597.461,-57.91,Parallel_RC,3000.0,22.0
8,1489.22,-58.926,1474.181,-59.754,Parallel_RC,3000.0,22.0
9,1338.91,-60.193,1354.869,-62.454,Parallel_RC,3000.0,22.0
10,1186.943,-63.503,1189.7,-65.566,Parallel_RC,3000.0,22.0
11,1124.754,-64.177,1123.713,-66.835,Parallel_RC,3000.0,22.0
12,1015.67,-66.677,1006.175,-69.519,Parallel_RC,3000.0,22.0
13,907.364,-67.759,907.494,-70.608,Parallel_RC,3000.0,22.0
14,805.624,-69.4,808.449,-72.63,Parallel_RC,3000.0,22.0
0,3034.951,-20.834,2942.121,-20.685,Parallel_RC,3000.0,22.0
1,2781.214,-30.131,2665.439,-29.416,Parallel_RC,3000.0,22.0
2,2561.428,-37.26,2505.211,-35.156,Parallel_RC,3000.0,22.0
3,2325.993,-44.551,2273.606,-42.251,Parallel_RC,3000.0,22.0
4,2095.697,-48.888,2064.766,-47.547,Parallel_RC,3000.0,22.0
5,1912.927,-53.389,1887.996,-50.719,Parallel_RC,3000.0,22.0
6,1802.577,-56.264,1751.223,-54.542,Parallel_RC,3000.0,22.0
7,1641.222,-59.293,1597.505,-57.911,Parallel_RC,3000.0,22.0
8,1503.34,-61.714,1474.21,-59.756,Parallel_RC,3000.0,22.0
9,1384.306,-64.491,1354.898,-62.456,Parallel_RC,3000.0,22.0
10,1209.741,-67.188,1189.91,-65.568,Parallel_RC,3000.0,22.0
11,1138.88,-68.839,1123.728,-66.837,Parallel_RC,3000.0,22.0
12,1004.766,-70.76,1006.174,-69.52,Parallel_RC,3000.0,22.0
13,910.926,-73.395,907.498,-70.61,Parallel_RC,3000.0,22.0
14,820.25,-74.526,808.46,-72.66,Parallel_RC,3000.0,22.0
0,2894.877,-20.515,2942.74,-20.685,Parallel_RC,3000.0,22.0
1,2681.72,-29.187,2665.455,-29.416,Parallel_RC,3000.0,22.0
2,2480.832,-35.484,2505.187,-35.157,Parallel_RC,3000.0,22.0
3,2204.4,-41.543,2273.536,-42.25,Parallel_RC,3000.0,22.0
4,2052.979,-46.578,2064.755,-47.546,Parallel_RC,3000.0,22.0
5,1861.579,-49.784,1887.97,-50.718,Parallel_RC,3000.0,22.0
6,1730.241,-53.741,1751.202,-54.541,Parallel_RC,3000.0,22.0
7,1579.79,-56.965,1597.487,-57.91,Parallel_RC,3000.0,22.0
8,1471.881,-58.852,1474.207,-59.755,Parallel_RC,3000.0,22.0
9,1346.611,-61.321,1354.89,-62.455,Parallel_RC,3000.0,22.0
10,1164.997,-63.421,1189.67,-65.566,Parallel_RC,3000.0,22.0
11,1127.357,-65.166,1123.732,-66.835,Parallel_RC,3000.0,22.0
12,993.13,-68.73,1006.161,-69.519,Parallel_RC,3000.0,22.0
13,908.17,-69.406,907.499,-70.609,Parallel_RC,3000.0,22.0
14,798.625,-70.778,808.451,-72.64,Parallel_RC,3000.0,22.0
0,2926.378,-20.336,2942.58,-20.685,Parallel_RC,3000.0,22.0
1,2708.743,-28.43,2665.498,-29.415,Parallel_RC,3000.0,22.0
2,2494.701,-34.526,2505.177,-35.156,Parallel_RC,3000.0,22.0
3,2287.702,-41.528,2273.55,-42.25,Parallel_RC,3000.0,22.0
4,2036.449,-47.514,2064.726,-47.546,Parallel_RC,3000.0,22.0
5,1900.99,-50.842,1887.982,-50.718,Parallel_RC,3000.0,22.0
6,1754.99,-54.27,1751.205,-54.541,Parallel_RC,3000.0,22.0
7,1599.19,-57.786,1597.489,-57.91,Parallel_RC,3000.0,22.0
8,1468.618,-59.914,1474.202,-59.756,Parallel_RC,3000.0,22.0
9,1352.244,-61.938,1354.887,-62.454,Parallel_RC,3000.0,22.0
10,1193.188,-65.548,1189.71,-65.566,Parallel_RC,3000.0,22.0
11,1126.793,-66.721,1123.735,-66.835,Parallel_RC,3000.0,22.0
12,1009.239,-69.298,1006.164,-69.519,Parallel_RC,3000.0,22.0
13,907.127,-70.853,907.498,-70.609,Parallel_RC,3000.0,22.0
14,807.719,-71.807,808.45,-72.64,Parallel_RC,3000.0,22.0
0,2788.701,-18.907,2941.904,-20.683,Parallel_RC,3000.0,22.0
1,2635.975,-29.911,2665.468,-29.415,Parallel_RC,3000.0,22.0
2,2512.227,-44.616,2505.184,-35.166,Parallel_RC,3000.0,22.0
3,2532.82,-50.864,2273.809,-42.258,Parallel_RC,3000.0,22.0
4,2412.801,-64.43,2065.74,-47.562,Parallel_RC,3000.0,22.0
5,2079.513,-74.658,1888.174,-50.742,Parallel_RC,3000.0,22.0
6,1546.171,-60.512,1751.0,-54.547,Parallel_RC,3000.0,22.0
7,1631.491,-79.108,1597.523,-57.931,Parallel_RC,3000.0,22.0
8,1350.329,-72.72,1474.78,-59.769,Parallel_RC,3000.0,22.0
9,1415.244,-77.201,1354.948,-62.469,Parallel_RC,3000.0,22.0
10,1275.62,-85.606,1189.157,-65.586,Parallel_RC,3000.0,22.0
11,1141.58,-90.815,1123.753,-66.859,Parallel_RC,3000.0,22.0
12,1053.28,-90.5,1006.211,-69.539,Parallel_RC,3000.0,22.0
13,1072.801,-102.65,907.664,-70.641,Parallel_RC,3000.0,22.0
14,807.344,-98.2,808.449,-72.9,Parallel_RC,3000.0,22.0
0,2909.562,-20.364,2941.872,-20.683,Parallel_RC,3000.0,22.0
1,2697.4,-28.47,2665.5,-29.414,Parallel_RC,3000.0,22.0
2,2505.459,-35.504,2505.184,-35.166,Parallel_RC,3000.0,22.0
3,2229.902,-42.28,2273.765,-42.258,Parallel_RC,3000.0,22.0
4,2035.955,-48.79,2065.45,-47.563,Parallel_RC,3000.0,22.0
5,1872.543,-51.162,1888.158,-50.743,Parallel_RC,3000.0,22.0
6,1739.962,-55.12,1750.989,-54.547,Parallel_RC,3000.0,22.0
7,1593.373,-58.497,1597.519,-57.932,Parallel_RC,3000.0,22.0
8,1461.717,-60.669,1474.66,-59.769,Parallel_RC,3000.0,22.0
9,1342.49,-63.107,1354.935,-62.47,Parallel_RC,3000.0,22.0
10,1180.964,-66.333,1189.148,-65.587,Parallel_RC,3000.0,22.0
11,1115.295,-67.946,1123.744,-66.86,Parallel_RC,3000.0,22.0
12,1000.516,-69.962,1006.205,-69.54,Parallel_RC,3000.0,22.0
13,900.824,-71.695,907.657,-70.642,Parallel_RC,3000.0,22.0
14,809.241,-73.454,808.45,-72.91,Parallel_RC,3000.0,22.0
0,2786.927,-19.848,2941.717,-20.682,Parallel_RC,3000.0,22.0
1,3015.614,-33.38,2665.85,-29.418,Parallel_RC,3000.0,22.0
2,2859.58,-38.985,2505.538,-35.17,Parallel_RC,3000.0,22.0
3,2909.579,-53.645,2274.401,-42.269,Parallel_RC,3000.0,22.0
4,1884.606,-65.316,2064.865,-47.58,Parallel_RC,3000.0,22.0
5,2068.434,-53.312,1888.338,-50.745,Parallel_RC,3000.0,22.0
6,1579.195,-63.565,1750.817,-54.556,Parallel_RC,3000.0,22.0
7,1624.224,-68.309,1597.545,-57.942,Parallel_RC,3000.0,22.0
8,1523.146,-81.38,1474.115,-59.791,Parallel_RC,3000.0,22.0
9,1411.488,-89.588,1354.992,-62.497,Parallel_RC,3000.0,22.0
10,1182.804,-79.776,1189.142,-65.601,Parallel_RC,3000.0,22.0
11,1073.293,-93.16,1123.694,-66.886,Parallel_RC,3000.0,22.0
12,986.606,-94.76,1006.185,-69.564,Parallel_RC,3000.0,22.0
13,923.528,-100.432,907.673,-70.672,Parallel_RC,3000.0,22.0
14,947.81,-108.59,808.588,-72.127,Parallel_RC,3000.0,22.0
0,2936.615,-20.667,2941.712,-20.682,Parallel_RC,3000.0,22.0
1,2739.713,-28.402,2665.924,-29.417,Parallel_RC,3000.0,22.0
2,2503.669,-35.137,2505.536,-35.17,Parallel_RC,3000.0,22.0
3,2244.22,-42.106,2274.37,-42.269,Parallel_RC,3000.0,22.0
4,2049.408,-47.256,2064.849,-47.58,Parallel_RC,3000.0,22.0
5,1901.963,-50.891,1888.352,-50.745,Parallel_RC,3000.0,22.0
6,1758.619,-54.661,1750.825,-54.556,Parallel_RC,3000.0,22.0
7,1605.688,-58.7,1597.553,-57.942,Parallel_RC,3000.0,22.0
8,1475.531,-60.93,1474.116,-59.791,Parallel_RC,3000.0,22.0
9,1358.664,-62.41,1354.996,-62.497,Parallel_RC,3000.0,22.0
10,1194.458,-65.678,1189.147,-65.601,Parallel_RC,3000.0,22.0
11,1128.908,-66.91,1123.699,-66.887,Parallel_RC,3000.0,22.0
12,1007.759,-69.86,1006.187,-69.564,Parallel_RC,3000.0,22.0
