Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,1858.719,-77.922,1858.719,-77.922,Series_RC,360.0,100.0
1,1279.521,-71.371,1279.521,-71.371,Series_RC,360.0,100.0
2,1011.249,-66.461,1011.249,-66.461,Series_RC,360.0,100.0
3,848.581,-62.138,848.581,-62.138,Series_RC,360.0,100.0
4,740.272,-58.345,740.272,-58.345,Series_RC,360.0,100.0
5,661.582,-53.801,661.582,-53.801,Series_RC,360.0,100.0
6,614.995,-50.984,614.995,-50.984,Series_RC,360.0,100.0
7,566.478,-47.757,566.478,-47.757,Series_RC,360.0,100.0
8,536.116,-44.81,536.116,-44.81,Series_RC,360.0,100.0
9,501.104,-42.356,501.104,-42.356,Series_RC,360.0,100.0
10,477.551,-38.543,477.551,-38.543,Series_RC,360.0,100.0
11,460.618,-35.767,460.618,-35.767,Series_RC,360.0,100.0
12,451.513,-31.783,451.513,-31.783,Series_RC,360.0,100.0
13,433.128,-28.669,433.128,-28.669,Series_RC,360.0,100.0
14,411.18,-25.622,411.18,-25.622,Series_RC,360.0,100.0
0,1872.89,-79.315,1858.734,-77.924,Series_RC,360.0,100.0
1,1271.978,-73.458,1279.514,-71.373,Series_RC,360.0,100.0
2,1015.322,-69.798,1011.253,-66.464,Series_RC,360.0,100.0
3,824.927,-65.357,848.558,-62.141,Series_RC,360.0,100.0
4,724.834,-60.94,740.257,-58.347,Series_RC,360.0,100.0
5,642.571,-57.771,661.563,-53.805,Series_RC,360.0,100.0
6,599.934,-54.486,614.98,-50.987,Series_RC,360.0,100.0
7,548.906,-51.539,566.46,-47.761,Series_RC,360.0,100.0
8,513.168,-48.746,536.93,-44.814,Series_RC,360.0,100.0
9,481.233,-45.261,501.84,-42.359,Series_RC,360.0,100.0
10,453.884,-41.977,477.527,-38.546,Series_RC,360.0,100.0
11,436.65,-39.465,460.594,-35.771,Series_RC,360.0,100.0
12,414.684,-35.518,451.477,-31.786,Series_RC,360.0,100.0
13,397.169,-32.601,433.92,-28.673,Series_RC,360.0,100.0
14,391.595,-29.632,411.16,-25.626,Series_RC,360.0,100.0
