Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,16769.814,-86.544,16769.814,-86.544,Series_RC,3000.0,10.0
1,10893.715,-77.31,10893.715,-77.31,Series_RC,3000.0,10.0
2,9009.26,-72.473,9009.26,-72.473,Series_RC,3000.0,10.0
3,7600.145,-68.0,7600.145,-68.0,Series_RC,3000.0,10.0
4,6444.105,-62.658,6444.105,-62.658,Series_RC,3000.0,10.0
5,5809.873,-58.702,5809.873,-58.702,Series_RC,3000.0,10.0
6,5275.32,-55.383,5275.32,-55.383,Series_RC,3000.0,10.0
7,4921.319,-51.512,4921.319,-51.512,Series_RC,3000.0,10.0
8,4642.245,-48.342,4642.245,-48.342,Series_RC,3000.0,10.0
9,4356.88,-45.862,4356.88,-45.862,Series_RC,3000.0,10.0
10,4071.284,-40.879,4071.284,-40.879,Series_RC,3000.0,10.0
11,3958.813,-38.704,3958.813,-38.704,Series_RC,3000.0,10.0
12,3785.562,-35.21,3785.562,-35.21,Series_RC,3000.0,10.0
13,3648.734,-31.687,3648.734,-31.687,Series_RC,3000.0,10.0
14,3541.411,-29.548,3541.411,-29.548,Series_RC,3000.0,10.0
0,16626.369,-81.6,16769.671,-86.538,Series_RC,3000.0,10.0
1,12154.997,-78.381,10894.977,-77.32,Series_RC,3000.0,10.0
2,8841.262,-70.541,9009.92,-72.472,Series_RC,3000.0,10.0
3,7429.1,-65.847,7599.974,-67.998,Series_RC,3000.0,10.0
4,6516.121,-61.667,6444.177,-62.657,Series_RC,3000.0,10.0
5,5730.748,-58.373,5809.793,-58.701,Series_RC,3000.0,10.0
6,5244.25,-54.746,5275.1,-55.383,Series_RC,3000.0,10.0
7,4873.189,-51.277,4921.271,-51.511,Series_RC,3000.0,10.0
8,4614.128,-48.258,4642.217,-48.341,Series_RC,3000.0,10.0
9,4383.964,-45.685,4356.907,-45.862,Series_RC,3000.0,10.0
10,4046.986,-41.12,4071.26,-40.88,Series_RC,3000.0,10.0
11,3907.337,-39.26,3958.761,-38.705,Series_RC,3000.0,10.0
12,3707.572,-35.239,3785.485,-35.21,Series_RC,3000.0,10.0
13,3566.438,-32.57,3648.652,-31.688,Series_RC,3000.0,10.0
14,3515.334,-29.814,3541.385,-29.548,Series_RC,3000.0,10.0
0,16941.66,-79.147,16769.843,-86.531,Series_RC,3000.0,10.0
1,12592.1,-77.963,10896.674,-77.33,Series_RC,3000.0,10.0
2,9057.807,-72.73,9009.141,-72.471,Series_RC,3000.0,10.0
3,7603.17,-66.31,7599.977,-67.996,Series_RC,3000.0,10.0
4,6525.768,-61.477,6444.259,-62.656,Series_RC,3000.0,10.0
5,5776.138,-58.506,5809.76,-58.701,Series_RC,3000.0,10.0
6,5252.722,-54.809,5274.979,-55.382,Series_RC,3000.0,10.0
7,4869.817,-51.412,4921.219,-51.511,Series_RC,3000.0,10.0
8,4621.9,-48.537,4642.197,-48.342,Series_RC,3000.0,10.0
9,4387.838,-45.783,4356.937,-45.862,Series_RC,3000.0,10.0
10,4047.93,-41.468,4071.236,-40.88,Series_RC,3000.0,10.0
11,3906.2,-39.295,3958.709,-38.705,Series_RC,3000.0,10.0
12,3715.872,-35.284,3785.415,-35.21,Series_RC,3000.0,10.0
13,3564.745,-32.724,3648.568,-31.689,Series_RC,3000.0,10.0
14,3513.925,-30.86,3541.358,-29.549,Series_RC,3000.0,10.0
0,17095.935,-84.19,16770.169,-86.529,Series_RC,3000.0,10.0
1,12249.61,-80.551,10898.27,-77.36,Series_RC,3000.0,10.0
2,9150.49,-72.882,9009.283,-72.472,Series_RC,3000.0,10.0
3,7594.352,-66.938,7599.971,-67.995,Series_RC,3000.0,10.0
4,6511.608,-62.993,6444.326,-62.656,Series_RC,3000.0,10.0
5,5836.79,-58.961,5809.787,-58.701,Series_RC,3000.0,10.0
6,5320.304,-54.891,5275.24,-55.381,Series_RC,3000.0,10.0
7,4944.729,-51.901,4921.243,-51.512,Series_RC,3000.0,10.0
8,4643.134,-48.637,4642.198,-48.342,Series_RC,3000.0,10.0
9,4405.28,-46.1,4356.985,-45.862,Series_RC,3000.0,10.0
10,4079.854,-41.49,4071.244,-40.88,Series_RC,3000.0,10.0
11,3970.47,-39.3,3958.72,-38.706,Series_RC,3000.0,10.0
12,3788.26,-35.594,3785.418,-35.21,Series_RC,3000.0,10.0
13,3658.264,-32.134,3648.578,-31.689,Series_RC,3000.0,10.0
14,3555.199,-29.52,3541.372,-29.549,Series_RC,3000.0,10.0
0,15966.396,-79.313,16769.367,-86.521,Series_RC,3000.0,10.0
1,12237.251,-81.227,10899.367,-77.41,Series_RC,3000.0,10.0
2,8660.729,-80.316,9008.934,-72.479,Series_RC,3000.0,10.0
3,8305.622,-67.476,7600.676,-67.994,Series_RC,3000.0,10.0
4,6064.294,-64.249,6443.946,-62.658,Series_RC,3000.0,10.0
5,5425.901,-67.51,5809.403,-58.71,Series_RC,3000.0,10.0
6,5439.912,-69.168,5275.189,-55.395,Series_RC,3000.0,10.0
7,4833.646,-61.457,4921.155,-51.522,Series_RC,3000.0,10.0
8,5370.63,-56.337,4642.926,-48.35,Series_RC,3000.0,10.0
9,3961.802,-59.548,4356.59,-45.876,Series_RC,3000.0,10.0
10,3874.205,-57.75,4071.47,-40.897,Series_RC,3000.0,10.0
11,4360.108,-55.867,3959.121,-38.723,Series_RC,3000.0,10.0
12,4516.92,-54.548,3786.149,-35.229,Series_RC,3000.0,10.0
13,3229.738,-50.778,3648.159,-31.708,Series_RC,3000.0,10.0
14,3720.509,-53.81,3541.551,-29.573,Series_RC,3000.0,10.0
0,17508.542,-85.389,16770.105,-86.52,Series_RC,3000.0,10.0
1,12275.72,-79.129,10900.743,-77.43,Series_RC,3000.0,10.0
2,9260.956,-70.428,9009.186,-72.477,Series_RC,3000.0,10.0
3,7520.536,-67.407,7600.596,-67.993,Series_RC,3000.0,10.0
4,6462.18,-61.35,6443.964,-62.656,Series_RC,3000.0,10.0
5,5771.1,-56.543,5809.365,-58.708,Series_RC,3000.0,10.0
6,5393.229,-53.956,5275.307,-55.394,Series_RC,3000.0,10.0
7,4886.156,-49.563,4921.12,-51.52,Series_RC,3000.0,10.0
8,4734.76,-45.252,4643.17,-48.347,Series_RC,3000.0,10.0
9,4398.487,-42.897,4356.632,-45.873,Series_RC,3000.0,10.0
10,3935.143,-37.733,4070.911,-40.893,Series_RC,3000.0,10.0
11,4140.657,-35.823,3959.303,-38.72,Series_RC,3000.0,10.0
12,3721.908,-31.291,3786.85,-35.226,Series_RC,3000.0,10.0
13,3735.401,-29.54,3648.246,-31.706,Series_RC,3000.0,10.0
14,3525.958,-25.918,3541.535,-29.569,Series_RC,3000.0,10.0
0,17466.359,-80.868,16770.802,-86.515,Series_RC,3000.0,10.0
1,12617.843,-76.991,10902.46,-77.43,Series_RC,3000.0,10.0
2,9009.916,-70.225,9009.187,-72.475,Series_RC,3000.0,10.0
3,7529.5,-67.889,7600.524,-67.993,Series_RC,3000.0,10.0
4,6491.173,-61.76,6444.12,-62.654,Series_RC,3000.0,10.0
5,5748.375,-58.53,5809.304,-58.708,Series_RC,3000.0,10.0
6,5248.823,-55.162,5275.28,-55.394,Series_RC,3000.0,10.0
7,4866.84,-51.315,4921.66,-51.519,Series_RC,3000.0,10.0
8,4623.36,-48.461,4642.997,-48.347,Series_RC,3000.0,10.0
9,4377.232,-45.771,4356.653,-45.873,Series_RC,3000.0,10.0
10,4061.569,-41.72,4070.902,-40.894,Series_RC,3000.0,10.0
11,3911.497,-39.6,3959.255,-38.72,Series_RC,3000.0,10.0
12,3717.731,-35.266,3786.17,-35.226,Series_RC,3000.0,10.0
13,3563.809,-32.533,3648.162,-31.706,Series_RC,3000.0,10.0
14,3511.25,-29.931,3541.505,-29.57,Series_RC,3000.0,10.0
0,17822.507,-80.615,16771.853,-86.509,Series_RC,3000.0,10.0
1,12609.362,-75.131,10904.167,-77.41,Series_RC,3000.0,10.0
2,8986.258,-70.254,9009.165,-72.473,Series_RC,3000.0,10.0
3,7611.888,-67.161,7600.536,-67.993,Series_RC,3000.0,10.0
4,6476.69,-61.43,6444.44,-62.653,Series_RC,3000.0,10.0
5,5746.824,-58.364,5809.242,-58.708,Series_RC,3000.0,10.0
6,5278.879,-54.695,5275.284,-55.393,Series_RC,3000.0,10.0
7,4904.374,-50.965,4921.49,-51.519,Series_RC,3000.0,10.0
8,4624.599,-47.776,4642.978,-48.346,Series_RC,3000.0,10.0
9,4377.753,-45.439,4356.674,-45.872,Series_RC,3000.0,10.0
10,4054.826,-40.87,4070.886,-40.894,Series_RC,3000.0,10.0
11,3912.964,-38.652,3959.209,-38.72,Series_RC,3000.0,10.0
12,3724.272,-34.762,3785.955,-35.225,Series_RC,3000.0,10.0
13,3575.584,-31.96,3648.89,-31.707,Series_RC,3000.0,10.0
14,3506.554,-29.87,3541.47,-29.569,Series_RC,3000.0,10.0
0,17042.626,-85.733,16772.125,-86.508,Series_RC,3000.0,10.0
1,12464.132,-78.345,10905.727,-77.42,Series_RC,3000.0,10.0
2,9186.523,-71.17,9009.342,-72.472,Series_RC,3000.0,10.0
3,7648.124,-68.365,7600.583,-67.993,Series_RC,3000.0,10.0
4,6448.595,-62.408,6444.49,-62.653,Series_RC,3000.0,10.0
5,5810.486,-58.446,5809.243,-58.707,Series_RC,3000.0,10.0
6,5344.312,-54.93,5275.353,-55.392,Series_RC,3000.0,10.0
7,4953.781,-51.624,4921.82,-51.519,Series_RC,3000.0,10.0
8,4663.12,-47.955,4642.998,-48.346,Series_RC,3000.0,10.0
