Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,4371.734,-56.783,4371.734,-56.783,Series_RC,2400.0,47.0
1,3411.62,-45.146,3411.62,-45.146,Series_RC,2400.0,47.0
2,3085.221,-36.404,3085.221,-36.404,Series_RC,2400.0,47.0
3,2896.262,-30.592,2896.262,-30.592,Series_RC,2400.0,47.0
4,2775.255,-26.464,2775.255,-26.464,Series_RC,2400.0,47.0
5,2702.55,-22.953,2702.55,-22.953,Series_RC,2400.0,47.0
6,2671.16,-20.509,2671.16,-20.509,Series_RC,2400.0,47.0
7,2611.984,-18.471,2611.984,-18.471,Series_RC,2400.0,47.0
8,2588.676,-16.402,2588.676,-16.402,Series_RC,2400.0,47.0
9,2541.385,-15.228,2541.385,-15.228,Series_RC,2400.0,47.0
10,2553.93,-13.317,2553.93,-13.317,Series_RC,2400.0,47.0
11,2543.185,-12.126,2543.185,-12.126,Series_RC,2400.0,47.0
12,2520.727,-10.606,2520.727,-10.606,Series_RC,2400.0,47.0
13,2522.754,-9.76,2522.754,-9.76,Series_RC,2400.0,47.0
14,2489.28,-8.51,2489.28,-8.51,Series_RC,2400.0,47.0
0,4428.142,-56.304,4371.791,-56.782,Series_RC,2400.0,47.0
1,3438.561,-45.85,3411.647,-45.147,Series_RC,2400.0,47.0
2,3071.551,-36.259,3085.207,-36.403,Series_RC,2400.0,47.0
3,2863.351,-31.237,2896.229,-30.592,Series_RC,2400.0,47.0
4,2747.425,-26.92,2775.227,-26.465,Series_RC,2400.0,47.0
5,2691.0,-23.283,2702.538,-22.954,Series_RC,2400.0,47.0
6,2661.124,-20.607,2671.15,-20.509,Series_RC,2400.0,47.0
7,2618.248,-18.967,2611.99,-18.472,Series_RC,2400.0,47.0
8,2585.103,-16.754,2588.672,-16.402,Series_RC,2400.0,47.0
9,2547.768,-15.641,2541.392,-15.228,Series_RC,2400.0,47.0
10,2547.461,-13.618,2553.923,-13.317,Series_RC,2400.0,47.0
11,2531.16,-12.689,2543.173,-12.127,Series_RC,2400.0,47.0
12,2525.284,-11.182,2520.732,-10.607,Series_RC,2400.0,47.0
13,2503.614,-9.787,2522.735,-9.77,Series_RC,2400.0,47.0
14,2482.862,-9.34,2489.22,-8.52,Series_RC,2400.0,47.0
0,4344.197,-57.364,4371.764,-56.783,Series_RC,2400.0,47.0
1,3491.709,-44.541,3411.727,-45.146,Series_RC,2400.0,47.0
2,3043.446,-38.271,3085.165,-36.405,Series_RC,2400.0,47.0
3,2834.848,-32.282,2896.168,-30.594,Series_RC,2400.0,47.0
4,2713.675,-26.734,2775.165,-26.465,Series_RC,2400.0,47.0
5,2642.904,-24.466,2702.479,-22.955,Series_RC,2400.0,47.0
6,2586.6,-21.889,2671.65,-20.51,Series_RC,2400.0,47.0
7,2563.609,-19.575,2611.941,-18.473,Series_RC,2400.0,47.0
8,2532.155,-17.852,2588.615,-16.403,Series_RC,2400.0,47.0
9,2534.344,-16.115,2541.385,-15.229,Series_RC,2400.0,47.0
10,2492.561,-14.365,2553.862,-13.318,Series_RC,2400.0,47.0
11,2471.476,-13.75,2543.101,-12.129,Series_RC,2400.0,47.0
12,2451.358,-12.4,2520.662,-10.608,Series_RC,2400.0,47.0
13,2434.425,-11.332,2522.647,-9.79,Series_RC,2400.0,47.0
14,2458.3,-10.615,2488.991,-8.55,Series_RC,2400.0,47.0
0,4304.105,-55.817,4371.696,-56.782,Series_RC,2400.0,47.0
1,3499.73,-44.409,3411.815,-45.146,Series_RC,2400.0,47.0
2,3049.519,-37.9,3085.13,-36.406,Series_RC,2400.0,47.0
3,2834.325,-30.465,2896.106,-30.594,Series_RC,2400.0,47.0
4,2715.561,-25.803,2775.106,-26.464,Series_RC,2400.0,47.0
5,2636.653,-22.922,2702.413,-22.955,Series_RC,2400.0,47.0
6,2585.641,-20.193,2670.98,-20.51,Series_RC,2400.0,47.0
7,2549.682,-17.913,2611.879,-18.472,Series_RC,2400.0,47.0
