Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,1478.911,-68.2,1478.911,-68.2,Parallel_RC,4300.0,100.0
1,1017.311,-70.896,1017.311,-70.896,Parallel_RC,4300.0,100.0
2,784.161,-73.496,784.161,-73.496,Parallel_RC,4300.0,100.0
3,633.761,-75.882,633.761,-75.882,Parallel_RC,4300.0,100.0
4,542.626,-77.151,542.626,-77.151,Parallel_RC,4300.0,100.0
5,474.34,-76.18,474.34,-76.18,Parallel_RC,4300.0,100.0
6,437.9,-75.449,437.9,-75.449,Parallel_RC,4300.0,100.0
7,381.386,-78.77,381.386,-78.77,Parallel_RC,4300.0,100.0
8,341.981,-78.75,341.981,-78.75,Parallel_RC,4300.0,100.0
9,292.214,-80.996,292.214,-80.996,Parallel_RC,4300.0,100.0
10,281.8,-80.918,281.8,-80.918,Parallel_RC,4300.0,100.0
11,265.231,-79.779,265.231,-79.779,Parallel_RC,4300.0,100.0
12,222.254,-80.877,222.254,-80.877,Parallel_RC,4300.0,100.0
13,195.862,-80.887,195.862,-80.887,Parallel_RC,4300.0,100.0
14,177.754,-76.68,177.754,-76.68,Parallel_RC,4300.0,100.0
0,1497.64,-69.593,1478.93,-68.201,Parallel_RC,4300.0,100.0
1,1050.375,-72.849,1017.344,-70.898,Parallel_RC,4300.0,100.0
2,805.39,-75.447,784.182,-73.498,Parallel_RC,4300.0,100.0
3,634.421,-76.892,633.761,-75.883,Parallel_RC,4300.0,100.0
4,549.426,-78.403,542.633,-77.152,Parallel_RC,4300.0,100.0
5,481.94,-79.331,474.42,-76.183,Parallel_RC,4300.0,100.0
6,449.599,-77.721,437.22,-75.451,Parallel_RC,4300.0,100.0
7,391.635,-81.145,381.396,-78.772,Parallel_RC,4300.0,100.0
8,350.57,-80.795,341.989,-78.78,Parallel_RC,4300.0,100.0
9,300.225,-83.771,292.222,-80.999,Parallel_RC,4300.0,100.0
10,289.45,-83.994,281.808,-80.921,Parallel_RC,4300.0,100.0
11,267.867,-83.354,265.234,-79.782,Parallel_RC,4300.0,100.0
12,225.464,-83.69,222.257,-80.879,Parallel_RC,4300.0,100.0
13,198.769,-84.777,195.865,-80.891,Parallel_RC,4300.0,100.0
14,182.72,-81.714,177.758,-76.685,Parallel_RC,4300.0,100.0
0,1491.339,-67.675,1478.942,-68.201,Parallel_RC,4300.0,100.0
1,1025.38,-71.808,1017.352,-70.898,Parallel_RC,4300.0,100.0
2,802.725,-73.341,784.2,-73.498,Parallel_RC,4300.0,100.0
3,638.43,-75.464,633.766,-75.882,Parallel_RC,4300.0,100.0
4,539.877,-76.982,542.63,-77.152,Parallel_RC,4300.0,100.0
5,480.457,-76.954,474.48,-76.183,Parallel_RC,4300.0,100.0
6,440.115,-75.501,437.25,-75.451,Parallel_RC,4300.0,100.0
7,385.959,-78.86,381.401,-78.772,Parallel_RC,4300.0,100.0
8,346.109,-78.582,341.993,-78.79,Parallel_RC,4300.0,100.0
9,297.986,-81.438,292.228,-80.999,Parallel_RC,4300.0,100.0
10,284.17,-81.78,281.81,-80.921,Parallel_RC,4300.0,100.0
11,264.27,-80.292,265.233,-79.783,Parallel_RC,4300.0,100.0
12,224.35,-79.733,222.259,-80.878,Parallel_RC,4300.0,100.0
13,197.801,-81.328,195.867,-80.891,Parallel_RC,4300.0,100.0
14,178.487,-77.52,177.759,-76.686,Parallel_RC,4300.0,100.0
0,1683.352,-74.209,1479.147,-68.207,Parallel_RC,4300.0,100.0
1,975.86,-82.533,1017.31,-70.91,Parallel_RC,4300.0,100.0
2,790.163,-87.404,784.206,-73.512,Parallel_RC,4300.0,100.0
3,636.738,-87.662,633.769,-75.894,Parallel_RC,4300.0,100.0
4,602.444,-89.364,542.69,-77.164,Parallel_RC,4300.0,100.0
5,436.415,-85.883,474.11,-76.193,Parallel_RC,4300.0,100.0
6,423.908,-89.711,437.12,-75.465,Parallel_RC,4300.0,100.0
7,442.697,-95.311,381.462,-78.789,Parallel_RC,4300.0,100.0
8,363.32,-95.951,342.15,-78.96,Parallel_RC,4300.0,100.0
9,316.94,-110.33,292.252,-81.29,Parallel_RC,4300.0,100.0
10,312.43,-95.918,281.841,-80.936,Parallel_RC,4300.0,100.0
11,269.48,-95.727,265.237,-79.799,Parallel_RC,4300.0,100.0
12,224.297,-115.949,222.261,-80.913,Parallel_RC,4300.0,100.0
13,225.878,-125.249,195.897,-80.936,Parallel_RC,4300.0,100.0
14,177.302,-117.703,177.758,-76.727,Parallel_RC,4300.0,100.0
0,1675.462,-73.907,1479.343,-68.212,Parallel_RC,4300.0,100.0
1,980.472,-82.705,1017.274,-70.922,Parallel_RC,4300.0,100.0
2,793.948,-87.669,784.216,-73.526,Parallel_RC,4300.0,100.0
3,633.692,-87.971,633.769,-75.906,Parallel_RC,4300.0,100.0
4,606.47,-89.31,542.753,-77.176,Parallel_RC,4300.0,100.0
5,433.153,-85.999,473.97,-76.203,Parallel_RC,4300.0,100.0
6,422.61,-90.26,436.997,-75.48,Parallel_RC,4300.0,100.0
7,438.886,-95.65,381.52,-78.806,Parallel_RC,4300.0,100.0
8,365.674,-96.476,342.38,-78.115,Parallel_RC,4300.0,100.0
9,311.695,-110.35,292.271,-81.58,Parallel_RC,4300.0,100.0
10,314.426,-96.526,281.873,-80.952,Parallel_RC,4300.0,100.0
11,273.96,-95.386,265.245,-79.814,Parallel_RC,4300.0,100.0
12,220.39,-116.26,222.259,-80.948,Parallel_RC,4300.0,100.0
13,221.756,-124.699,195.923,-80.979,Parallel_RC,4300.0,100.0
14,181.4,-117.579,177.762,-76.767,Parallel_RC,4300.0,100.0
0,1473.224,-68.84,1479.337,-68.213,Parallel_RC,4300.0,100.0
1,1011.568,-71.406,1017.268,-70.922,Parallel_RC,4300.0,100.0
2,788.644,-74.354,784.221,-73.527,Parallel_RC,4300.0,100.0
3,625.169,-75.714,633.76,-75.906,Parallel_RC,4300.0,100.0
4,535.668,-75.896,542.746,-77.174,Parallel_RC,4300.0,100.0
5,489.911,-77.306,473.986,-76.204,Parallel_RC,4300.0,100.0
6,435.792,-74.385,436.996,-75.479,Parallel_RC,4300.0,100.0
7,376.961,-78.852,381.515,-78.806,Parallel_RC,4300.0,100.0
8,356.286,-78.803,342.52,-78.115,Parallel_RC,4300.0,100.0
9,300.364,-83.22,292.279,-81.6,Parallel_RC,4300.0,100.0
10,278.383,-82.211,281.87,-80.953,Parallel_RC,4300.0,100.0
