Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,4331.245,-27.12,4331.245,-27.12,Series_RC,3600.0,100.0
1,4001.726,-19.649,4001.726,-19.649,Series_RC,3600.0,100.0
2,3916.624,-14.12,3916.624,-14.12,Series_RC,3600.0,100.0
3,3876.438,-11.248,3876.438,-11.248,Series_RC,3600.0,100.0
4,3865.23,-9.875,3865.23,-9.875,Series_RC,3600.0,100.0
5,3841.45,-8.509,3841.45,-8.509,Series_RC,3600.0,100.0
6,3818.818,-7.917,3818.818,-7.917,Series_RC,3600.0,100.0
7,3786.862,-7.507,3786.862,-7.507,Series_RC,3600.0,100.0
8,3782.44,-5.797,3782.44,-5.797,Series_RC,3600.0,100.0
9,3740.273,-5.969,3740.273,-5.969,Series_RC,3600.0,100.0
10,3780.995,-5.352,3780.995,-5.352,Series_RC,3600.0,100.0
11,3746.706,-4.975,3746.706,-4.975,Series_RC,3600.0,100.0
12,3746.283,-4.163,3746.283,-4.163,Series_RC,3600.0,100.0
13,3774.678,-3.586,3774.678,-3.586,Series_RC,3600.0,100.0
14,3729.94,-3.66,3729.94,-3.66,Series_RC,3600.0,100.0
0,4261.414,-26.29,4331.175,-27.11,Series_RC,3600.0,100.0
1,4080.235,-20.297,4001.804,-19.649,Series_RC,3600.0,100.0
2,3916.34,-14.689,3916.624,-14.13,Series_RC,3600.0,100.0
3,3863.608,-12.98,3876.425,-11.249,Series_RC,3600.0,100.0
4,3839.42,-10.757,3865.204,-9.876,Series_RC,3600.0,100.0
5,3815.879,-9.2,3841.2,-8.509,Series_RC,3600.0,100.0
6,3824.98,-8.351,3818.823,-7.918,Series_RC,3600.0,100.0
7,3774.712,-8.7,3786.849,-7.508,Series_RC,3600.0,100.0
8,3784.563,-6.529,3782.442,-5.798,Series_RC,3600.0,100.0
9,3719.446,-6.339,3740.252,-5.969,Series_RC,3600.0,100.0
10,3772.926,-5.946,3780.987,-5.352,Series_RC,3600.0,100.0
11,3730.548,-5.507,3746.689,-4.975,Series_RC,3600.0,100.0
12,3731.64,-4.7,3746.269,-4.163,Series_RC,3600.0,100.0
13,3750.637,-4.28,3774.654,-3.587,Series_RC,3600.0,100.0
14,3724.906,-4.51,3729.935,-3.67,Series_RC,3600.0,100.0
0,4298.28,-27.309,4331.143,-27.12,Series_RC,3600.0,100.0
1,4093.712,-19.887,4001.896,-19.65,Series_RC,3600.0,100.0
2,3912.261,-14.563,3916.619,-14.14,Series_RC,3600.0,100.0
3,3888.103,-12.11,3876.436,-11.25,Series_RC,3600.0,100.0
4,3850.425,-10.621,3865.189,-9.876,Series_RC,3600.0,100.0
5,3812.395,-9.181,3840.991,-8.51,Series_RC,3600.0,100.0
6,3829.656,-8.222,3818.834,-7.918,Series_RC,3600.0,100.0
7,3775.948,-7.873,3786.838,-7.508,Series_RC,3600.0,100.0
8,3779.6,-6.354,3782.439,-5.798,Series_RC,3600.0,100.0
9,3733.513,-5.829,3740.246,-5.969,Series_RC,3600.0,100.0
10,3776.946,-5.748,3780.983,-5.353,Series_RC,3600.0,100.0
11,3738.409,-5.198,3746.681,-4.976,Series_RC,3600.0,100.0
12,3737.142,-4.759,3746.26,-4.164,Series_RC,3600.0,100.0
13,3754.218,-3.661,3774.633,-3.587,Series_RC,3600.0,100.0
14,3718.602,-3.721,3729.923,-3.67,Series_RC,3600.0,100.0
0,4252.708,-27.527,4331.64,-27.12,Series_RC,3600.0,100.0
1,4062.864,-17.94,4001.957,-19.648,Series_RC,3600.0,100.0
2,3946.855,-13.757,3916.65,-14.13,Series_RC,3600.0,100.0
3,3836.692,-11.327,3876.396,-11.25,Series_RC,3600.0,100.0
4,3817.762,-10.89,3865.142,-9.877,Series_RC,3600.0,100.0
5,3806.365,-8.636,3840.957,-8.51,Series_RC,3600.0,100.0
6,3836.745,-7.76,3818.852,-7.918,Series_RC,3600.0,100.0
7,3782.695,-7.303,3786.834,-7.508,Series_RC,3600.0,100.0
8,3766.17,-5.45,3782.422,-5.798,Series_RC,3600.0,100.0
9,3706.353,-5.174,3740.212,-5.968,Series_RC,3600.0,100.0
10,3779.475,-4.853,3780.981,-5.352,Series_RC,3600.0,100.0
11,3747.571,-4.34,3746.682,-4.975,Series_RC,3600.0,100.0
