Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,2666.818,-73.34,2666.818,-73.34,Series_RC,750.0,68.0
1,1855.809,-64.991,1855.809,-64.991,Series_RC,750.0,68.0
2,1507.942,-57.791,1507.942,-57.791,Series_RC,750.0,68.0
3,1301.635,-52.239,1301.635,-52.239,Series_RC,750.0,68.0
4,1172.507,-47.62,1172.507,-47.62,Series_RC,750.0,68.0
5,1081.36,-42.323,1081.36,-42.323,Series_RC,750.0,68.0
6,1030.49,-39.75,1030.49,-39.75,Series_RC,750.0,68.0
7,976.627,-36.69,976.627,-36.69,Series_RC,750.0,68.0
8,947.47,-32.938,947.47,-32.938,Series_RC,750.0,68.0
9,901.958,-30.595,901.958,-30.595,Series_RC,750.0,68.0
10,887.834,-26.738,887.834,-26.738,Series_RC,750.0,68.0
11,873.88,-24.724,873.88,-24.724,Series_RC,750.0,68.0
12,859.828,-21.836,859.828,-21.836,Series_RC,750.0,68.0
13,843.985,-19.54,843.985,-19.54,Series_RC,750.0,68.0
14,825.373,-17.81,825.373,-17.81,Series_RC,750.0,68.0
0,2680.535,-73.159,2666.831,-73.34,Series_RC,750.0,68.0
1,1862.463,-64.539,1855.815,-64.99,Series_RC,750.0,68.0
2,1520.244,-58.84,1507.954,-57.791,Series_RC,750.0,68.0
3,1306.779,-52.77,1301.64,-52.239,Series_RC,750.0,68.0
4,1172.95,-48.153,1172.507,-47.621,Series_RC,750.0,68.0
5,1076.681,-42.887,1081.32,-42.323,Series_RC,750.0,68.0
6,1027.246,-39.599,1030.486,-39.76,Series_RC,750.0,68.0
7,980.883,-36.292,976.631,-36.69,Series_RC,750.0,68.0
8,945.504,-33.647,947.46,-32.938,Series_RC,750.0,68.0
9,908.7,-31.44,901.964,-30.595,Series_RC,750.0,68.0
10,888.269,-27.687,887.835,-26.739,Series_RC,750.0,68.0
11,873.653,-25.363,873.89,-24.725,Series_RC,750.0,68.0
12,851.738,-22.861,859.82,-21.837,Series_RC,750.0,68.0
13,846.479,-19.785,843.987,-19.55,Series_RC,750.0,68.0
14,823.907,-18.523,825.372,-17.83,Series_RC,750.0,68.0
0,2681.81,-72.773,2666.846,-73.339,Series_RC,750.0,68.0
1,1881.47,-64.298,1855.841,-64.99,Series_RC,750.0,68.0
2,1510.896,-58.56,1507.957,-57.792,Series_RC,750.0,68.0
3,1298.54,-51.898,1301.636,-52.239,Series_RC,750.0,68.0
4,1172.27,-47.751,1172.507,-47.621,Series_RC,750.0,68.0
5,1079.3,-42.331,1081.3,-42.323,Series_RC,750.0,68.0
6,1029.192,-39.129,1030.485,-39.76,Series_RC,750.0,68.0
7,979.241,-35.818,976.634,-36.69,Series_RC,750.0,68.0
8,942.353,-33.24,947.41,-32.938,Series_RC,750.0,68.0
9,909.179,-30.718,901.971,-30.595,Series_RC,750.0,68.0
10,887.93,-26.65,887.834,-26.739,Series_RC,750.0,68.0
11,873.32,-24.566,873.89,-24.725,Series_RC,750.0,68.0
12,861.52,-21.9,859.821,-21.837,Series_RC,750.0,68.0
13,845.965,-18.848,843.989,-19.55,Series_RC,750.0,68.0
14,823.887,-17.48,825.37,-17.82,Series_RC,750.0,68.0
0,2703.286,-74.56,2666.882,-73.34,Series_RC,750.0,68.0
1,1883.481,-67.67,1855.869,-64.992,Series_RC,750.0,68.0
2,1516.16,-60.67,1507.965,-57.795,Series_RC,750.0,68.0
3,1278.427,-54.664,1301.613,-52.241,Series_RC,750.0,68.0
4,1144.728,-49.37,1172.479,-47.622,Series_RC,750.0,68.0
5,1057.181,-45.459,1081.6,-42.327,Series_RC,750.0,68.0
6,997.305,-41.931,1030.452,-39.79,Series_RC,750.0,68.0
7,946.81,-38.312,976.604,-36.71,Series_RC,750.0,68.0
8,915.919,-35.239,947.1,-32.941,Series_RC,750.0,68.0
9,889.322,-32.583,901.958,-30.597,Series_RC,750.0,68.0
10,848.647,-28.82,887.795,-26.741,Series_RC,750.0,68.0
11,833.904,-27.223,873.5,-24.727,Series_RC,750.0,68.0
12,814.131,-23.967,859.776,-21.839,Series_RC,750.0,68.0
13,797.434,-21.781,843.943,-19.57,Series_RC,750.0,68.0
14,796.814,-19.9,825.342,-17.85,Series_RC,750.0,68.0
0,2686.717,-73.741,2666.902,-73.341,Series_RC,750.0,68.0
1,1905.801,-66.781,1855.918,-64.994,Series_RC,750.0,68.0
2,1510.271,-60.348,1507.967,-57.797,Series_RC,750.0,68.0
3,1290.62,-54.8,1301.602,-52.243,Series_RC,750.0,68.0
4,1147.564,-48.951,1172.454,-47.624,Series_RC,750.0,68.0
5,1057.499,-44.956,1080.983,-42.329,Series_RC,750.0,68.0
6,999.268,-41.242,1030.421,-39.81,Series_RC,750.0,68.0
7,947.218,-37.906,976.575,-36.73,Series_RC,750.0,68.0
8,913.834,-34.949,946.977,-32.943,Series_RC,750.0,68.0
9,886.792,-32.307,901.943,-30.599,Series_RC,750.0,68.0
10,851.915,-28.297,887.759,-26.742,Series_RC,750.0,68.0
11,837.237,-26.559,873.14,-24.729,Series_RC,750.0,68.0
12,815.102,-23.334,859.731,-21.841,Series_RC,750.0,68.0
13,795.947,-21.3,843.895,-19.59,Series_RC,750.0,68.0
14,795.767,-18.828,825.312,-17.87,Series_RC,750.0,68.0
0,2675.387,-72.323,2666.911,-73.34,Series_RC,750.0,68.0
1,1884.649,-65.446,1855.947,-64.995,Series_RC,750.0,68.0
2,1490.494,-56.91,1507.95,-57.796,Series_RC,750.0,68.0
3,1310.801,-50.914,1301.611,-52.242,Series_RC,750.0,68.0
4,1153.44,-47.124,1172.435,-47.623,Series_RC,750.0,68.0
5,1098.34,-41.564,1081.0,-42.328,Series_RC,750.0,68.0
6,1023.231,-36.624,1030.414,-39.79,Series_RC,750.0,68.0
7,979.642,-33.86,976.578,-36.7,Series_RC,750.0,68.0
8,929.704,-31.465,946.96,-32.941,Series_RC,750.0,68.0
9,905.693,-28.73,901.947,-30.597,Series_RC,750.0,68.0
10,880.625,-24.703,887.752,-26.74,Series_RC,750.0,68.0
11,844.753,-22.893,872.986,-24.727,Series_RC,750.0,68.0
12,872.326,-18.539,859.744,-21.837,Series_RC,750.0,68.0
13,819.455,-14.802,843.87,-19.55,Series_RC,750.0,68.0
14,832.644,-12.723,825.319,-17.83,Series_RC,750.0,68.0
0,2673.474,-73.825,2666.917,-73.34,Series_RC,750.0,68.0
1,1874.789,-64.499,1855.966,-64.994,Series_RC,750.0,68.0
2,1515.809,-58.35,1507.958,-57.797,Series_RC,750.0,68.0
3,1302.326,-52.196,1301.612,-52.242,Series_RC,750.0,68.0
4,1159.738,-47.855,1172.423,-47.624,Series_RC,750.0,68.0
5,1067.95,-42.575,1080.987,-42.329,Series_RC,750.0,68.0
