Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,2462.594,-8.663,2462.594,-8.663,Parallel_RC,2400.0,10.0
1,2413.27,-12.531,2413.27,-12.531,Parallel_RC,2400.0,10.0
2,2405.35,-14.82,2405.35,-14.82,Parallel_RC,2400.0,10.0
3,2313.322,-18.54,2313.322,-18.54,Parallel_RC,2400.0,10.0
4,2270.817,-23.87,2270.817,-23.87,Parallel_RC,2400.0,10.0
5,2217.152,-25.26,2217.152,-25.26,Parallel_RC,2400.0,10.0
6,2168.264,-28.45,2168.264,-28.45,Parallel_RC,2400.0,10.0
7,2077.435,-32.462,2077.435,-32.462,Parallel_RC,2400.0,10.0
8,1997.225,-34.542,1997.225,-34.542,Parallel_RC,2400.0,10.0
9,1896.41,-37.473,1896.41,-37.473,Parallel_RC,2400.0,10.0
10,1803.7,-41.338,1803.7,-41.338,Parallel_RC,2400.0,10.0
11,1738.617,-43.167,1738.617,-43.167,Parallel_RC,2400.0,10.0
12,1653.411,-47.698,1653.411,-47.698,Parallel_RC,2400.0,10.0
13,1527.54,-49.897,1527.54,-49.897,Parallel_RC,2400.0,10.0
14,1385.818,-52.285,1385.818,-52.285,Parallel_RC,2400.0,10.0
0,2473.698,-8.677,2462.605,-8.663,Parallel_RC,2400.0,10.0
1,2411.47,-13.28,2413.268,-12.532,Parallel_RC,2400.0,10.0
2,2388.121,-14.703,2405.19,-14.83,Parallel_RC,2400.0,10.0
3,2278.683,-19.49,2313.287,-18.541,Parallel_RC,2400.0,10.0
4,2241.811,-24.121,2270.788,-23.87,Parallel_RC,2400.0,10.0
5,2187.66,-25.734,2217.123,-25.26,Parallel_RC,2400.0,10.0
6,2138.752,-29.612,2168.234,-28.451,Parallel_RC,2400.0,10.0
7,2069.796,-33.511,2077.427,-32.463,Parallel_RC,2400.0,10.0
8,1976.421,-35.91,1997.205,-34.543,Parallel_RC,2400.0,10.0
9,1887.667,-38.38,1896.32,-37.474,Parallel_RC,2400.0,10.0
10,1777.104,-42.853,1802.981,-41.34,Parallel_RC,2400.0,10.0
11,1725.243,-44.6,1738.604,-43.168,Parallel_RC,2400.0,10.0
12,1633.435,-48.792,1653.391,-47.7,Parallel_RC,2400.0,10.0
13,1507.376,-51.719,1527.52,-49.899,Parallel_RC,2400.0,10.0
14,1375.47,-54.665,1385.808,-52.287,Parallel_RC,2400.0,10.0
0,2474.115,-8.218,2462.617,-8.662,Parallel_RC,2400.0,10.0
1,2424.431,-11.753,2413.279,-12.531,Parallel_RC,2400.0,10.0
2,2402.813,-15.7,2405.16,-14.84,Parallel_RC,2400.0,10.0
3,2305.691,-19.424,2313.279,-18.542,Parallel_RC,2400.0,10.0
4,2265.228,-23.444,2270.782,-23.869,Parallel_RC,2400.0,10.0
5,2207.161,-25.464,2217.113,-25.27,Parallel_RC,2400.0,10.0
6,2173.48,-28.92,2168.239,-28.451,Parallel_RC,2400.0,10.0
7,2081.484,-32.229,2077.431,-32.463,Parallel_RC,2400.0,10.0
8,2013.632,-35.109,1997.221,-34.544,Parallel_RC,2400.0,10.0
9,1898.921,-37.772,1896.35,-37.474,Parallel_RC,2400.0,10.0
10,1806.478,-41.522,1802.985,-41.34,Parallel_RC,2400.0,10.0
11,1749.49,-43.594,1738.614,-43.169,Parallel_RC,2400.0,10.0
12,1657.524,-47.438,1653.396,-47.699,Parallel_RC,2400.0,10.0
13,1542.716,-50.211,1527.535,-49.899,Parallel_RC,2400.0,10.0
14,1394.204,-53.81,1385.816,-52.288,Parallel_RC,2400.0,10.0
0,2704.736,-12.94,2462.859,-8.666,Parallel_RC,2400.0,10.0
1,2425.169,-18.48,2413.291,-12.537,Parallel_RC,2400.0,10.0
2,2516.132,-24.648,2405.127,-14.94,Parallel_RC,2400.0,10.0
3,2411.2,-27.532,2313.377,-18.551,Parallel_RC,2400.0,10.0
4,2443.32,-32.648,2270.955,-23.878,Parallel_RC,2400.0,10.0
5,2129.367,-30.107,2217.25,-25.32,Parallel_RC,2400.0,10.0
6,2190.292,-37.734,2168.261,-28.46,Parallel_RC,2400.0,10.0
7,2319.795,-41.488,2077.674,-32.472,Parallel_RC,2400.0,10.0
8,2131.982,-43.949,1997.356,-34.553,Parallel_RC,2400.0,10.0
9,2132.376,-57.283,1896.271,-37.494,Parallel_RC,2400.0,10.0
10,1842.573,-52.263,1803.24,-41.351,Parallel_RC,2400.0,10.0
11,1923.788,-55.995,1738.8,-43.182,Parallel_RC,2400.0,10.0
12,1622.498,-72.51,1653.365,-47.724,Parallel_RC,2400.0,10.0
13,1811.948,-78.95,1527.82,-49.929,Parallel_RC,2400.0,10.0
14,1429.363,-84.46,1385.86,-52.32,Parallel_RC,2400.0,10.0
0,2457.971,-8.82,2462.854,-8.666,Parallel_RC,2400.0,10.0
1,2392.805,-12.706,2413.27,-12.537,Parallel_RC,2400.0,10.0
2,2369.498,-15.75,2405.92,-14.95,Parallel_RC,2400.0,10.0
3,2311.112,-19.74,2313.375,-18.552,Parallel_RC,2400.0,10.0
4,2250.685,-24.381,2270.934,-23.879,Parallel_RC,2400.0,10.0
5,2197.763,-25.802,2217.6,-25.33,Parallel_RC,2400.0,10.0
6,2144.119,-29.743,2168.237,-28.462,Parallel_RC,2400.0,10.0
7,2068.206,-33.211,2077.664,-32.473,Parallel_RC,2400.0,10.0
8,1982.634,-35.824,1997.341,-34.554,Parallel_RC,2400.0,10.0
9,1888.48,-38.258,1896.264,-37.495,Parallel_RC,2400.0,10.0
10,1775.999,-42.554,1802.997,-41.352,Parallel_RC,2400.0,10.0
11,1716.415,-44.694,1738.777,-43.183,Parallel_RC,2400.0,10.0
12,1610.423,-48.617,1653.322,-47.725,Parallel_RC,2400.0,10.0
13,1515.752,-51.475,1527.808,-49.93,Parallel_RC,2400.0,10.0
14,1382.939,-54.275,1385.857,-52.322,Parallel_RC,2400.0,10.0
0,2465.834,-8.915,2462.857,-8.666,Parallel_RC,2400.0,10.0
1,2405.589,-12.346,2413.263,-12.537,Parallel_RC,2400.0,10.0
2,2406.676,-14.189,2405.93,-14.95,Parallel_RC,2400.0,10.0
3,2278.65,-18.952,2313.34,-18.553,Parallel_RC,2400.0,10.0
4,2263.62,-22.986,2270.926,-23.878,Parallel_RC,2400.0,10.0
5,2221.593,-24.968,2217.1,-25.32,Parallel_RC,2400.0,10.0
6,2152.832,-28.912,2168.222,-28.462,Parallel_RC,2400.0,10.0
7,2086.585,-32.474,2077.673,-32.473,Parallel_RC,2400.0,10.0
8,1996.526,-35.347,1997.34,-34.555,Parallel_RC,2400.0,10.0
9,1891.801,-37.207,1896.259,-37.495,Parallel_RC,2400.0,10.0
10,1792.344,-41.617,1802.987,-41.352,Parallel_RC,2400.0,10.0
11,1732.875,-43.842,1738.771,-43.184,Parallel_RC,2400.0,10.0
12,1641.781,-47.714,1653.31,-47.725,Parallel_RC,2400.0,10.0
13,1530.33,-50.554,1527.81,-49.931,Parallel_RC,2400.0,10.0
14,1397.252,-52.887,1385.868,-52.322,Parallel_RC,2400.0,10.0
0,2585.282,-9.772,2462.979,-8.667,Parallel_RC,2400.0,10.0
1,2498.48,-13.895,2413.347,-12.538,Parallel_RC,2400.0,10.0
2,2528.666,-16.299,2405.217,-14.98,Parallel_RC,2400.0,10.0
3,2429.624,-21.958,2313.456,-18.556,Parallel_RC,2400.0,10.0
4,2340.95,-25.877,2270.996,-23.88,Parallel_RC,2400.0,10.0
5,2280.958,-28.829,2217.74,-25.36,Parallel_RC,2400.0,10.0
6,2255.747,-32.166,2168.309,-28.466,Parallel_RC,2400.0,10.0
7,2177.709,-35.884,2077.773,-32.476,Parallel_RC,2400.0,10.0
8,2066.93,-37.563,1997.409,-34.558,Parallel_RC,2400.0,10.0
9,1954.558,-40.868,1896.317,-37.498,Parallel_RC,2400.0,10.0
10,1855.483,-45.262,1803.39,-41.356,Parallel_RC,2400.0,10.0
11,1771.829,-47.577,1738.804,-43.188,Parallel_RC,2400.0,10.0
12,1636.838,-51.404,1653.294,-47.728,Parallel_RC,2400.0,10.0
13,1523.177,-55.125,1527.805,-49.936,Parallel_RC,2400.0,10.0
14,1407.42,-57.495,1385.89,-52.328,Parallel_RC,2400.0,10.0
0,2446.337,-8.495,2462.962,-8.667,Parallel_RC,2400.0,10.0
1,2436.469,-12.567,2413.371,-12.538,Parallel_RC,2400.0,10.0
2,2377.926,-14.259,2405.19,-14.98,Parallel_RC,2400.0,10.0
3,2286.594,-19.686,2313.429,-18.557,Parallel_RC,2400.0,10.0
4,2269.238,-23.98,2270.994,-23.88,Parallel_RC,2400.0,10.0
5,2185.373,-25.763,2217.42,-25.37,Parallel_RC,2400.0,10.0
6,2137.697,-29.508,2168.279,-28.467,Parallel_RC,2400.0,10.0
7,2063.526,-33.68,2077.759,-32.478,Parallel_RC,2400.0,10.0
8,1973.83,-35.978,1997.385,-34.56,Parallel_RC,2400.0,10.0
9,1877.669,-38.224,1896.299,-37.499,Parallel_RC,2400.0,10.0
