Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,7219.375,-88.485,7219.375,-88.485,Series_RC,360.0,22.0
1,4778.643,-84.512,4778.643,-84.512,Series_RC,360.0,22.0
2,3684.863,-83.233,3684.863,-83.233,Series_RC,360.0,22.0
3,3004.11,-82.329,3004.11,-82.329,Series_RC,360.0,22.0
4,2494.815,-80.771,2494.815,-80.771,Series_RC,360.0,22.0
5,2147.445,-79.135,2147.445,-79.135,Series_RC,360.0,22.0
6,1919.768,-77.197,1919.768,-77.197,Series_RC,360.0,22.0
7,1707.85,-76.98,1707.85,-76.98,Series_RC,360.0,22.0
8,1535.833,-74.874,1535.833,-74.874,Series_RC,360.0,22.0
9,1394.162,-73.685,1394.162,-73.685,Series_RC,360.0,22.0
10,1215.797,-70.583,1215.797,-70.583,Series_RC,360.0,22.0
11,1141.772,-69.36,1141.772,-69.36,Series_RC,360.0,22.0
12,1023.397,-66.315,1023.397,-66.315,Series_RC,360.0,22.0
13,925.206,-63.579,925.206,-63.579,Series_RC,360.0,22.0
14,829.151,-60.964,829.151,-60.964,Series_RC,360.0,22.0
0,7463.273,-87.954,7219.62,-88.485,Series_RC,360.0,22.0
1,4975.625,-86.59,4778.84,-84.514,Series_RC,360.0,22.0
2,3736.33,-83.34,3684.914,-83.233,Series_RC,360.0,22.0
3,2961.969,-82.805,3003.969,-82.329,Series_RC,360.0,22.0
4,2491.599,-81.44,2494.812,-80.772,Series_RC,360.0,22.0
5,2138.701,-79.337,2147.437,-79.135,Series_RC,360.0,22.0
6,1908.145,-77.657,1919.757,-77.198,Series_RC,360.0,22.0
7,1702.209,-76.352,1707.8,-76.98,Series_RC,360.0,22.0
8,1531.76,-75.114,1535.829,-74.875,Series_RC,360.0,22.0
9,1397.561,-74.182,1394.165,-73.686,Series_RC,360.0,22.0
10,1208.261,-71.23,1215.79,-70.583,Series_RC,360.0,22.0
11,1132.808,-69.686,1141.763,-69.36,Series_RC,360.0,22.0
12,1017.992,-67.363,1023.392,-66.316,Series_RC,360.0,22.0
13,920.336,-64.521,925.201,-63.58,Series_RC,360.0,22.0
14,839.554,-62.5,829.161,-60.965,Series_RC,360.0,22.0
0,7343.738,-87.643,7219.744,-88.484,Series_RC,360.0,22.0
1,4799.831,-84.441,4778.861,-84.514,Series_RC,360.0,22.0
2,3746.29,-83.984,3684.976,-83.233,Series_RC,360.0,22.0
