Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
1,3101.966,0.377,3056.118,0.611,Resistor,3000.0,0.0
2,3080.76,0.245,3067.353,0.212,Resistor,3000.0,0.0
3,3073.762,0.69,3078.5,0.274,Resistor,3000.0,0.0
4,3084.96,0.531,3073.933,0.148,Resistor,3000.0,0.0
5,3062.2,0.275,3072.755,0.86,Resistor,3000.0,0.0
6,3083.735,0.199,3085.99,0.59,Resistor,3000.0,0.0
7,3069.335,0.316,3071.855,0.48,Resistor,3000.0,0.0
8,3070.224,0.191,3073.496,0.73,Resistor,3000.0,0.0
9,3048.903,0.434,3055.726,0.191,Resistor,3000.0,0.0
10,3057.97,0.206,3062.145,0.239,Resistor,3000.0,0.0
11,3067.4,0.247,3071.372,0.123,Resistor,3000.0,0.0
12,3053.39,0.339,3061.638,0.37,Resistor,3000.0,0.0
13,3076.109,0.44,3088.519,0.91,Resistor,3000.0,0.0
14,3047.591,0.398,3052.501,0.104,Resistor,3000.0,0.0
0,3028.365,1.345,3066.466,0.145,Resistor,3000.0,0.0
1,3114.819,1.892,3056.176,0.609,Resistor,3000.0,0.0
2,3010.97,3.182,3067.295,0.215,Resistor,3000.0,0.0
3,3077.624,4.72,3078.5,0.278,Resistor,3000.0,0.0
4,3054.165,1.234,3073.913,0.146,Resistor,3000.0,0.0
5,3178.394,3.195,3072.861,0.89,Resistor,3000.0,0.0
6,3063.51,5.807,3085.78,0.53,Resistor,3000.0,0.0
7,3094.446,5.45,3071.878,0.43,Resistor,3000.0,0.0
8,2918.822,5.39,3073.341,0.78,Resistor,3000.0,0.0
9,3090.612,6.931,3055.761,0.184,Resistor,3000.0,0.0
10,3080.315,6.186,3062.164,0.232,Resistor,3000.0,0.0
11,2927.94,5.276,3071.228,0.118,Resistor,3000.0,0.0
12,3160.228,8.276,3061.737,0.28,Resistor,3000.0,0.0
13,2935.981,10.21,3088.366,0.101,Resistor,3000.0,0.0
14,3133.814,11.274,3052.583,0.93,Resistor,3000.0,0.0
0,2879.157,-5.32,3066.279,0.15,Resistor,3000.0,0.0
1,3246.883,-7.252,3056.367,0.616,Resistor,3000.0,0.0
2,2960.48,1.819,3067.188,0.216,Resistor,3000.0,0.0
3,2751.28,-6.772,3077.678,0.271,Resistor,3000.0,0.0
4,2927.165,-10.42,3073.766,0.156,Resistor,3000.0,0.0
5,3182.528,-13.707,3072.97,0.75,Resistor,3000.0,0.0
6,3079.328,-10.547,3085.72,0.64,Resistor,3000.0,0.0
7,2888.458,-10.372,3071.694,0.53,Resistor,3000.0,0.0
8,3138.312,-13.776,3073.406,0.64,Resistor,3000.0,0.0
9,3618.828,-3.281,3056.324,0.187,Resistor,3000.0,0.0
10,2934.28,-17.931,3062.36,0.25,Resistor,3000.0,0.0
11,3401.878,-20.117,3071.559,0.138,Resistor,3000.0,0.0
12,2779.438,-22.595,3061.454,0.51,Resistor,3000.0,0.0
13,3504.36,-27.873,3088.782,0.73,Resistor,3000.0,0.0
14,3041.85,-29.108,3052.571,0.122,Resistor,3000.0,0.0
0,3027.514,0.306,3066.24,0.15,Resistor,3000.0,0.0
1,3050.856,0.846,3056.361,0.614,Resistor,3000.0,0.0
2,3016.146,0.8,3067.137,0.216,Resistor,3000.0,0.0
3,3013.884,0.198,3077.615,0.271,Resistor,3000.0,0.0
4,3022.2,0.774,3073.714,0.155,Resistor,3000.0,0.0
5,3017.95,0.483,3072.915,0.76,Resistor,3000.0,0.0
6,3019.593,0.581,3085.7,0.63,Resistor,3000.0,0.0
7,3023.872,0.659,3071.646,0.53,Resistor,3000.0,0.0
8,3012.16,0.88,3073.344,0.65,Resistor,3000.0,0.0
9,3031.629,1.64,3056.3,0.186,Resistor,3000.0,0.0
10,3036.176,1.168,3062.1,0.249,Resistor,3000.0,0.0
11,3020.69,1.364,3071.507,0.136,Resistor,3000.0,0.0
12,3021.998,1.516,3061.415,0.49,Resistor,3000.0,0.0
13,3013.8,1.373,3088.707,0.75,Resistor,3000.0,0.0
14,3031.891,1.822,3052.551,0.12,Resistor,3000.0,0.0
0,3010.9,0.41,3066.184,0.15,Resistor,3000.0,0.0
1,3030.371,1.1,3056.335,0.612,Resistor,3000.0,0.0
2,3035.829,0.271,3067.106,0.215,Resistor,3000.0,0.0
3,3021.938,0.4,3077.559,0.271,Resistor,3000.0,0.0
4,3017.2,0.71,3073.658,0.155,Resistor,3000.0,0.0
5,3018.374,0.239,3072.86,0.75,Resistor,3000.0,0.0
6,3023.249,0.298,3084.945,0.63,Resistor,3000.0,0.0
7,3025.962,0.148,3071.601,0.53,Resistor,3000.0,0.0
8,3027.127,0.22,3073.298,0.64,Resistor,3000.0,0.0
9,3039.634,0.63,3056.283,0.186,Resistor,3000.0,0.0
10,3040.559,0.318,3061.989,0.249,Resistor,3000.0,0.0
11,3026.902,0.486,3071.463,0.137,Resistor,3000.0,0.0
12,3025.943,0.432,3061.379,0.5,Resistor,3000.0,0.0
13,3014.121,0.647,3088.633,0.74,Resistor,3000.0,0.0
14,3040.596,0.339,3052.539,0.12,Resistor,3000.0,0.0
0,3024.575,0.345,3066.142,0.15,Resistor,3000.0,0.0
1,3041.893,0.843,3056.321,0.611,Resistor,3000.0,0.0
2,3013.102,0.73,3067.52,0.215,Resistor,3000.0,0.0
3,3056.332,0.52,3077.538,0.271,Resistor,3000.0,0.0
4,3018.967,0.611,3073.603,0.154,Resistor,3000.0,0.0
5,3017.728,0.67,3072.805,0.75,Resistor,3000.0,0.0
6,3023.643,0.21,3084.884,0.63,Resistor,3000.0,0.0
7,3031.552,0.316,3071.561,0.52,Resistor,3000.0,0.0
8,3027.707,0.458,3073.252,0.65,Resistor,3000.0,0.0
9,3045.848,0.481,3056.273,0.185,Resistor,3000.0,0.0
10,3028.482,0.43,3061.955,0.248,Resistor,3000.0,0.0
11,3015.128,0.297,3071.406,0.136,Resistor,3000.0,0.0
12,3030.608,0.459,3061.349,0.49,Resistor,3000.0,0.0
13,3022.411,0.567,3088.567,0.74,Resistor,3000.0,0.0
14,3026.302,0.471,3052.512,0.119,Resistor,3000.0,0.0
0,3078.616,0.418,3066.155,0.15,Resistor,3000.0,0.0
1,3040.124,0.576,3056.304,0.611,Resistor,3000.0,0.0
2,3062.221,0.109,3067.47,0.215,Resistor,3000.0,0.0
3,3081.842,0.387,3077.542,0.271,Resistor,3000.0,0.0
4,3070.403,0.26,3073.6,0.154,Resistor,3000.0,0.0
5,3074.136,0.428,3072.806,0.76,Resistor,3000.0,0.0
6,3075.532,0.269,3084.874,0.63,Resistor,3000.0,0.0
7,3069.4,0.8,3071.558,0.52,Resistor,3000.0,0.0
8,3066.675,0.67,3073.246,0.65,Resistor,3000.0,0.0
9,3047.971,0.166,3056.264,0.185,Resistor,3000.0,0.0
10,3064.181,0.249,3061.957,0.248,Resistor,3000.0,0.0
11,3064.83,0.539,3071.399,0.136,Resistor,3000.0,0.0
12,3063.843,0.247,3061.351,0.49,Resistor,3000.0,0.0
13,3090.476,0.51,3088.568,0.75,Resistor,3000.0,0.0
14,3049.152,0.452,3052.509,0.119,Resistor,3000.0,0.0
0,3075.21,0.47,3066.164,0.15,Resistor,3000.0,0.0
1,3035.515,0.658,3056.283,0.611,Resistor,3000.0,0.0
2,3073.648,0.341,3067.54,0.215,Resistor,3000.0,0.0
