Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,15859.774,-82.427,15859.774,-82.427,Series_RC,3600.0,10.0
1,10675.689,-74.126,10675.689,-74.126,Series_RC,3600.0,10.0
2,8854.986,-67.52,8854.986,-67.52,Series_RC,3600.0,10.0
3,7607.698,-62.768,7607.698,-62.768,Series_RC,3600.0,10.0
4,6572.55,-56.716,6572.55,-56.716,Series_RC,3600.0,10.0
5,6007.37,-52.364,6007.37,-52.364,Series_RC,3600.0,10.0
6,5541.7,-48.6,5541.7,-48.6,Series_RC,3600.0,10.0
7,5221.823,-45.28,5221.823,-45.28,Series_RC,3600.0,10.0
8,4967.146,-41.72,4967.146,-41.72,Series_RC,3600.0,10.0
9,4745.274,-39.296,4745.274,-39.296,Series_RC,3600.0,10.0
10,4499.277,-34.72,4499.277,-34.72,Series_RC,3600.0,10.0
11,4408.57,-32.669,4408.57,-32.669,Series_RC,3600.0,10.0
12,4263.585,-29.754,4263.585,-29.754,Series_RC,3600.0,10.0
13,4144.107,-26.478,4144.107,-26.478,Series_RC,3600.0,10.0
14,4075.246,-24.151,4075.246,-24.151,Series_RC,3600.0,10.0
0,16430.64,-82.524,15860.345,-82.428,Series_RC,3600.0,10.0
1,11048.625,-71.151,10676.62,-74.123,Series_RC,3600.0,10.0
2,9032.294,-67.41,8855.164,-67.519,Series_RC,3600.0,10.0
3,7623.371,-61.566,7607.713,-62.767,Series_RC,3600.0,10.0
4,6556.685,-57.393,6572.4,-56.717,Series_RC,3600.0,10.0
5,5940.976,-52.62,6006.971,-52.364,Series_RC,3600.0,10.0
6,5493.553,-48.601,5541.652,-48.6,Series_RC,3600.0,10.0
7,5186.659,-45.32,5221.788,-45.28,Series_RC,3600.0,10.0
8,4969.786,-42.169,4967.149,-41.72,Series_RC,3600.0,10.0
9,4734.396,-39.277,4745.264,-39.296,Series_RC,3600.0,10.0
10,4496.256,-35.2,4499.274,-34.72,Series_RC,3600.0,10.0
11,4414.825,-32.911,4408.63,-32.669,Series_RC,3600.0,10.0
12,4243.816,-30.332,4263.565,-29.755,Series_RC,3600.0,10.0
13,4156.55,-26.855,4144.12,-26.479,Series_RC,3600.0,10.0
14,4070.203,-25.289,4075.241,-24.152,Series_RC,3600.0,10.0
0,16705.738,-79.563,15861.19,-82.425,Series_RC,3600.0,10.0
1,10818.692,-69.646,10676.205,-74.118,Series_RC,3600.0,10.0
2,8778.556,-66.622,8855.86,-67.518,Series_RC,3600.0,10.0
3,7409.573,-61.341,7607.516,-62.766,Series_RC,3600.0,10.0
4,6496.242,-56.554,6571.964,-56.717,Series_RC,3600.0,10.0
5,5794.943,-53.27,6006.759,-52.365,Series_RC,3600.0,10.0
6,5370.456,-49.942,5541.481,-48.601,Series_RC,3600.0,10.0
7,5076.965,-45.913,5221.643,-45.29,Series_RC,3600.0,10.0
8,4857.361,-43.115,4967.39,-41.721,Series_RC,3600.0,10.0
9,4663.928,-40.324,4745.183,-39.297,Series_RC,3600.0,10.0
10,4385.826,-36.497,4499.161,-34.722,Series_RC,3600.0,10.0
11,4237.102,-34.311,4407.892,-32.671,Series_RC,3600.0,10.0
12,4093.671,-31.339,4263.395,-29.756,Series_RC,3600.0,10.0
13,3983.345,-29.126,4143.959,-26.481,Series_RC,3600.0,10.0
14,3962.758,-26.742,4075.128,-24.155,Series_RC,3600.0,10.0
0,16817.689,-83.37,15862.146,-82.425,Series_RC,3600.0,10.0
1,11021.414,-77.949,10676.55,-74.122,Series_RC,3600.0,10.0
2,9175.324,-66.806,8855.407,-67.517,Series_RC,3600.0,10.0
3,7298.432,-59.67,7607.207,-62.763,Series_RC,3600.0,10.0
4,6478.489,-54.591,6571.871,-56.715,Series_RC,3600.0,10.0
5,6040.442,-50.569,6006.792,-52.363,Series_RC,3600.0,10.0
6,5610.53,-46.624,5541.55,-48.599,Series_RC,3600.0,10.0
7,5129.278,-42.94,5221.551,-45.27,Series_RC,3600.0,10.0
8,5176.959,-38.226,4967.249,-41.718,Series_RC,3600.0,10.0
9,4734.345,-35.678,4745.172,-39.294,Series_RC,3600.0,10.0
10,4432.863,-30.735,4499.94,-34.718,Series_RC,3600.0,10.0
11,4558.62,-29.531,4408.42,-32.668,Series_RC,3600.0,10.0
12,4236.434,-25.78,4263.368,-29.752,Series_RC,3600.0,10.0
13,4271.29,-22.409,4144.86,-26.477,Series_RC,3600.0,10.0
14,4062.254,-18.726,4075.115,-24.15,Series_RC,3600.0,10.0
0,15882.507,-81.15,15862.166,-82.424,Series_RC,3600.0,10.0
1,12107.156,-72.429,10677.981,-74.121,Series_RC,3600.0,10.0
2,9234.182,-65.574,8855.786,-67.515,Series_RC,3600.0,10.0
3,7522.1,-58.439,7607.122,-62.758,Series_RC,3600.0,10.0
4,6462.6,-54.26,6571.761,-56.712,Series_RC,3600.0,10.0
5,6111.586,-49.62,6006.897,-52.36,Series_RC,3600.0,10.0
6,5635.445,-45.871,5541.644,-48.596,Series_RC,3600.0,10.0
7,5204.761,-41.773,5221.534,-45.23,Series_RC,3600.0,10.0
8,5031.295,-37.979,4967.313,-41.714,Series_RC,3600.0,10.0
9,4698.993,-33.488,4745.125,-39.288,Series_RC,3600.0,10.0
10,4549.217,-30.414,4499.145,-34.713,Series_RC,3600.0,10.0
11,4417.414,-28.391,4408.52,-32.664,Series_RC,3600.0,10.0
12,4385.676,-21.972,4263.491,-29.745,Series_RC,3600.0,10.0
13,4121.565,-17.741,4144.63,-26.469,Series_RC,3600.0,10.0
14,4119.454,-15.219,4075.16,-24.141,Series_RC,3600.0,10.0
0,16181.278,-79.876,15862.484,-82.421,Series_RC,3600.0,10.0
1,12106.617,-72.882,10679.41,-74.119,Series_RC,3600.0,10.0
2,8283.249,-68.935,8855.213,-67.517,Series_RC,3600.0,10.0
3,7468.937,-72.317,7606.983,-62.768,Series_RC,3600.0,10.0
4,6922.654,-68.446,6572.112,-56.724,Series_RC,3600.0,10.0
5,6388.71,-65.395,6007.278,-52.373,Series_RC,3600.0,10.0
6,5154.419,-56.783,5541.256,-48.604,Series_RC,3600.0,10.0
7,5857.979,-56.472,5222.17,-45.35,Series_RC,3600.0,10.0
8,4358.891,-59.542,4966.705,-41.732,Series_RC,3600.0,10.0
9,5359.561,-57.642,4745.74,-39.306,Series_RC,3600.0,10.0
10,5845.32,-57.55,4500.49,-34.736,Series_RC,3600.0,10.0
11,3664.52,-53.68,4407.308,-32.684,Series_RC,3600.0,10.0
12,4604.742,-55.77,4263.832,-29.77,Series_RC,3600.0,10.0
13,4081.642,-49.208,4144.1,-26.491,Series_RC,3600.0,10.0
14,4333.589,-49.145,4075.418,-24.166,Series_RC,3600.0,10.0
