Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,3094.784,-9.519,3094.784,-9.519,Parallel_RC,3000.0,10.0
1,2983.724,-15.5,2983.724,-15.5,Parallel_RC,3000.0,10.0
2,2945.841,-17.37,2945.841,-17.37,Parallel_RC,3000.0,10.0
3,2855.484,-22.133,2855.484,-22.133,Parallel_RC,3000.0,10.0
4,2741.197,-27.414,2741.197,-27.414,Parallel_RC,3000.0,10.0
5,2675.933,-29.223,2675.933,-29.223,Parallel_RC,3000.0,10.0
6,2598.53,-33.294,2598.53,-33.294,Parallel_RC,3000.0,10.0
7,2462.424,-37.26,2462.424,-37.26,Parallel_RC,3000.0,10.0
8,2356.468,-39.417,2356.468,-39.417,Parallel_RC,3000.0,10.0
9,2225.789,-41.92,2225.789,-41.92,Parallel_RC,3000.0,10.0
10,2070.571,-46.467,2070.571,-46.467,Parallel_RC,3000.0,10.0
11,2003.249,-48.549,2003.249,-48.549,Parallel_RC,3000.0,10.0
12,1861.834,-52.513,1861.834,-52.513,Parallel_RC,3000.0,10.0
13,1714.625,-55.22,1714.625,-55.22,Parallel_RC,3000.0,10.0
14,1549.322,-57.503,1549.322,-57.503,Parallel_RC,3000.0,10.0
0,3189.961,-9.746,3094.879,-9.519,Parallel_RC,3000.0,10.0
1,3158.583,-18.749,2983.899,-15.53,Parallel_RC,3000.0,10.0
2,3178.481,-23.368,2946.73,-17.43,Parallel_RC,3000.0,10.0
3,2859.441,-26.688,2855.488,-22.138,Parallel_RC,3000.0,10.0
4,2812.55,-33.608,2741.268,-27.42,Parallel_RC,3000.0,10.0
5,2948.801,-39.881,2676.206,-29.233,Parallel_RC,3000.0,10.0
6,3125.811,-51.895,2598.581,-33.313,Parallel_RC,3000.0,10.0
7,2270.199,-48.423,2462.232,-37.37,Parallel_RC,3000.0,10.0
8,2740.176,-48.814,2356.852,-39.426,Parallel_RC,3000.0,10.0
9,2338.948,-50.595,2225.902,-41.929,Parallel_RC,3000.0,10.0
10,2212.957,-73.701,2070.713,-46.495,Parallel_RC,3000.0,10.0
11,2230.852,-81.34,2003.476,-48.581,Parallel_RC,3000.0,10.0
12,1740.63,-75.233,1861.712,-52.536,Parallel_RC,3000.0,10.0
13,1851.97,-84.765,1714.761,-55.51,Parallel_RC,3000.0,10.0
14,1724.601,-90.946,1549.497,-57.536,Parallel_RC,3000.0,10.0
0,3189.29,-10.77,3094.974,-9.52,Parallel_RC,3000.0,10.0
1,3144.955,-15.234,2984.6,-15.53,Parallel_RC,3000.0,10.0
2,3071.73,-19.18,2946.199,-17.45,Parallel_RC,3000.0,10.0
3,2995.343,-24.741,2855.628,-22.14,Parallel_RC,3000.0,10.0
