Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,16478.521,-93.263,16478.521,-93.263,Series_RC,750.0,10.0
1,10531.636,-86.404,10531.636,-86.404,Series_RC,750.0,10.0
2,8404.381,-85.529,8404.381,-85.529,Series_RC,750.0,10.0
3,6846.477,-85.46,6846.477,-85.46,Series_RC,750.0,10.0
4,5672.381,-82.989,5672.381,-82.989,Series_RC,750.0,10.0
5,4893.187,-80.963,4893.187,-80.963,Series_RC,750.0,10.0
6,4309.62,-79.653,4309.62,-79.653,Series_RC,750.0,10.0
7,3846.339,-78.437,3846.339,-78.437,Series_RC,750.0,10.0
8,3472.832,-76.685,3472.832,-76.685,Series_RC,750.0,10.0
9,3167.288,-75.619,3167.288,-75.619,Series_RC,750.0,10.0
10,2733.532,-72.533,2733.532,-72.533,Series_RC,750.0,10.0
11,2558.954,-71.235,2558.954,-71.235,Series_RC,750.0,10.0
12,2270.678,-69.124,2270.678,-69.124,Series_RC,750.0,10.0
13,2061.84,-66.312,2061.84,-66.312,Series_RC,750.0,10.0
14,1870.6,-64.92,1870.6,-64.92,Series_RC,750.0,10.0
0,17477.714,-89.417,16479.519,-93.259,Series_RC,750.0,10.0
1,12134.314,-86.336,10533.239,-86.404,Series_RC,750.0,10.0
2,8450.8,-85.243,8404.428,-85.529,Series_RC,750.0,10.0
3,6991.346,-84.981,6846.622,-85.45,Series_RC,750.0,10.0
4,5733.327,-82.275,5672.442,-82.989,Series_RC,750.0,10.0
5,4909.933,-82.79,4893.204,-80.964,Series_RC,750.0,10.0
6,4379.509,-80.322,4309.132,-79.653,Series_RC,750.0,10.0
7,3911.593,-79.226,3846.404,-78.438,Series_RC,750.0,10.0
8,3534.541,-77.637,3472.894,-76.685,Series_RC,750.0,10.0
9,3214.611,-76.673,3167.335,-75.62,Series_RC,750.0,10.0
10,2774.163,-73.729,2733.573,-72.534,Series_RC,750.0,10.0
11,2588.468,-72.549,2558.983,-71.237,Series_RC,750.0,10.0
12,2279.464,-70.284,2270.687,-69.125,Series_RC,750.0,10.0
13,2058.633,-68.4,2061.81,-66.314,Series_RC,750.0,10.0
14,1885.416,-65.928,1870.615,-64.94,Series_RC,750.0,10.0
0,17121.833,-91.117,16480.162,-93.257,Series_RC,750.0,10.0
1,11063.95,-91.402,10533.769,-86.409,Series_RC,750.0,10.0
2,8707.744,-85.192,8404.732,-85.528,Series_RC,750.0,10.0
3,6693.444,-82.848,6846.469,-85.43,Series_RC,750.0,10.0
4,5656.931,-81.714,5672.427,-82.987,Series_RC,750.0,10.0
5,4935.733,-79.75,4893.247,-80.963,Series_RC,750.0,10.0
6,4336.239,-77.735,4309.159,-79.651,Series_RC,750.0,10.0
7,3861.858,-76.405,3846.419,-78.436,Series_RC,750.0,10.0
8,3517.824,-74.39,3472.938,-76.683,Series_RC,750.0,10.0
9,3199.332,-73.365,3167.367,-75.618,Series_RC,750.0,10.0
10,2744.37,-69.75,2733.584,-72.531,Series_RC,750.0,10.0
11,2580.669,-68.83,2559.5,-71.233,Series_RC,750.0,10.0
12,2261.974,-65.908,2270.678,-69.122,Series_RC,750.0,10.0
13,2088.716,-62.983,2061.109,-66.31,Series_RC,750.0,10.0
14,1879.73,-60.273,1870.624,-64.9,Series_RC,750.0,10.0
0,17277.3,-88.561,16480.958,-93.252,Series_RC,750.0,10.0
1,11162.315,-90.161,10534.398,-86.413,Series_RC,750.0,10.0
2,8410.238,-85.126,8404.738,-85.528,Series_RC,750.0,10.0
3,6870.268,-83.222,6846.493,-85.41,Series_RC,750.0,10.0
4,5617.263,-82.122,5672.372,-82.987,Series_RC,750.0,10.0
5,4943.927,-80.368,4893.297,-80.962,Series_RC,750.0,10.0
6,4375.862,-78.505,4309.226,-79.65,Series_RC,750.0,10.0
7,3832.712,-76.895,3846.406,-78.434,Series_RC,750.0,10.0
8,3485.685,-75.384,3472.951,-76.682,Series_RC,750.0,10.0
9,3164.51,-73.313,3167.365,-75.616,Series_RC,750.0,10.0
10,2714.174,-70.985,2733.564,-72.529,Series_RC,750.0,10.0
11,2545.8,-70.245,2558.991,-71.232,Series_RC,750.0,10.0
12,2275.877,-66.769,2270.684,-69.12,Series_RC,750.0,10.0
13,2050.491,-63.689,2061.98,-66.308,Series_RC,750.0,10.0
14,1884.384,-61.33,1870.637,-64.88,Series_RC,750.0,10.0
0,17491.654,-90.372,16481.97,-93.249,Series_RC,750.0,10.0
1,11642.582,-85.48,10535.506,-86.411,Series_RC,750.0,10.0
2,8395.17,-85.943,8404.728,-85.528,Series_RC,750.0,10.0
3,6861.295,-83.266,6846.508,-85.4,Series_RC,750.0,10.0
4,5601.862,-83.79,5672.301,-82.987,Series_RC,750.0,10.0
5,4920.654,-81.644,4893.325,-80.963,Series_RC,750.0,10.0
6,4333.104,-79.411,4309.25,-79.65,Series_RC,750.0,10.0
7,3868.484,-78.137,3846.428,-78.434,Series_RC,750.0,10.0
8,3481.492,-76.908,3472.96,-76.682,Series_RC,750.0,10.0
9,3188.416,-75.661,3167.386,-75.616,Series_RC,750.0,10.0
10,2749.262,-72.714,2733.58,-72.529,Series_RC,750.0,10.0
11,2565.33,-71.442,2558.998,-71.233,Series_RC,750.0,10.0
12,2283.813,-69.156,2270.697,-69.12,Series_RC,750.0,10.0
13,2083.246,-66.294,2061.121,-66.308,Series_RC,750.0,10.0
14,1890.133,-64.541,1870.657,-64.88,Series_RC,750.0,10.0
0,16550.878,-88.379,16482.39,-93.244,Series_RC,750.0,10.0
1,10311.71,-85.834,10535.282,-86.411,Series_RC,750.0,10.0
2,8629.15,-85.756,8404.953,-85.529,Series_RC,750.0,10.0
3,6826.819,-82.909,6846.488,-85.38,Series_RC,750.0,10.0
4,5633.398,-80.4,5672.262,-82.984,Series_RC,750.0,10.0
5,4843.905,-78.503,4893.275,-80.96,Series_RC,750.0,10.0
6,4298.74,-76.771,4309.239,-79.647,Series_RC,750.0,10.0
7,3872.48,-75.277,3846.454,-78.431,Series_RC,750.0,10.0
8,3472.765,-73.259,3472.959,-76.679,Series_RC,750.0,10.0
9,3099.172,-73.457,3167.318,-75.613,Series_RC,750.0,10.0
10,2756.318,-67.823,2733.603,-72.525,Series_RC,750.0,10.0
11,2545.973,-67.25,2558.985,-71.228,Series_RC,750.0,10.0
12,2321.286,-63.366,2270.747,-69.114,Series_RC,750.0,10.0
13,2026.706,-59.726,2061.86,-66.301,Series_RC,750.0,10.0
14,1874.159,-58.41,1870.661,-64.82,Series_RC,750.0,10.0
0,16173.313,-90.46,16481.73,-93.241,Series_RC,750.0,10.0
1,11549.986,-84.135,10536.296,-86.408,Series_RC,750.0,10.0
2,8510.621,-85.668,8405.58,-85.529,Series_RC,750.0,10.0
3,6784.206,-85.231,6846.426,-85.38,Series_RC,750.0,10.0
4,5735.248,-83.371,5672.325,-82.984,Series_RC,750.0,10.0
5,4950.545,-82.462,4893.333,-80.962,Series_RC,750.0,10.0
6,4411.437,-80.853,4309.341,-79.648,Series_RC,750.0,10.0
7,3907.968,-79.125,3846.515,-78.432,Series_RC,750.0,10.0
8,3566.898,-77.687,3473.53,-76.68,Series_RC,750.0,10.0
9,3241.732,-76.634,3167.392,-75.615,Series_RC,750.0,10.0
10,2792.853,-73.732,2733.662,-72.526,Series_RC,750.0,10.0
11,2588.226,-72.891,2559.14,-71.23,Series_RC,750.0,10.0
12,2294.162,-70.271,2270.77,-69.115,Series_RC,750.0,10.0
13,2069.485,-68.402,2061.95,-66.303,Series_RC,750.0,10.0
14,1906.362,-66.116,1870.696,-64.84,Series_RC,750.0,10.0
0,17056.285,-89.245,16482.304,-93.237,Series_RC,750.0,10.0
1,11270.149,-91.299,10537.3,-86.413,Series_RC,750.0,10.0
2,8367.168,-86.13,8405.2,-85.529,Series_RC,750.0,10.0
3,6903.278,-85.752,6846.483,-85.38,Series_RC,750.0,10.0
4,5730.903,-83.522,5672.383,-82.985,Series_RC,750.0,10.0
5,4933.151,-82.211,4893.373,-80.963,Series_RC,750.0,10.0
6,4366.342,-80.466,4309.398,-79.649,Series_RC,750.0,10.0
7,3900.759,-79.18,3846.569,-78.432,Series_RC,750.0,10.0
8,3539.784,-77.318,3473.12,-76.68,Series_RC,750.0,10.0
9,3218.617,-76.503,3167.444,-75.615,Series_RC,750.0,10.0
10,2778.452,-73.706,2733.707,-72.527,Series_RC,750.0,10.0
11,2586.413,-72.48,2559.41,-71.231,Series_RC,750.0,10.0
12,2285.447,-70.85,2270.785,-69.116,Series_RC,750.0,10.0
13,2054.446,-68.104,2061.88,-66.305,Series_RC,750.0,10.0
14,1894.683,-65.872,1870.72,-64.86,Series_RC,750.0,10.0
0,17165.255,-91.19,16482.986,-93.235,Series_RC,750.0,10.0
1,10781.121,-90.298,10537.274,-86.417,Series_RC,750.0,10.0
2,8573.628,-85.154,8405.188,-85.529,Series_RC,750.0,10.0
3,6593.134,-81.244,6846.23,-85.35,Series_RC,750.0,10.0
4,5568.422,-80.881,5672.279,-82.983,Series_RC,750.0,10.0
5,4919.812,-80.53,4893.4,-80.962,Series_RC,750.0,10.0
6,4343.75,-78.102,4309.432,-79.648,Series_RC,750.0,10.0
7,3730.984,-77.525,3846.454,-78.431,Series_RC,750.0,10.0
8,3549.747,-73.982,3473.197,-76.678,Series_RC,750.0,10.0
9,3183.257,-73.88,3167.459,-75.613,Series_RC,750.0,10.0
10,2693.208,-70.206,2733.666,-72.525,Series_RC,750.0,10.0
11,2604.484,-70.282,2559.87,-71.23,Series_RC,750.0,10.0
