Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,2102.569,-55.25,2102.569,-55.25,Parallel_RC,3600.0,68.0
1,1540.641,-63.733,1540.641,-63.733,Parallel_RC,3600.0,68.0
2,1209.752,-69.91,1209.752,-69.91,Parallel_RC,3600.0,68.0
3,992.54,-73.519,992.54,-73.519,Parallel_RC,3600.0,68.0
4,840.552,-76.232,840.552,-76.232,Parallel_RC,3600.0,68.0
5,718.151,-76.813,718.151,-76.813,Parallel_RC,3600.0,68.0
6,636.923,-78.705,636.923,-78.705,Parallel_RC,3600.0,68.0
7,569.85,-79.965,569.85,-79.965,Parallel_RC,3600.0,68.0
8,509.688,-80.548,509.688,-80.548,Parallel_RC,3600.0,68.0
9,458.547,-81.585,458.547,-81.585,Parallel_RC,3600.0,68.0
10,393.22,-82.314,393.22,-82.314,Parallel_RC,3600.0,68.0
11,368.211,-81.882,368.211,-81.882,Parallel_RC,3600.0,68.0
12,327.83,-82.938,327.83,-82.938,Parallel_RC,3600.0,68.0
13,288.537,-82.502,288.537,-82.502,Parallel_RC,3600.0,68.0
14,257.204,-82.873,257.204,-82.873,Parallel_RC,3600.0,68.0
0,2127.126,-55.559,2102.593,-55.251,Parallel_RC,3600.0,68.0
1,1555.955,-64.748,1540.656,-63.734,Parallel_RC,3600.0,68.0
2,1241.526,-71.281,1209.784,-69.93,Parallel_RC,3600.0,68.0
3,995.631,-74.687,992.543,-73.521,Parallel_RC,3600.0,68.0
4,851.956,-77.741,840.563,-76.233,Parallel_RC,3600.0,68.0
5,723.256,-79.255,718.156,-76.815,Parallel_RC,3600.0,68.0
6,658.87,-80.546,636.945,-78.707,Parallel_RC,3600.0,68.0
7,580.881,-82.26,569.97,-79.967,Parallel_RC,3600.0,68.0
8,521.861,-82.179,509.701,-80.55,Parallel_RC,3600.0,68.0
9,471.968,-83.368,458.561,-81.587,Parallel_RC,3600.0,68.0
10,403.903,-84.626,393.23,-82.316,Parallel_RC,3600.0,68.0
11,376.472,-84.948,368.22,-81.886,Parallel_RC,3600.0,68.0
12,327.458,-85.578,327.83,-82.94,Parallel_RC,3600.0,68.0
13,289.996,-86.301,288.539,-82.506,Parallel_RC,3600.0,68.0
14,260.56,-86.637,257.207,-82.877,Parallel_RC,3600.0,68.0
0,2111.583,-54.48,2102.602,-55.25,Parallel_RC,3600.0,68.0
1,1557.696,-64.354,1540.673,-63.735,Parallel_RC,3600.0,68.0
2,1219.805,-68.515,1209.794,-69.93,Parallel_RC,3600.0,68.0
3,968.846,-72.43,992.519,-73.519,Parallel_RC,3600.0,68.0
4,830.88,-73.864,840.553,-76.231,Parallel_RC,3600.0,68.0
5,712.24,-75.2,718.151,-76.813,Parallel_RC,3600.0,68.0
6,635.786,-77.705,636.944,-78.706,Parallel_RC,3600.0,68.0
7,554.862,-79.241,569.83,-79.966,Parallel_RC,3600.0,68.0
8,529.195,-77.582,509.72,-80.547,Parallel_RC,3600.0,68.0
9,456.99,-77.808,458.558,-81.583,Parallel_RC,3600.0,68.0
10,385.558,-79.116,393.223,-82.313,Parallel_RC,3600.0,68.0
11,382.126,-80.102,368.233,-81.884,Parallel_RC,3600.0,68.0
12,323.567,-79.48,327.825,-82.937,Parallel_RC,3600.0,68.0
13,298.538,-79.67,288.549,-82.502,Parallel_RC,3600.0,68.0
14,252.893,-78.946,257.202,-82.873,Parallel_RC,3600.0,68.0
0,2243.724,-63.758,2102.743,-55.258,Parallel_RC,3600.0,68.0
1,1493.404,-69.681,1540.626,-63.741,Parallel_RC,3600.0,68.0
2,1335.812,-77.854,1209.92,-69.102,Parallel_RC,3600.0,68.0
3,1091.661,-90.635,992.618,-73.536,Parallel_RC,3600.0,68.0
4,863.946,-79.414,840.577,-76.234,Parallel_RC,3600.0,68.0
5,631.571,-91.649,718.64,-76.828,Parallel_RC,3600.0,68.0
6,640.544,-100.75,636.947,-78.727,Parallel_RC,3600.0,68.0
7,586.369,-101.637,569.1,-79.988,Parallel_RC,3600.0,68.0
8,601.86,-102.792,509.811,-80.569,Parallel_RC,3600.0,68.0
9,427.658,-105.902,458.527,-81.608,Parallel_RC,3600.0,68.0
10,414.891,-102.715,393.244,-82.333,Parallel_RC,3600.0,68.0
11,424.643,-100.136,368.29,-81.902,Parallel_RC,3600.0,68.0
12,340.264,-112.4,327.838,-82.966,Parallel_RC,3600.0,68.0
13,343.453,-123.756,288.603,-82.543,Parallel_RC,3600.0,68.0
14,263.685,-117.962,257.209,-82.908,Parallel_RC,3600.0,68.0
0,2252.95,-61.575,2102.893,-55.265,Parallel_RC,3600.0,68.0
1,1487.165,-71.442,1540.573,-63.749,Parallel_RC,3600.0,68.0
2,1297.848,-78.343,1210.8,-69.111,Parallel_RC,3600.0,68.0
