Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,8240.78,-66.968,8240.78,-66.968,Series_RC,3600.0,22.0
1,6047.24,-54.877,6047.24,-54.877,Series_RC,3600.0,22.0
2,5288.306,-45.701,5288.306,-45.701,Series_RC,3600.0,22.0
3,4894.448,-39.971,4894.448,-39.971,Series_RC,3600.0,22.0
4,4548.901,-34.643,4548.901,-34.643,Series_RC,3600.0,22.0
5,4351.905,-30.418,4351.905,-30.418,Series_RC,3600.0,22.0
6,4225.165,-27.612,4225.165,-27.612,Series_RC,3600.0,22.0
7,4135.653,-24.826,4135.653,-24.826,Series_RC,3600.0,22.0
8,4051.87,-22.262,4051.87,-22.262,Series_RC,3600.0,22.0
9,3985.821,-20.872,3985.821,-20.872,Series_RC,3600.0,22.0
10,3944.931,-17.916,3944.931,-17.916,Series_RC,3600.0,22.0
11,3913.86,-16.899,3913.86,-16.899,Series_RC,3600.0,22.0
12,3868.928,-14.706,3868.928,-14.706,Series_RC,3600.0,22.0
13,3847.688,-12.906,3847.688,-12.906,Series_RC,3600.0,22.0
14,3816.64,-11.602,3816.64,-11.602,Series_RC,3600.0,22.0
0,8236.883,-65.551,8240.74,-66.966,Series_RC,3600.0,22.0
1,6073.68,-55.921,6047.265,-54.879,Series_RC,3600.0,22.0
2,5378.297,-45.739,5288.396,-45.701,Series_RC,3600.0,22.0
3,4855.215,-40.67,4894.409,-39.972,Series_RC,3600.0,22.0
4,4503.309,-34.777,4548.856,-34.643,Series_RC,3600.0,22.0
5,4346.409,-30.708,4351.899,-30.418,Series_RC,3600.0,22.0
6,4208.503,-27.935,4225.148,-27.613,Series_RC,3600.0,22.0
7,4131.461,-25.71,4135.648,-24.827,Series_RC,3600.0,22.0
8,4057.342,-22.756,4051.93,-22.262,Series_RC,3600.0,22.0
9,3975.2,-21.295,3985.81,-20.873,Series_RC,3600.0,22.0
10,3924.151,-18.412,3944.91,-17.917,Series_RC,3600.0,22.0
11,3902.946,-17.363,3913.76,-16.899,Series_RC,3600.0,22.0
12,3853.225,-15.526,3868.912,-14.707,Series_RC,3600.0,22.0
13,3840.902,-13.437,3847.682,-12.906,Series_RC,3600.0,22.0
14,3801.956,-12.372,3816.5,-11.603,Series_RC,3600.0,22.0
0,8323.747,-66.426,8240.157,-66.966,Series_RC,3600.0,22.0
1,6242.806,-56.925,6047.46,-54.881,Series_RC,3600.0,22.0
2,5370.176,-45.189,5288.478,-45.701,Series_RC,3600.0,22.0
3,4894.47,-39.513,4894.408,-39.972,Series_RC,3600.0,22.0
4,4511.775,-35.441,4548.819,-34.644,Series_RC,3600.0,22.0
5,4378.47,-30.558,4351.925,-30.418,Series_RC,3600.0,22.0
6,4253.187,-27.69,4225.176,-27.613,Series_RC,3600.0,22.0
7,4153.358,-25.232,4135.666,-24.827,Series_RC,3600.0,22.0
8,4067.968,-22.617,4051.11,-22.262,Series_RC,3600.0,22.0
9,3977.507,-21.32,3985.802,-20.873,Series_RC,3600.0,22.0
10,3932.426,-18.25,3944.898,-17.917,Series_RC,3600.0,22.0
11,3914.53,-16.986,3913.78,-16.899,Series_RC,3600.0,22.0
12,3863.176,-15.116,3868.906,-14.708,Series_RC,3600.0,22.0
13,3845.926,-13.156,3847.68,-12.906,Series_RC,3600.0,22.0
14,3814.206,-12.329,3816.49,-11.603,Series_RC,3600.0,22.0
0,8383.475,-66.942,8240.3,-66.966,Series_RC,3600.0,22.0
1,6103.64,-56.96,6047.516,-54.882,Series_RC,3600.0,22.0
2,5351.64,-46.75,5288.541,-45.701,Series_RC,3600.0,22.0
3,4858.391,-38.935,4894.372,-39.97,Series_RC,3600.0,22.0
4,4515.651,-34.923,4548.786,-34.644,Series_RC,3600.0,22.0
5,4347.886,-30.734,4351.921,-30.419,Series_RC,3600.0,22.0
6,4241.54,-27.851,4225.192,-27.613,Series_RC,3600.0,22.0
7,4147.724,-24.816,4135.678,-24.827,Series_RC,3600.0,22.0
8,4065.859,-22.604,4051.125,-22.263,Series_RC,3600.0,22.0
9,3994.438,-20.914,3985.81,-20.873,Series_RC,3600.0,22.0
10,3925.992,-18.346,3944.879,-17.918,Series_RC,3600.0,22.0
11,3922.472,-16.964,3913.87,-16.899,Series_RC,3600.0,22.0
12,3858.79,-15.326,3868.896,-14.708,Series_RC,3600.0,22.0
13,3850.772,-13.266,3847.683,-12.907,Series_RC,3600.0,22.0
14,3812.611,-12.298,3816.45,-11.604,Series_RC,3600.0,22.0
0,8459.445,-66.69,8240.519,-66.965,Series_RC,3600.0,22.0
1,6190.348,-57.132,6047.659,-54.884,Series_RC,3600.0,22.0
2,5395.8,-45.756,5288.647,-45.701,Series_RC,3600.0,22.0
3,4770.987,-38.861,4894.249,-39.969,Series_RC,3600.0,22.0
4,4481.812,-35.8,4548.719,-34.644,Series_RC,3600.0,22.0
5,4347.795,-30.252,4351.916,-30.419,Series_RC,3600.0,22.0
6,4257.139,-27.147,4225.224,-27.613,Series_RC,3600.0,22.0
7,4119.634,-24.672,4135.662,-24.827,Series_RC,3600.0,22.0
8,4055.767,-21.728,4051.13,-22.262,Series_RC,3600.0,22.0
9,3963.908,-20.165,3985.788,-20.872,Series_RC,3600.0,22.0
10,3951.69,-17.42,3944.885,-17.917,Series_RC,3600.0,22.0
11,3915.338,-15.866,3913.89,-16.898,Series_RC,3600.0,22.0
12,3873.499,-13.9,3868.901,-14.707,Series_RC,3600.0,22.0
13,3848.81,-11.811,3847.684,-12.906,Series_RC,3600.0,22.0
14,3795.877,-10.242,3816.25,-11.603,Series_RC,3600.0,22.0
0,8469.593,-66.721,8240.749,-66.965,Series_RC,3600.0,22.0
1,6500.206,-54.818,6048.112,-54.884,Series_RC,3600.0,22.0
2,5247.17,-45.207,5288.605,-45.701,Series_RC,3600.0,22.0
3,4844.739,-39.914,4894.199,-39.969,Series_RC,3600.0,22.0
4,4517.953,-34.847,4548.688,-34.645,Series_RC,3600.0,22.0
5,4334.334,-30.874,4351.899,-30.419,Series_RC,3600.0,22.0
6,4228.428,-27.669,4225.228,-27.613,Series_RC,3600.0,22.0
7,4149.854,-25.363,4135.676,-24.827,Series_RC,3600.0,22.0
8,4051.314,-22.846,4051.13,-22.263,Series_RC,3600.0,22.0
9,3984.48,-20.863,3985.787,-20.872,Series_RC,3600.0,22.0
10,3920.379,-18.607,3944.861,-17.918,Series_RC,3600.0,22.0
11,3903.9,-17.285,3913.8,-16.898,Series_RC,3600.0,22.0
12,3844.51,-15.332,3868.876,-14.708,Series_RC,3600.0,22.0
13,3833.905,-13.332,3847.67,-12.906,Series_RC,3600.0,22.0
14,3781.917,-12.384,3815.991,-11.603,Series_RC,3600.0,22.0
0,8255.998,-65.982,8240.764,-66.964,Series_RC,3600.0,22.0
1,6070.519,-53.312,6048.134,-54.882,Series_RC,3600.0,22.0
2,5364.906,-45.261,5288.682,-45.7,Series_RC,3600.0,22.0
3,4833.959,-40.498,4894.139,-39.97,Series_RC,3600.0,22.0
4,4501.115,-35.54,4548.64,-34.646,Series_RC,3600.0,22.0
5,4359.506,-30.998,4351.906,-30.42,Series_RC,3600.0,22.0
6,4229.807,-27.6,4225.232,-27.612,Series_RC,3600.0,22.0
7,4133.125,-24.932,4135.673,-24.827,Series_RC,3600.0,22.0
8,4058.753,-22.197,4051.137,-22.263,Series_RC,3600.0,22.0
9,3939.785,-20.693,3985.74,-20.872,Series_RC,3600.0,22.0
10,3907.699,-17.87,3944.823,-17.918,Series_RC,3600.0,22.0
11,3878.686,-16.477,3913.45,-16.898,Series_RC,3600.0,22.0
12,3824.89,-14.411,3868.832,-14.708,Series_RC,3600.0,22.0
13,3832.294,-12.539,3847.655,-12.906,Series_RC,3600.0,22.0
14,3768.509,-11.264,3815.944,-11.603,Series_RC,3600.0,22.0
0,8178.728,-66.124,8240.703,-66.963,Series_RC,3600.0,22.0
1,6304.683,-52.661,6048.391,-54.88,Series_RC,3600.0,22.0
2,5299.791,-45.21,5288.693,-45.7,Series_RC,3600.0,22.0
3,4746.817,-40.462,4893.992,-39.97,Series_RC,3600.0,22.0
4,4521.553,-35.329,4548.613,-34.646,Series_RC,3600.0,22.0
5,4354.641,-31.188,4351.909,-30.42,Series_RC,3600.0,22.0
6,4227.423,-27.827,4225.235,-27.612,Series_RC,3600.0,22.0
7,4119.428,-25.389,4135.657,-24.828,Series_RC,3600.0,22.0
8,4037.359,-22.501,4051.124,-22.263,Series_RC,3600.0,22.0
9,3984.859,-21.44,3985.74,-20.872,Series_RC,3600.0,22.0
10,3922.542,-18.492,3944.801,-17.918,Series_RC,3600.0,22.0
11,3894.85,-17.288,3913.27,-16.898,Series_RC,3600.0,22.0
12,3860.252,-15.313,3868.823,-14.708,Series_RC,3600.0,22.0
13,3841.231,-13.457,3847.648,-12.906,Series_RC,3600.0,22.0
14,3802.57,-12.451,3815.93,-11.604,Series_RC,3600.0,22.0
0,8520.997,-66.819,8240.983,-66.963,Series_RC,3600.0,22.0
1,6246.366,-56.724,6048.589,-54.882,Series_RC,3600.0,22.0
2,5381.195,-46.137,5288.786,-45.7,Series_RC,3600.0,22.0
3,4766.997,-39.523,4893.865,-39.97,Series_RC,3600.0,22.0
4,4528.582,-35.175,4548.593,-34.647,Series_RC,3600.0,22.0
5,4369.479,-30.997,4351.926,-30.421,Series_RC,3600.0,22.0
6,4230.162,-27.184,4225.24,-27.612,Series_RC,3600.0,22.0
7,4157.525,-25.103,4135.679,-24.828,Series_RC,3600.0,22.0
8,4065.988,-22.545,4051.139,-22.263,Series_RC,3600.0,22.0
9,3977.2,-21.359,3985.731,-20.873,Series_RC,3600.0,22.0
10,3924.67,-18.392,3944.781,-17.919,Series_RC,3600.0,22.0
11,3926.263,-17.314,3913.4,-16.899,Series_RC,3600.0,22.0
12,3861.156,-15.396,3868.816,-14.709,Series_RC,3600.0,22.0
13,3825.183,-13.331,3847.626,-12.907,Series_RC,3600.0,22.0
14,3800.218,-12.116,3815.914,-11.605,Series_RC,3600.0,22.0
0,8317.363,-64.64,8241.59,-66.961,Series_RC,3600.0,22.0
1,6178.101,-56.13,6048.719,-54.883,Series_RC,3600.0,22.0
2,5233.84,-47.24,5288.73,-45.702,Series_RC,3600.0,22.0
3,4696.723,-40.56,4893.667,-39.97,Series_RC,3600.0,22.0
4,4405.88,-35.471,4548.45,-34.648,Series_RC,3600.0,22.0
5,4239.243,-32.53,4351.813,-30.423,Series_RC,3600.0,22.0
6,4097.462,-28.516,4225.112,-27.613,Series_RC,3600.0,22.0
7,4022.814,-25.944,4135.566,-24.829,Series_RC,3600.0,22.0
8,3961.187,-23.952,4051.49,-22.265,Series_RC,3600.0,22.0
9,3921.426,-21.819,3985.667,-20.874,Series_RC,3600.0,22.0
10,3822.204,-19.286,3944.658,-17.92,Series_RC,3600.0,22.0
11,3750.198,-18.485,3912.877,-16.9,Series_RC,3600.0,22.0
12,3737.511,-16.661,3868.685,-14.711,Series_RC,3600.0,22.0
13,3688.807,-15.353,3847.467,-12.909,Series_RC,3600.0,22.0
14,3740.635,-14.784,3815.839,-11.608,Series_RC,3600.0,22.0
0,8323.181,-66.78,8241.141,-66.961,Series_RC,3600.0,22.0
1,6085.25,-55.1,6048.755,-54.883,Series_RC,3600.0,22.0
2,5295.699,-46.5,5288.737,-45.702,Series_RC,3600.0,22.0
3,4905.566,-39.745,4893.679,-39.97,Series_RC,3600.0,22.0
