Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,1475.7,-52.787,1475.7,-52.787,Parallel_RC,2400.0,100.0
1,1100.695,-61.223,1100.695,-61.223,Parallel_RC,2400.0,100.0
2,867.881,-66.632,867.881,-66.632,Parallel_RC,2400.0,100.0
3,718.869,-71.468,718.869,-71.468,Parallel_RC,2400.0,100.0
4,605.108,-74.288,605.108,-74.288,Parallel_RC,2400.0,100.0
5,521.343,-74.878,521.343,-74.878,Parallel_RC,2400.0,100.0
6,465.765,-76.509,465.765,-76.509,Parallel_RC,2400.0,100.0
7,413.411,-78.395,413.411,-78.395,Parallel_RC,2400.0,100.0
8,370.828,-78.416,370.828,-78.416,Parallel_RC,2400.0,100.0
9,331.678,-79.965,331.678,-79.965,Parallel_RC,2400.0,100.0
10,290.959,-81.184,290.959,-81.184,Parallel_RC,2400.0,100.0
11,270.418,-79.631,270.418,-79.631,Parallel_RC,2400.0,100.0
12,239.216,-80.336,239.216,-80.336,Parallel_RC,2400.0,100.0
13,208.788,-81.74,208.788,-81.74,Parallel_RC,2400.0,100.0
14,184.437,-80.154,184.437,-80.154,Parallel_RC,2400.0,100.0
0,1484.0,-52.512,1475.16,-52.787,Parallel_RC,2400.0,100.0
1,1101.975,-62.479,1100.696,-61.225,Parallel_RC,2400.0,100.0
2,873.762,-67.389,867.887,-66.633,Parallel_RC,2400.0,100.0
3,709.135,-71.179,718.859,-71.468,Parallel_RC,2400.0,100.0
4,599.589,-74.429,605.103,-74.288,Parallel_RC,2400.0,100.0
5,519.29,-75.401,521.341,-74.879,Parallel_RC,2400.0,100.0
6,465.182,-76.693,465.764,-76.51,Parallel_RC,2400.0,100.0
7,412.727,-78.587,413.41,-78.395,Parallel_RC,2400.0,100.0
8,376.161,-79.111,370.833,-78.417,Parallel_RC,2400.0,100.0
9,334.691,-80.382,331.681,-79.966,Parallel_RC,2400.0,100.0
10,290.755,-81.277,290.959,-81.185,Parallel_RC,2400.0,100.0
11,273.153,-80.409,270.421,-79.632,Parallel_RC,2400.0,100.0
12,240.922,-81.217,239.218,-80.337,Parallel_RC,2400.0,100.0
13,212.404,-81.845,208.792,-81.74,Parallel_RC,2400.0,100.0
14,187.327,-81.683,184.44,-80.155,Parallel_RC,2400.0,100.0
0,1479.124,-53.758,1475.2,-52.788,Parallel_RC,2400.0,100.0
1,1137.232,-63.77,1100.733,-61.226,Parallel_RC,2400.0,100.0
2,889.496,-69.304,867.909,-66.636,Parallel_RC,2400.0,100.0
3,714.915,-72.822,718.855,-71.469,Parallel_RC,2400.0,100.0
