Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,4370.872,-15.47,4370.872,-15.47,Parallel_RC,4300.0,10.0
1,4113.963,-21.84,4113.963,-21.84,Parallel_RC,4300.0,10.0
2,3987.528,-24.984,3987.528,-24.984,Parallel_RC,4300.0,10.0
3,3800.188,-31.327,3800.188,-31.327,Parallel_RC,4300.0,10.0
4,3536.706,-36.667,3536.706,-36.667,Parallel_RC,4300.0,10.0
5,3350.969,-39.938,3350.969,-39.938,Parallel_RC,4300.0,10.0
6,3192.938,-44.312,3192.938,-44.312,Parallel_RC,4300.0,10.0
7,2959.14,-48.317,2959.14,-48.317,Parallel_RC,4300.0,10.0
8,2766.673,-50.607,2766.673,-50.607,Parallel_RC,4300.0,10.0
9,2571.805,-53.185,2571.805,-53.185,Parallel_RC,4300.0,10.0
10,2319.584,-57.247,2319.584,-57.247,Parallel_RC,4300.0,10.0
11,2220.407,-59.321,2220.407,-59.321,Parallel_RC,4300.0,10.0
12,2006.617,-62.196,2006.617,-62.196,Parallel_RC,4300.0,10.0
13,1823.634,-64.508,1823.634,-64.508,Parallel_RC,4300.0,10.0
14,1636.662,-65.701,1636.662,-65.701,Parallel_RC,4300.0,10.0
0,4393.594,-14.49,4370.895,-15.47,Parallel_RC,4300.0,10.0
1,4069.889,-22.261,4113.919,-21.841,Parallel_RC,4300.0,10.0
2,3978.475,-25.756,3987.519,-24.984,Parallel_RC,4300.0,10.0
3,3687.486,-32.495,3800.75,-31.328,Parallel_RC,4300.0,10.0
4,3501.313,-37.456,3536.67,-36.668,Parallel_RC,4300.0,10.0
5,3328.6,-40.939,3350.947,-39.939,Parallel_RC,4300.0,10.0
6,3159.335,-44.36,3192.905,-44.312,Parallel_RC,4300.0,10.0
7,2936.625,-48.777,2958.992,-48.317,Parallel_RC,4300.0,10.0
8,2733.707,-51.793,2766.64,-50.608,Parallel_RC,4300.0,10.0
9,2525.172,-54.522,2571.758,-53.186,Parallel_RC,4300.0,10.0
10,2285.428,-58.348,2319.55,-57.248,Parallel_RC,4300.0,10.0
11,2181.83,-60.463,2220.368,-59.322,Parallel_RC,4300.0,10.0
12,1978.883,-63.434,2006.589,-62.197,Parallel_RC,4300.0,10.0
13,1786.484,-65.423,1823.597,-64.509,Parallel_RC,4300.0,10.0
14,1601.627,-67.749,1636.627,-65.703,Parallel_RC,4300.0,10.0
0,4351.521,-14.126,4370.875,-15.468,Parallel_RC,4300.0,10.0
1,4154.479,-20.79,4113.959,-21.839,Parallel_RC,4300.0,10.0
2,3986.696,-25.492,3987.518,-24.985,Parallel_RC,4300.0,10.0
3,3748.12,-30.923,3800.23,-31.328,Parallel_RC,4300.0,10.0
