Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,1181.306,-28.257,1181.306,-28.257,Parallel_RC,1300.0,68.0
1,1040.338,-37.481,1040.338,-37.481,Parallel_RC,1300.0,68.0
2,913.888,-45.473,913.888,-45.473,Parallel_RC,1300.0,68.0
3,803.551,-52.445,803.551,-52.445,Parallel_RC,1300.0,68.0
4,712.984,-57.13,712.984,-57.13,Parallel_RC,1300.0,68.0
5,634.809,-59.567,634.809,-59.567,Parallel_RC,1300.0,68.0
6,572.13,-63.173,572.13,-63.173,Parallel_RC,1300.0,68.0
7,519.344,-65.857,519.344,-65.857,Parallel_RC,1300.0,68.0
8,474.61,-67.483,474.61,-67.483,Parallel_RC,1300.0,68.0
9,427.833,-69.691,427.833,-69.691,Parallel_RC,1300.0,68.0
10,371.397,-71.991,371.397,-71.991,Parallel_RC,1300.0,68.0
11,347.295,-72.528,347.295,-72.528,Parallel_RC,1300.0,68.0
12,313.341,-73.822,313.341,-73.822,Parallel_RC,1300.0,68.0
13,272.75,-74.699,272.75,-74.699,Parallel_RC,1300.0,68.0
14,242.526,-75.967,242.526,-75.967,Parallel_RC,1300.0,68.0
0,1204.674,-28.964,1181.329,-28.257,Parallel_RC,1300.0,68.0
1,1064.314,-38.739,1040.362,-37.482,Parallel_RC,1300.0,68.0
2,932.707,-47.399,913.907,-45.475,Parallel_RC,1300.0,68.0
3,814.751,-53.852,803.563,-52.447,Parallel_RC,1300.0,68.0
4,711.342,-58.331,712.982,-57.14,Parallel_RC,1300.0,68.0
5,639.35,-62.144,634.814,-59.57,Parallel_RC,1300.0,68.0
6,583.91,-65.75,572.24,-63.175,Parallel_RC,1300.0,68.0
7,525.793,-67.883,519.351,-65.859,Parallel_RC,1300.0,68.0
8,479.312,-69.783,474.66,-67.485,Parallel_RC,1300.0,68.0
9,434.885,-71.585,427.84,-69.693,Parallel_RC,1300.0,68.0
10,378.429,-74.283,371.404,-71.993,Parallel_RC,1300.0,68.0
11,351.537,-75.696,347.299,-72.532,Parallel_RC,1300.0,68.0
12,310.0,-76.701,313.338,-73.825,Parallel_RC,1300.0,68.0
13,278.274,-79.97,272.82,-74.704,Parallel_RC,1300.0,68.0
14,249.603,-79.942,242.533,-75.971,Parallel_RC,1300.0,68.0
0,1181.837,-27.678,1181.33,-28.257,Parallel_RC,1300.0,68.0
1,1032.982,-36.873,1040.355,-37.482,Parallel_RC,1300.0,68.0
2,916.878,-45.496,913.91,-45.475,Parallel_RC,1300.0,68.0
3,791.784,-50.532,803.551,-52.445,Parallel_RC,1300.0,68.0
4,711.177,-55.619,712.98,-57.13,Parallel_RC,1300.0,68.0
5,626.975,-57.967,634.806,-59.568,Parallel_RC,1300.0,68.0
6,573.533,-62.407,572.25,-63.174,Parallel_RC,1300.0,68.0
7,516.392,-64.321,519.348,-65.858,Parallel_RC,1300.0,68.0
8,476.34,-66.345,474.68,-67.484,Parallel_RC,1300.0,68.0
9,424.54,-67.574,427.837,-69.691,Parallel_RC,1300.0,68.0
10,369.78,-70.204,371.402,-71.992,Parallel_RC,1300.0,68.0
11,346.343,-70.43,347.298,-72.529,Parallel_RC,1300.0,68.0
12,315.864,-71.848,313.34,-73.823,Parallel_RC,1300.0,68.0
13,270.655,-72.43,272.8,-74.701,Parallel_RC,1300.0,68.0
14,252.617,-72.453,242.543,-75.968,Parallel_RC,1300.0,68.0
0,1194.349,-28.455,1181.343,-28.257,Parallel_RC,1300.0,68.0
1,1041.997,-37.418,1040.356,-37.481,Parallel_RC,1300.0,68.0
2,921.504,-45.182,913.917,-45.474,Parallel_RC,1300.0,68.0
3,804.65,-51.354,803.551,-52.444,Parallel_RC,1300.0,68.0
4,714.722,-57.156,712.982,-57.13,Parallel_RC,1300.0,68.0
5,634.262,-60.41,634.805,-59.569,Parallel_RC,1300.0,68.0
6,572.302,-63.572,572.26,-63.175,Parallel_RC,1300.0,68.0
7,518.144,-65.908,519.346,-65.858,Parallel_RC,1300.0,68.0
8,471.342,-67.627,474.65,-67.484,Parallel_RC,1300.0,68.0
9,428.244,-69.23,427.837,-69.69,Parallel_RC,1300.0,68.0
10,370.795,-71.689,371.401,-71.991,Parallel_RC,1300.0,68.0
11,347.413,-72.578,347.298,-72.53,Parallel_RC,1300.0,68.0
12,314.943,-73.602,313.342,-73.823,Parallel_RC,1300.0,68.0
13,275.503,-74.918,272.84,-74.702,Parallel_RC,1300.0,68.0
14,245.883,-76.293,242.547,-75.968,Parallel_RC,1300.0,68.0
0,1182.169,-28.38,1181.344,-28.257,Parallel_RC,1300.0,68.0
1,1058.296,-38.584,1040.374,-37.483,Parallel_RC,1300.0,68.0
2,919.99,-46.1,913.923,-45.475,Parallel_RC,1300.0,68.0
3,800.795,-51.812,803.549,-52.443,Parallel_RC,1300.0,68.0
4,711.73,-57.32,712.981,-57.13,Parallel_RC,1300.0,68.0
5,636.121,-60.144,634.807,-59.569,Parallel_RC,1300.0,68.0
6,575.644,-63.782,572.29,-63.175,Parallel_RC,1300.0,68.0
7,515.203,-66.688,519.342,-65.859,Parallel_RC,1300.0,68.0
8,472.475,-68.513,474.63,-67.485,Parallel_RC,1300.0,68.0
9,433.0,-69.72,427.842,-69.69,Parallel_RC,1300.0,68.0
10,375.1,-72.129,371.405,-71.991,Parallel_RC,1300.0,68.0
11,352.728,-73.145,347.304,-72.53,Parallel_RC,1300.0,68.0
12,314.637,-74.394,313.343,-73.823,Parallel_RC,1300.0,68.0
13,277.763,-77.16,272.89,-74.704,Parallel_RC,1300.0,68.0
14,252.334,-77.623,242.557,-75.97,Parallel_RC,1300.0,68.0
0,1184.769,-27.541,1181.347,-28.256,Parallel_RC,1300.0,68.0
1,1031.35,-37.699,1040.365,-37.483,Parallel_RC,1300.0,68.0
2,917.79,-45.72,913.926,-45.475,Parallel_RC,1300.0,68.0
3,796.42,-52.485,803.541,-52.443,Parallel_RC,1300.0,68.0
4,715.921,-56.744,712.984,-57.13,Parallel_RC,1300.0,68.0
5,637.393,-60.13,634.809,-59.57,Parallel_RC,1300.0,68.0
6,571.938,-62.881,572.29,-63.175,Parallel_RC,1300.0,68.0
7,520.926,-65.707,519.344,-65.858,Parallel_RC,1300.0,68.0
8,474.836,-67.548,474.64,-67.485,Parallel_RC,1300.0,68.0
9,429.607,-69.366,427.844,-69.69,Parallel_RC,1300.0,68.0
10,373.602,-71.919,371.407,-71.991,Parallel_RC,1300.0,68.0
11,351.513,-72.773,347.308,-72.53,Parallel_RC,1300.0,68.0
12,312.761,-73.796,313.342,-73.823,Parallel_RC,1300.0,68.0
13,280.542,-75.349,272.98,-74.705,Parallel_RC,1300.0,68.0
14,247.542,-76.564,242.562,-75.97,Parallel_RC,1300.0,68.0
0,1193.54,-29.437,1181.359,-28.258,Parallel_RC,1300.0,68.0
1,1062.437,-40.405,1040.387,-37.486,Parallel_RC,1300.0,68.0
2,932.796,-47.804,913.945,-45.478,Parallel_RC,1300.0,68.0
3,812.502,-53.977,803.55,-52.445,Parallel_RC,1300.0,68.0
4,717.2,-59.381,712.988,-57.15,Parallel_RC,1300.0,68.0
5,637.147,-63.23,634.812,-59.573,Parallel_RC,1300.0,68.0
6,583.315,-66.335,572.4,-63.178,Parallel_RC,1300.0,68.0
7,525.919,-68.689,519.35,-65.861,Parallel_RC,1300.0,68.0
8,477.791,-70.682,474.68,-67.488,Parallel_RC,1300.0,68.0
9,435.845,-72.833,427.852,-69.693,Parallel_RC,1300.0,68.0
10,381.617,-75.783,371.417,-71.995,Parallel_RC,1300.0,68.0
11,351.268,-77.129,347.312,-72.535,Parallel_RC,1300.0,68.0
12,310.999,-78.613,313.34,-73.828,Parallel_RC,1300.0,68.0
13,276.978,-80.67,272.103,-74.711,Parallel_RC,1300.0,68.0
14,252.772,-81.557,242.572,-75.976,Parallel_RC,1300.0,68.0
0,1190.396,-29.24,1181.368,-28.258,Parallel_RC,1300.0,68.0
1,1065.479,-39.424,1040.412,-37.488,Parallel_RC,1300.0,68.0
2,925.219,-47.351,913.956,-45.479,Parallel_RC,1300.0,68.0
3,813.461,-54.566,803.56,-52.447,Parallel_RC,1300.0,68.0
4,712.92,-58.599,712.988,-57.17,Parallel_RC,1300.0,68.0
5,633.797,-62.919,634.811,-59.577,Parallel_RC,1300.0,68.0
6,579.705,-66.58,572.48,-63.181,Parallel_RC,1300.0,68.0
7,525.211,-68.879,519.356,-65.864,Parallel_RC,1300.0,68.0
8,474.142,-70.849,474.68,-67.492,Parallel_RC,1300.0,68.0
9,435.733,-73.104,427.86,-69.697,Parallel_RC,1300.0,68.0
10,374.944,-75.618,371.421,-71.999,Parallel_RC,1300.0,68.0
11,350.905,-76.844,347.315,-72.539,Parallel_RC,1300.0,68.0
12,308.956,-78.373,313.336,-73.833,Parallel_RC,1300.0,68.0
13,274.88,-80.675,272.105,-74.717,Parallel_RC,1300.0,68.0
14,247.284,-81.551,242.576,-75.981,Parallel_RC,1300.0,68.0
0,1180.71,-27.749,1181.367,-28.258,Parallel_RC,1300.0,68.0
1,1032.37,-37.701,1040.404,-37.488,Parallel_RC,1300.0,68.0
2,916.958,-45.465,913.959,-45.479,Parallel_RC,1300.0,68.0
3,798.194,-52.372,803.555,-52.447,Parallel_RC,1300.0,68.0
4,709.289,-56.861,712.984,-57.17,Parallel_RC,1300.0,68.0
5,632.8,-59.933,634.808,-59.577,Parallel_RC,1300.0,68.0
6,568.438,-63.417,572.44,-63.181,Parallel_RC,1300.0,68.0
7,519.336,-66.74,519.356,-65.864,Parallel_RC,1300.0,68.0
8,472.672,-67.74,474.67,-67.492,Parallel_RC,1300.0,68.0
9,428.224,-69.83,427.86,-69.697,Parallel_RC,1300.0,68.0
10,371.128,-72.94,371.421,-71.999,Parallel_RC,1300.0,68.0
11,344.143,-73.5,347.312,-72.54,Parallel_RC,1300.0,68.0
12,312.104,-74.21,313.335,-73.833,Parallel_RC,1300.0,68.0
13,275.43,-75.301,272.108,-74.717,Parallel_RC,1300.0,68.0
14,243.334,-76.147,242.577,-75.982,Parallel_RC,1300.0,68.0
0,1180.155,-27.52,1181.366,-28.257,Parallel_RC,1300.0,68.0
1,1049.592,-38.171,1040.413,-37.489,Parallel_RC,1300.0,68.0
2,915.22,-45.7,913.96,-45.479,Parallel_RC,1300.0,68.0
3,799.59,-51.724,803.551,-52.446,Parallel_RC,1300.0,68.0
4,714.863,-57.32,712.986,-57.17,Parallel_RC,1300.0,68.0
5,633.279,-59.585,634.806,-59.577,Parallel_RC,1300.0,68.0
6,572.482,-63.135,572.45,-63.181,Parallel_RC,1300.0,68.0
7,522.78,-65.648,519.36,-65.864,Parallel_RC,1300.0,68.0
8,474.907,-67.725,474.67,-67.492,Parallel_RC,1300.0,68.0
9,431.447,-69.177,427.864,-69.696,Parallel_RC,1300.0,68.0
10,371.664,-71.992,371.421,-71.999,Parallel_RC,1300.0,68.0
11,349.622,-72.803,347.315,-72.54,Parallel_RC,1300.0,68.0
12,312.671,-73.708,313.334,-73.833,Parallel_RC,1300.0,68.0
13,277.537,-75.44,272.113,-74.718,Parallel_RC,1300.0,68.0
14,248.722,-75.857,242.583,-75.981,Parallel_RC,1300.0,68.0
0,1171.165,-28.54,1181.355,-28.257,Parallel_RC,1300.0,68.0
1,1060.373,-37.494,1040.433,-37.489,Parallel_RC,1300.0,68.0
2,921.244,-45.318,913.967,-45.479,Parallel_RC,1300.0,68.0
3,790.976,-51.553,803.538,-52.445,Parallel_RC,1300.0,68.0
4,706.463,-56.999,712.98,-57.17,Parallel_RC,1300.0,68.0
5,626.38,-59.674,634.797,-59.577,Parallel_RC,1300.0,68.0
6,568.306,-63.521,572.41,-63.182,Parallel_RC,1300.0,68.0
7,519.267,-66.222,519.36,-65.865,Parallel_RC,1300.0,68.0
8,470.106,-68.2,474.63,-67.493,Parallel_RC,1300.0,68.0
9,424.862,-69.402,427.861,-69.696,Parallel_RC,1300.0,68.0
10,368.693,-72.15,371.418,-71.999,Parallel_RC,1300.0,68.0
11,347.144,-73.18,347.314,-72.541,Parallel_RC,1300.0,68.0
12,313.48,-73.959,313.334,-73.833,Parallel_RC,1300.0,68.0
13,274.28,-74.867,272.115,-74.718,Parallel_RC,1300.0,68.0
14,245.862,-77.333,242.587,-75.983,Parallel_RC,1300.0,68.0
0,1202.794,-29.36,1181.377,-28.258,Parallel_RC,1300.0,68.0
1,1064.791,-38.846,1040.457,-37.49,Parallel_RC,1300.0,68.0
2,930.76,-47.391,913.984,-45.481,Parallel_RC,1300.0,68.0
3,806.953,-54.14,803.541,-52.447,Parallel_RC,1300.0,68.0
4,712.776,-58.187,712.979,-57.18,Parallel_RC,1300.0,68.0
5,643.3,-62.263,634.806,-59.58,Parallel_RC,1300.0,68.0
6,582.735,-65.237,572.52,-63.184,Parallel_RC,1300.0,68.0
7,525.331,-67.829,519.366,-65.867,Parallel_RC,1300.0,68.0
8,477.938,-69.918,474.67,-67.495,Parallel_RC,1300.0,68.0
9,435.645,-71.88,427.869,-69.698,Parallel_RC,1300.0,68.0
10,378.282,-74.311,371.425,-72.1,Parallel_RC,1300.0,68.0
11,351.122,-75.287,347.318,-72.543,Parallel_RC,1300.0,68.0
12,311.991,-76.783,313.332,-73.836,Parallel_RC,1300.0,68.0
13,275.956,-79.119,272.119,-74.722,Parallel_RC,1300.0,68.0
14,250.14,-79.867,242.594,-75.987,Parallel_RC,1300.0,68.0
0,1178.636,-28.11,1181.374,-28.257,Parallel_RC,1300.0,68.0
1,1059.84,-38.466,1040.476,-37.491,Parallel_RC,1300.0,68.0
2,915.892,-45.356,913.986,-45.481,Parallel_RC,1300.0,68.0
3,800.906,-51.691,803.539,-52.446,Parallel_RC,1300.0,68.0
4,716.22,-56.703,712.983,-57.18,Parallel_RC,1300.0,68.0
5,633.359,-60.19,634.804,-59.58,Parallel_RC,1300.0,68.0
6,571.121,-63.388,572.51,-63.184,Parallel_RC,1300.0,68.0
7,521.15,-65.749,519.367,-65.866,Parallel_RC,1300.0,68.0
8,475.159,-67.783,474.68,-67.495,Parallel_RC,1300.0,68.0
9,431.911,-69.29,427.873,-69.698,Parallel_RC,1300.0,68.0
10,371.868,-71.909,371.425,-72.1,Parallel_RC,1300.0,68.0
11,350.255,-72.582,347.321,-72.543,Parallel_RC,1300.0,68.0
12,314.432,-73.758,313.333,-73.836,Parallel_RC,1300.0,68.0
13,278.162,-75.427,272.125,-74.723,Parallel_RC,1300.0,68.0
14,245.308,-76.479,242.597,-75.987,Parallel_RC,1300.0,68.0
0,1140.567,-32.246,1181.333,-28.261,Parallel_RC,1300.0,68.0
1,1076.905,-46.609,1040.513,-37.5,Parallel_RC,1300.0,68.0
2,972.575,-49.159,914.44,-45.484,Parallel_RC,1300.0,68.0
3,735.323,-59.574,803.471,-52.453,Parallel_RC,1300.0,68.0
4,691.901,-67.682,712.961,-57.28,Parallel_RC,1300.0,68.0
5,683.461,-74.7,634.853,-59.595,Parallel_RC,1300.0,68.0
6,662.339,-82.964,572.141,-63.204,Parallel_RC,1300.0,68.0
7,471.642,-82.11,519.32,-65.883,Parallel_RC,1300.0,68.0
8,520.636,-84.921,474.115,-67.513,Parallel_RC,1300.0,68.0
9,489.322,-80.11,427.934,-69.708,Parallel_RC,1300.0,68.0
10,375.774,-103.747,371.43,-72.33,Parallel_RC,1300.0,68.0
11,390.56,-108.205,347.364,-72.579,Parallel_RC,1300.0,68.0
12,300.685,-106.62,313.321,-73.868,Parallel_RC,1300.0,68.0
13,323.87,-112.738,272.176,-74.761,Parallel_RC,1300.0,68.0
14,276.678,-121.461,242.631,-76.33,Parallel_RC,1300.0,68.0
0,1134.11,-31.806,1181.286,-28.265,Parallel_RC,1300.0,68.0
1,1061.104,-46.808,1040.533,-37.509,Parallel_RC,1300.0,68.0
2,985.792,-48.828,914.116,-45.488,Parallel_RC,1300.0,68.0
3,726.864,-58.941,803.394,-52.46,Parallel_RC,1300.0,68.0
4,678.598,-67.44,712.927,-57.39,Parallel_RC,1300.0,68.0
5,669.557,-74.389,634.888,-59.61,Parallel_RC,1300.0,68.0
6,666.928,-81.634,572.236,-63.222,Parallel_RC,1300.0,68.0
7,464.76,-83.243,519.265,-65.9,Parallel_RC,1300.0,68.0
8,506.485,-84.921,474.147,-67.53,Parallel_RC,1300.0,68.0
9,487.183,-81.744,427.994,-69.72,Parallel_RC,1300.0,68.0
10,379.462,-101.886,371.438,-72.63,Parallel_RC,1300.0,68.0
11,405.34,-108.229,347.422,-72.615,Parallel_RC,1300.0,68.0
12,290.842,-107.414,313.298,-73.902,Parallel_RC,1300.0,68.0
13,314.503,-114.854,272.219,-74.801,Parallel_RC,1300.0,68.0
14,266.273,-119.651,242.654,-76.76,Parallel_RC,1300.0,68.0
0,1176.81,-29.156,1181.281,-28.266,Parallel_RC,1300.0,68.0
1,1079.21,-38.902,1040.572,-37.511,Parallel_RC,1300.0,68.0
2,943.856,-46.891,914.146,-45.489,Parallel_RC,1300.0,68.0
3,828.986,-54.38,803.42,-52.461,Parallel_RC,1300.0,68.0
4,711.208,-57.8,712.925,-57.39,Parallel_RC,1300.0,68.0
5,642.247,-63.0,634.895,-59.613,Parallel_RC,1300.0,68.0
6,591.101,-65.749,572.255,-63.225,Parallel_RC,1300.0,68.0
7,532.71,-68.492,519.278,-65.903,Parallel_RC,1300.0,68.0
8,489.608,-68.655,474.163,-67.531,Parallel_RC,1300.0,68.0
9,439.205,-72.375,428.5,-69.723,Parallel_RC,1300.0,68.0
10,383.355,-74.49,371.45,-72.65,Parallel_RC,1300.0,68.0
11,349.635,-75.278,347.424,-72.617,Parallel_RC,1300.0,68.0
12,317.604,-78.65,313.303,-73.906,Parallel_RC,1300.0,68.0
13,281.69,-79.428,272.228,-74.806,Parallel_RC,1300.0,68.0
14,248.259,-79.32,242.66,-76.79,Parallel_RC,1300.0,68.0
0,1191.602,-29.237,1181.291,-28.267,Parallel_RC,1300.0,68.0
1,1060.838,-39.826,1040.592,-37.513,Parallel_RC,1300.0,68.0
2,927.275,-47.412,914.159,-45.491,Parallel_RC,1300.0,68.0
3,807.556,-53.686,803.424,-52.462,Parallel_RC,1300.0,68.0
4,716.894,-58.521,712.929,-57.4,Parallel_RC,1300.0,68.0
