Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,733.68,-17.366,733.68,-17.366,Parallel_RC,750.0,68.0
1,708.453,-23.599,708.453,-23.599,Parallel_RC,750.0,68.0
2,657.433,-30.72,657.433,-30.72,Parallel_RC,750.0,68.0
3,613.781,-37.442,613.781,-37.442,Parallel_RC,750.0,68.0
4,575.222,-42.223,575.222,-42.223,Parallel_RC,750.0,68.0
5,525.702,-45.28,525.702,-45.28,Parallel_RC,750.0,68.0
6,487.185,-49.642,487.185,-49.642,Parallel_RC,750.0,68.0
7,452.701,-53.96,452.701,-53.96,Parallel_RC,750.0,68.0
8,419.988,-55.345,419.988,-55.345,Parallel_RC,750.0,68.0
9,389.848,-57.879,389.848,-57.879,Parallel_RC,750.0,68.0
10,344.403,-61.731,344.403,-61.731,Parallel_RC,750.0,68.0
11,327.423,-62.318,327.423,-62.318,Parallel_RC,750.0,68.0
12,294.867,-65.87,294.867,-65.87,Parallel_RC,750.0,68.0
13,265.37,-67.41,265.37,-67.41,Parallel_RC,750.0,68.0
14,236.387,-68.677,236.387,-68.677,Parallel_RC,750.0,68.0
0,746.966,-17.244,733.82,-17.366,Parallel_RC,750.0,68.0
1,713.227,-23.992,708.458,-23.599,Parallel_RC,750.0,68.0
2,656.301,-30.859,657.432,-30.73,Parallel_RC,750.0,68.0
3,609.775,-36.625,613.777,-37.441,Parallel_RC,750.0,68.0
4,566.36,-42.345,575.213,-42.223,Parallel_RC,750.0,68.0
5,526.249,-45.991,525.702,-45.281,Parallel_RC,750.0,68.0
6,488.529,-50.237,487.187,-49.643,Parallel_RC,750.0,68.0
7,451.822,-53.539,452.701,-53.96,Parallel_RC,750.0,68.0
8,425.443,-55.848,419.993,-55.345,Parallel_RC,750.0,68.0
9,390.14,-58.681,389.848,-57.88,Parallel_RC,750.0,68.0
10,348.32,-61.901,344.407,-61.731,Parallel_RC,750.0,68.0
11,327.663,-63.846,327.423,-62.32,Parallel_RC,750.0,68.0
12,293.838,-65.924,294.866,-65.88,Parallel_RC,750.0,68.0
13,267.662,-68.71,265.372,-67.42,Parallel_RC,750.0,68.0
14,241.742,-70.404,236.393,-68.679,Parallel_RC,750.0,68.0
0,740.474,-17.464,733.89,-17.366,Parallel_RC,750.0,68.0
1,713.942,-24.15,708.463,-23.6,Parallel_RC,750.0,68.0
2,659.599,-30.898,657.435,-30.74,Parallel_RC,750.0,68.0
3,612.136,-37.79,613.775,-37.441,Parallel_RC,750.0,68.0
4,566.634,-42.51,575.205,-42.223,Parallel_RC,750.0,68.0
5,524.745,-45.303,525.701,-45.281,Parallel_RC,750.0,68.0
6,488.904,-49.179,487.188,-49.643,Parallel_RC,750.0,68.0
7,454.666,-52.821,452.703,-53.96,Parallel_RC,750.0,68.0
8,422.48,-55.267,419.995,-55.345,Parallel_RC,750.0,68.0
9,392.705,-57.73,389.851,-57.88,Parallel_RC,750.0,68.0
10,347.904,-61.767,344.411,-61.731,Parallel_RC,750.0,68.0
11,326.497,-63.264,327.422,-62.321,Parallel_RC,750.0,68.0
12,296.52,-65.561,294.867,-65.89,Parallel_RC,750.0,68.0
13,266.522,-67.669,265.373,-67.42,Parallel_RC,750.0,68.0
14,239.798,-69.21,236.396,-68.68,Parallel_RC,750.0,68.0
0,763.448,-23.198,733.12,-17.372,Parallel_RC,750.0,68.0
1,795.574,-31.911,708.55,-23.608,Parallel_RC,750.0,68.0
2,645.584,-31.986,657.423,-30.76,Parallel_RC,750.0,68.0
3,592.125,-42.407,613.754,-37.446,Parallel_RC,750.0,68.0
4,614.191,-52.235,575.244,-42.233,Parallel_RC,750.0,68.0
5,641.379,-69.987,525.817,-45.306,Parallel_RC,750.0,68.0
6,411.122,-64.175,487.112,-49.657,Parallel_RC,750.0,68.0
7,498.12,-80.142,452.748,-53.123,Parallel_RC,750.0,68.0
8,365.884,-77.898,419.941,-55.368,Parallel_RC,750.0,68.0
9,388.425,-80.754,389.85,-57.903,Parallel_RC,750.0,68.0
10,394.926,-93.49,344.461,-61.763,Parallel_RC,750.0,68.0
11,299.296,-94.389,327.394,-62.353,Parallel_RC,750.0,68.0
12,316.707,-99.0,294.889,-65.122,Parallel_RC,750.0,68.0
13,281.789,-107.699,265.389,-67.83,Parallel_RC,750.0,68.0
14,251.278,-105.398,236.411,-68.716,Parallel_RC,750.0,68.0
0,753.134,-22.63,733.14,-17.376,Parallel_RC,750.0,68.0
