Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,5004.884,-23.598,5004.884,-23.598,Series_RC,4300.0,100.0
1,4684.181,-17.265,4684.181,-17.265,Series_RC,4300.0,100.0
2,4640.591,-12.204,4640.591,-12.204,Series_RC,4300.0,100.0
3,4628.83,-9.86,4628.83,-9.86,Series_RC,4300.0,100.0
4,4550.718,-8.464,4550.718,-8.464,Series_RC,4300.0,100.0
5,4579.998,-7.516,4579.998,-7.516,Series_RC,4300.0,100.0
6,4549.695,-6.824,4549.695,-6.824,Series_RC,4300.0,100.0
7,4521.66,-6.399,4521.66,-6.399,Series_RC,4300.0,100.0
8,4509.17,-5.305,4509.17,-5.305,Series_RC,4300.0,100.0
9,4472.927,-5.148,4472.927,-5.148,Series_RC,4300.0,100.0
10,4505.16,-4.537,4505.16,-4.537,Series_RC,4300.0,100.0
11,4491.537,-4.457,4491.537,-4.457,Series_RC,4300.0,100.0
12,4470.956,-3.618,4470.956,-3.618,Series_RC,4300.0,100.0
13,4515.646,-3.322,4515.646,-3.322,Series_RC,4300.0,100.0
14,4460.816,-2.937,4460.816,-2.937,Series_RC,4300.0,100.0
0,4861.52,-22.839,5004.74,-23.597,Series_RC,4300.0,100.0
1,4545.635,-15.935,4684.42,-17.264,Series_RC,4300.0,100.0
2,4512.576,-12.451,4640.463,-12.204,Series_RC,4300.0,100.0
3,4482.59,-9.439,4628.683,-9.86,Series_RC,4300.0,100.0
4,4491.902,-7.3,4550.659,-8.463,Series_RC,4300.0,100.0
5,4467.501,-7.473,4579.885,-7.516,Series_RC,4300.0,100.0
6,4436.272,-6.528,4549.581,-6.823,Series_RC,4300.0,100.0
7,4418.378,-5.614,4520.963,-6.399,Series_RC,4300.0,100.0
8,4424.79,-4.657,4509.84,-5.305,Series_RC,4300.0,100.0
9,4435.144,-3.936,4472.889,-5.146,Series_RC,4300.0,100.0
10,4418.362,-3.595,4504.93,-4.536,Series_RC,4300.0,100.0
11,4374.368,-3.488,4491.42,-4.456,Series_RC,4300.0,100.0
12,4378.814,-2.529,4470.864,-3.617,Series_RC,4300.0,100.0
13,4333.83,-2.585,4515.464,-3.321,Series_RC,4300.0,100.0
14,4420.284,-1.809,4460.776,-2.936,Series_RC,4300.0,100.0
0,4876.922,-22.574,5004.612,-23.596,Series_RC,4300.0,100.0
