Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,5752.632,-83.654,5752.632,-83.654,Series_RC,750.0,33.0
1,3831.461,-78.21,3831.461,-78.21,Series_RC,750.0,33.0
2,3013.278,-74.227,3013.278,-74.227,Series_RC,750.0,33.0
3,2473.557,-71.132,2473.557,-71.132,Series_RC,750.0,33.0
4,2104.811,-67.426,2104.811,-67.426,Series_RC,750.0,33.0
5,1857.334,-64.125,1857.334,-64.125,Series_RC,750.0,33.0
6,1687.47,-60.709,1687.47,-60.709,Series_RC,750.0,33.0
7,1533.879,-58.173,1533.879,-58.173,Series_RC,750.0,33.0
8,1424.249,-55.484,1424.249,-55.484,Series_RC,750.0,33.0
9,1317.93,-53.207,1317.93,-53.207,Series_RC,750.0,33.0
10,1208.516,-48.773,1208.516,-48.773,Series_RC,750.0,33.0
11,1169.217,-46.112,1169.217,-46.112,Series_RC,750.0,33.0
12,1092.317,-42.462,1092.317,-42.462,Series_RC,750.0,33.0
13,1036.785,-38.889,1036.785,-38.889,Series_RC,750.0,33.0
14,980.902,-35.477,980.902,-35.477,Series_RC,750.0,33.0
0,5865.883,-83.18,5752.746,-83.653,Series_RC,750.0,33.0
1,3891.522,-79.953,3831.521,-78.23,Series_RC,750.0,33.0
2,3052.306,-75.713,3013.317,-74.229,Series_RC,750.0,33.0
3,2488.66,-72.494,2473.571,-71.133,Series_RC,750.0,33.0
4,2097.894,-68.304,2104.804,-67.427,Series_RC,750.0,33.0
5,1860.26,-66.213,1857.337,-64.127,Series_RC,750.0,33.0
6,1681.733,-62.731,1687.465,-60.711,Series_RC,750.0,33.0
7,1529.921,-59.885,1533.875,-58.175,Series_RC,750.0,33.0
8,1412.949,-57.376,1424.237,-55.486,Series_RC,750.0,33.0
9,1309.604,-54.786,1317.85,-53.208,Series_RC,750.0,33.0
10,1197.893,-50.5,1208.505,-48.774,Series_RC,750.0,33.0
11,1141.358,-48.267,1169.189,-46.114,Series_RC,750.0,33.0
12,1058.51,-44.327,1092.283,-42.464,Series_RC,750.0,33.0
13,999.37,-41.611,1036.747,-38.892,Series_RC,750.0,33.0
14,964.974,-38.112,980.886,-35.479,Series_RC,750.0,33.0
0,5806.77,-82.28,5752.8,-83.652,Series_RC,750.0,33.0
1,3789.1,-77.899,3831.478,-78.23,Series_RC,750.0,33.0
2,3071.427,-75.18,3013.375,-74.229,Series_RC,750.0,33.0
3,2484.264,-70.318,2473.582,-71.132,Series_RC,750.0,33.0
4,2114.506,-64.747,2104.814,-67.424,Series_RC,750.0,33.0
5,1824.28,-61.927,1857.304,-64.125,Series_RC,750.0,33.0
6,1702.108,-59.443,1687.479,-60.71,Series_RC,750.0,33.0
7,1522.496,-56.57,1533.864,-58.173,Series_RC,750.0,33.0
