Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,4671.958,-49.122,4671.958,-49.122,Series_RC,3000.0,47.0
1,3805.843,-37.502,3805.843,-37.502,Series_RC,3000.0,47.0
2,3562.449,-29.497,3562.449,-29.497,Series_RC,3000.0,47.0
3,3442.566,-24.344,3442.566,-24.344,Series_RC,3000.0,47.0
4,3322.854,-20.84,3322.854,-20.84,Series_RC,3000.0,47.0
5,3268.91,-17.995,3268.91,-17.995,Series_RC,3000.0,47.0
6,3243.192,-16.52,3243.192,-16.52,Series_RC,3000.0,47.0
7,3215.518,-14.44,3215.518,-14.44,Series_RC,3000.0,47.0
8,3167.304,-12.632,3167.304,-12.632,Series_RC,3000.0,47.0
9,3143.145,-11.831,3143.145,-11.831,Series_RC,3000.0,47.0
10,3160.52,-10.22,3160.52,-10.22,Series_RC,3000.0,47.0
11,3148.302,-9.514,3148.302,-9.514,Series_RC,3000.0,47.0
12,3131.628,-8.271,3131.628,-8.271,Series_RC,3000.0,47.0
13,3140.157,-6.992,3140.157,-6.992,Series_RC,3000.0,47.0
14,3102.963,-6.179,3102.963,-6.179,Series_RC,3000.0,47.0
0,4715.534,-49.576,4672.2,-49.122,Series_RC,3000.0,47.0
1,3837.374,-38.658,3805.875,-37.503,Series_RC,3000.0,47.0
2,3585.738,-29.866,3562.472,-29.497,Series_RC,3000.0,47.0
3,3384.118,-24.25,3442.508,-24.344,Series_RC,3000.0,47.0
4,3301.121,-21.437,3322.833,-20.84,Series_RC,3000.0,47.0
5,3247.567,-18.553,3268.889,-17.995,Series_RC,3000.0,47.0
6,3254.799,-16.312,3243.203,-16.52,Series_RC,3000.0,47.0
7,3197.718,-14.831,3215.5,-14.44,Series_RC,3000.0,47.0
8,3172.808,-13.307,3167.31,-12.633,Series_RC,3000.0,47.0
9,3141.772,-12.552,3143.144,-11.832,Series_RC,3000.0,47.0
10,3141.703,-10.66,3160.502,-10.22,Series_RC,3000.0,47.0
11,3133.759,-9.982,3148.287,-9.514,Series_RC,3000.0,47.0
12,3119.391,-8.801,3131.616,-8.271,Series_RC,3000.0,47.0
13,3116.451,-7.72,3140.133,-6.992,Series_RC,3000.0,47.0
