Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
0,3526.551,-38.482,3526.551,-38.482,Parallel_RC,4300.0,33.0
1,2839.223,-49.233,2839.223,-49.233,Parallel_RC,4300.0,33.0
2,2414.413,-55.924,2414.413,-55.924,Parallel_RC,4300.0,33.0
3,2051.867,-62.137,2051.867,-62.137,Parallel_RC,4300.0,33.0
4,1757.2,-66.381,1757.2,-66.381,Parallel_RC,4300.0,33.0
5,1541.466,-68.659,1541.466,-68.659,Parallel_RC,4300.0,33.0
6,1383.407,-70.803,1383.407,-70.803,Parallel_RC,4300.0,33.0
7,1238.329,-73.337,1238.329,-73.337,Parallel_RC,4300.0,33.0
8,1109.87,-74.421,1109.87,-74.421,Parallel_RC,4300.0,33.0
9,1010.738,-76.167,1010.738,-76.167,Parallel_RC,4300.0,33.0
10,877.387,-77.614,877.387,-77.614,Parallel_RC,4300.0,33.0
11,819.199,-78.76,819.199,-78.76,Parallel_RC,4300.0,33.0
12,720.927,-79.828,720.927,-79.828,Parallel_RC,4300.0,33.0
13,645.437,-80.438,645.437,-80.438,Parallel_RC,4300.0,33.0
14,572.337,-81.218,572.337,-81.218,Parallel_RC,4300.0,33.0
0,3581.929,-38.149,3526.606,-38.482,Parallel_RC,4300.0,33.0
1,2851.55,-50.204,2839.235,-49.234,Parallel_RC,4300.0,33.0
2,2445.974,-58.67,2414.445,-55.926,Parallel_RC,4300.0,33.0
3,2054.284,-63.87,2051.869,-62.138,Parallel_RC,4300.0,33.0
4,1765.397,-66.759,1757.28,-66.381,Parallel_RC,4300.0,33.0
5,1548.987,-70.65,1541.473,-68.661,Parallel_RC,4300.0,33.0
6,1420.273,-72.154,1383.444,-70.804,Parallel_RC,4300.0,33.0
7,1262.625,-74.396,1238.353,-73.338,Parallel_RC,4300.0,33.0
8,1129.434,-75.982,1109.89,-74.422,Parallel_RC,4300.0,33.0
9,1037.172,-78.16,1010.765,-76.168,Parallel_RC,4300.0,33.0
10,887.154,-78.832,877.396,-77.615,Parallel_RC,4300.0,33.0
11,827.203,-79.812,819.207,-78.761,Parallel_RC,4300.0,33.0
12,717.174,-81.97,720.923,-79.829,Parallel_RC,4300.0,33.0
13,651.3,-82.709,645.442,-80.44,Parallel_RC,4300.0,33.0
14,586.16,-83.583,572.351,-81.22,Parallel_RC,4300.0,33.0
0,3972.583,-40.465,3527.52,-38.484,Parallel_RC,4300.0,33.0
1,2749.642,-59.524,2839.146,-49.244,Parallel_RC,4300.0,33.0
2,2354.875,-69.843,2414.385,-55.94,Parallel_RC,4300.0,33.0
3,2009.919,-70.469,2051.827,-62.146,Parallel_RC,4300.0,33.0
4,1926.482,-78.605,1757.198,-66.393,Parallel_RC,4300.0,33.0
5,1437.963,-75.826,1541.37,-68.668,Parallel_RC,4300.0,33.0
6,1333.2,-82.197,1383.394,-70.816,Parallel_RC,4300.0,33.0
7,1376.383,-84.941,1238.491,-73.349,Parallel_RC,4300.0,33.0
8,1145.271,-88.979,1109.925,-74.437,Parallel_RC,4300.0,33.0
9,1096.493,-99.269,1010.85,-76.192,Parallel_RC,4300.0,33.0
10,932.879,-92.21,877.452,-77.629,Parallel_RC,4300.0,33.0
11,855.729,-94.324,819.243,-78.777,Parallel_RC,4300.0,33.0
12,707.918,-109.463,720.91,-79.859,Parallel_RC,4300.0,33.0
13,734.495,-115.984,645.531,-80.476,Parallel_RC,4300.0,33.0
14,562.625,-116.848,572.341,-81.256,Parallel_RC,4300.0,33.0
0,3812.195,-43.555,3527.337,-38.489,Parallel_RC,4300.0,33.0
1,3307.846,-54.776,2839.614,-49.249,Parallel_RC,4300.0,33.0
2,2256.378,-58.957,2414.227,-55.943,Parallel_RC,4300.0,33.0
3,1878.355,-73.163,2051.654,-62.157,Parallel_RC,4300.0,33.0
4,1740.342,-80.869,1757.181,-66.408,Parallel_RC,4300.0,33.0
5,1593.317,-86.276,1541.421,-68.686,Parallel_RC,4300.0,33.0
6,1441.955,-81.507,1383.452,-70.826,Parallel_RC,4300.0,33.0
7,1184.349,-88.994,1238.437,-73.365,Parallel_RC,4300.0,33.0
8,1150.263,-90.276,1109.966,-74.453,Parallel_RC,4300.0,33.0
9,1218.421,-86.949,1011.58,-76.202,Parallel_RC,4300.0,33.0
10,864.791,-98.8,877.439,-77.65,Parallel_RC,4300.0,33.0
11,936.692,-105.289,819.361,-78.803,Parallel_RC,4300.0,33.0
12,685.633,-103.766,720.875,-79.883,Parallel_RC,4300.0,33.0
13,765.536,-111.272,645.651,-80.507,Parallel_RC,4300.0,33.0
14,580.794,-116.8,572.349,-81.292,Parallel_RC,4300.0,33.0
0,3575.695,-39.107,3527.386,-38.49,Parallel_RC,4300.0,33.0
1,2904.682,-49.267,2839.679,-49.249,Parallel_RC,4300.0,33.0
2,2457.947,-58.218,2414.271,-55.945,Parallel_RC,4300.0,33.0
3,2049.982,-63.888,2051.653,-62.159,Parallel_RC,4300.0,33.0
4,1760.721,-67.503,1757.185,-66.409,Parallel_RC,4300.0,33.0
5,1543.187,-71.23,1541.423,-68.688,Parallel_RC,4300.0,33.0
6,1422.81,-72.608,1383.491,-70.828,Parallel_RC,4300.0,33.0
7,1258.987,-74.643,1238.458,-73.366,Parallel_RC,4300.0,33.0
8,1133.82,-76.189,1109.989,-74.454,Parallel_RC,4300.0,33.0
9,1029.982,-78.33,1011.77,-76.204,Parallel_RC,4300.0,33.0
10,886.793,-79.558,877.449,-77.652,Parallel_RC,4300.0,33.0
11,829.637,-80.687,819.371,-78.805,Parallel_RC,4300.0,33.0
12,720.873,-81.692,720.875,-79.885,Parallel_RC,4300.0,33.0
13,648.21,-82.962,645.654,-80.509,Parallel_RC,4300.0,33.0
14,583.743,-84.86,572.361,-81.294,Parallel_RC,4300.0,33.0
0,3545.928,-38.737,3527.404,-38.49,Parallel_RC,4300.0,33.0
1,2825.367,-49.961,2839.665,-49.25,Parallel_RC,4300.0,33.0
2,2415.723,-56.664,2414.272,-55.946,Parallel_RC,4300.0,33.0
3,2010.339,-62.368,2051.611,-62.159,Parallel_RC,4300.0,33.0
4,1737.515,-67.325,1757.165,-66.41,Parallel_RC,4300.0,33.0
5,1521.138,-69.972,1541.403,-68.69,Parallel_RC,4300.0,33.0
6,1372.725,-72.314,1383.48,-70.83,Parallel_RC,4300.0,33.0
7,1221.851,-74.617,1238.441,-73.367,Parallel_RC,4300.0,33.0
8,1099.794,-75.849,1109.979,-74.456,Parallel_RC,4300.0,33.0
9,1000.86,-77.789,1011.67,-76.206,Parallel_RC,4300.0,33.0
10,864.181,-79.464,877.435,-77.653,Parallel_RC,4300.0,33.0
11,802.742,-80.11,819.354,-78.807,Parallel_RC,4300.0,33.0
